,gloomy,worsen,fragility,writedowns,benign,improvement,confident,successful,force,resilient,favourably,recovery,spiral,solid,costly,unable,threaten,stabilise,inability,suffer,challenge,hurt,unexpectedly,struggle,lose,burden,destabilise,positively,enable,discourage,jeopardise,drag,dent,improve,negative,positive,profits,rebound,pose,squeeze,favorable,stagnate,abrupt,contraction,stabilize,illiquid,fear,impairment,successfully,adverse,severely,adequately,deterioration,success,comfortable,erode,vulnerable,aggravate,deficit,stress,deteriorate,strain,question,able,repercussion,difficult,resilience,mitigate,downgrade,weakness,adversely,buoyant,unease,healthy,shortfall,turbulent,erosion,buoyancy,expose,undermine,recover,sound,bad,exacerbate,risky,enhance,closure,damage,danger
1980-01,0.068393605197914,0.4958536376848765,0.170984012994785,0.10259040779687101,0.11968880909634949,0.9575104727707959,0.8891168675728819,0.273574420791656,2.5134649910233393,0.27357442079165606,0.20518081559374202,0.307771223390613,0.068393605197914,0.3077712233906131,0.3248696246900915,0.923313670171839,1.8295289390441993,0.2564760194921775,0.3248696246900915,0.5642472428827905,2.496366589723861,0.478755236385398,0.0,1.4191673078567155,0.615542446781226,1.094297683166624,0.22227921689322053,0.273574420791656,4.274600324869626,0.205180815593742,0.11968880909634949,0.7352312558775755,0.34196802598957,1.3849705052577583,0.239377618192699,0.41036163118748403,0.0,0.068393605197914,1.0942976831666238,0.49585363768487645,0.136787210395828,0.34196802598957,0.17098401299478497,0.307771223390613,0.051295203898435504,0.034196802598957,1.4533641104556725,0.10259040779687101,0.20518081559374204,0.11968880909634949,0.34196802598957,0.170984012994785,0.41036163118748403,0.581345644182269,0.15388561169530648,0.273574420791656,0.37616482858852696,0.4616568350859195,1.0771992818671456,0.11968880909634948,0.5300504402838335,0.8549200649739249,0.8207232623749678,2.479268188424382,0.4616568350859194,0.46165683508591954,0.3590664272890485,0.170984012994785,0.444558433786441,0.2906728220911345,0.1880824142942635,0.22227921689322053,0.5300504402838334,1.5388561169530652,0.9062152688723605,0.034196802598957,0.39326322988800555,0.170984012994785,0.581345644182269,0.170984012994785,0.0854920064973925,0.0,0.3248696246900915,0.5471488415833119,0.034196802598957,0.6668376506796615,0.11968880909634949,0.170984012994785,3.1632042404035223
1980-02,0.2882342768201994,0.4611748429123191,0.0,0.17294056609211966,0.11529371072807977,1.902346227013316,1.556465094829077,0.057646855364039885,2.421167925289675,0.17294056609211966,0.057646855364039885,0.057646855364039885,0.17294056609211964,0.17294056609211966,0.17294056609211964,0.6917622643684787,1.2105839626448376,0.5764685536403988,0.34588113218423927,0.5188216982763589,1.729405660921197,0.23058742145615954,0.11529371072807977,0.8647028304605983,0.8647028304605984,1.7870525162852366,0.057646855364039885,0.11529371072807977,4.8999827059433905,0.2882342768201994,0.057646855364039885,0.5188216982763589,0.4611748429123191,2.4788147806537144,0.2882342768201994,0.23058742145615954,0.0,0.0,0.9799965411886782,0.4035279875482792,0.057646855364039885,0.3458811321842393,0.11529371072807977,0.17294056609211966,0.17294056609211964,0.0,0.8647028304605983,0.17294056609211966,0.11529371072807977,0.17294056609211966,0.17294056609211966,0.057646855364039885,0.11529371072807977,0.7494091197325184,0.057646855364039885,0.11529371072807976,0.23058742145615954,0.2882342768201994,1.7294056609211967,0.3458811321842393,0.40352798754827923,0.9799965411886782,1.0952902519167578,2.882342768201995,0.2882342768201994,0.5188216982763589,0.4035279875482792,0.0,0.5188216982763589,0.2305874214561595,0.3458811321842393,0.23058742145615954,0.11529371072807977,2.017639937741396,1.3835245287369573,0.0,0.17294056609211964,0.11529371072807976,0.5188216982763589,0.057646855364039885,0.17294056609211964,0.057646855364039885,0.17294056609211966,0.3458811321842393,0.0,0.7494091197325186,0.17294056609211966,0.11529371072807977,1.7870525162852366
1980-03,0.0,0.20361069634858148,0.0,0.3393511605809692,0.0,1.4931451065562644,0.6787023211619385,0.2714809284647753,0.9501832496267137,0.6108320890457445,0.0,0.5429618569295507,0.06787023211619382,0.6108320890457445,0.06787023211619382,0.9501832496267137,0.40722139269716295,0.20361069634858148,0.47509162481335676,0.27148092846477534,0.6787023211619385,0.3393511605809691,0.0,0.8823130175105197,1.3574046423238768,1.2895344102076831,0.0,0.0,3.732862766390661,0.06787023211619382,0.06787023211619382,0.3393511605809691,0.40722139269716295,1.5610153386724583,0.0,0.407221392697163,0.0,0.06787023211619382,0.6787023211619382,0.13574046423238764,0.0,0.06787023211619382,0.13574046423238767,0.0,0.06787023211619382,0.0,1.153793945975295,0.3393511605809692,0.20361069634858148,0.0,0.06787023211619382,0.13574046423238767,0.0,0.33935116058096915,0.2714809284647753,0.2714809284647753,0.47509162481335676,0.2714809284647753,1.2216641780914892,0.13574046423238767,0.13574046423238767,0.20361069634858148,0.6787023211619383,1.9003664992534273,0.27148092846477534,0.27148092846477534,0.13574046423238767,0.0,0.8823130175105199,0.13574046423238767,0.20361069634858148,0.407221392697163,0.3393511605809691,2.307587891950591,0.6787023211619383,0.0,0.20361069634858148,0.0,0.5429618569295506,0.06787023211619382,0.06787023211619382,0.0,0.27148092846477534,0.20361069634858148,0.06787023211619382,0.6108320890457444,0.20361069634858148,0.06787023211619382,1.9003664992534277
1980-04,0.036476381542950936,0.2918110523436075,0.036476381542950936,0.4012401969724603,0.21885828925770565,1.0213386832026263,0.6930512493160679,0.21885828925770565,2.3709648002918113,0.2918110523436075,0.32828743388655846,0.32828743388655846,0.036476381542950936,0.32828743388655846,0.21885828925770562,0.7295276308590188,1.5320080248039396,0.4012401969724603,0.2918110523436075,0.5471457231442641,1.1672442093744304,0.21885828925770565,0.1823819077147547,1.422578880175087,1.203720590917381,0.9119095385737735,0.036476381542950936,0.1823819077147547,3.246397957322634,0.2553346708006565,0.10942914462885282,0.6930512493160679,0.29181105234360755,1.4225788801750867,0.36476381542950936,0.5471457231442641,0.0,0.0,0.9483859201167244,0.18238190771475468,0.21885828925770565,0.18238190771475468,0.07295276308590187,0.1823819077147547,0.10942914462885282,0.10942914462885282,0.9848623016596754,0.4012401969724603,0.21885828925770565,0.32828743388655846,0.07295276308590187,0.18238190771475468,0.2918110523436075,0.18238190771475468,0.36476381542950936,0.21885828925770562,0.21885828925770565,0.4377165785154113,1.6049607878898413,0.036476381542950936,0.4377165785154113,0.583622104687215,0.7295276308590187,1.4955316432609886,0.21885828925770562,0.8754331570308225,0.10942914462885282,0.10942914462885281,0.8754331570308226,0.3647638154295094,0.2918110523436075,0.5106693416013132,0.620098486230166,0.8024803939449208,1.7873426956045961,0.036476381542950936,0.4012401969724604,0.10942914462885282,0.583622104687215,0.14590552617180375,0.036476381542950936,0.0,0.2553346708006566,0.5106693416013132,0.036476381542950936,0.5106693416013132,0.14590552617180375,0.036476381542950936,1.7143899325186942
1980-05,0.0,0.2666903724775535,0.35558716330340473,0.2666903724775536,0.0,2.1335229798204285,1.2445550715619165,0.08889679082585117,2.578006933949684,0.3555871633034048,0.08889679082585117,1.0667614899102142,0.08889679082585117,0.2666903724775536,0.17779358165170234,0.44448395412925584,1.6890390256911725,0.7111743266068095,0.17779358165170234,0.6222775357809582,2.400213352297982,0.2666903724775535,0.17779358165170234,1.4223486532136187,1.5112454440394703,2.489110143123833,0.17779358165170234,0.17779358165170234,3.7336652146857494,0.3555871633034048,0.17779358165170234,0.8000711174326606,0.2666903724775535,2.400213352297982,0.2666903724775535,0.3555871633034048,0.0,0.0,0.9778646990843629,0.3555871633034047,0.0,0.5333807449551071,0.3555871633034047,0.6222775357809582,0.44448395412925595,0.08889679082585117,1.422348653213619,0.2666903724775536,0.2666903724775535,0.08889679082585117,0.2666903724775535,0.17779358165170234,0.8889679082585118,0.7111743266068093,0.2666903724775535,0.17779358165170234,0.3555871633034048,0.2666903724775535,2.844697306427238,0.2666903724775536,0.7111743266068095,0.9778646990843629,0.5333807449551071,1.9557293981687256,0.6222775357809582,0.6222775357809582,0.2666903724775535,0.3555871633034048,1.5112454440394703,0.7111743266068093,0.17779358165170234,0.2666903724775536,0.6222775357809582,2.1335229798204285,1.1556582807360654,0.0,0.8000711174326607,0.17779358165170234,0.6222775357809582,0.17779358165170234,0.2666903724775536,0.08889679082585117,0.3555871633034048,0.3555871633034047,0.17779358165170234,0.8000711174326605,0.0,0.08889679082585117,3.555871633034047
1980-06,0.06678019299475775,0.16695048248689437,0.0,0.36729106147116763,0.033390096497378875,2.1369661758322485,0.4340712544659253,0.267120771979031,1.2688236669003974,0.16695048248689437,0.06678019299475775,0.534241543958062,0.06678019299475775,0.23373067548165213,0.16695048248689437,0.6678019299475775,0.9683127984239874,0.30051086847640984,0.3005108684764099,0.36729106147116763,1.2020434739056394,0.26712077197903095,0.10017028949213663,0.9683127984239873,0.7011920264449564,1.068483087916124,0.06678019299475775,0.267120771979031,3.339009649737888,0.10017028949213663,0.10017028949213663,0.8013623159370931,0.26712077197903095,2.4374770443086575,0.033390096497378875,0.16695048248689437,0.0,0.06678019299475775,0.6678019299475775,0.20034057898427324,0.033390096497378875,0.267120771979031,0.06678019299475775,0.10017028949213663,0.10017028949213663,0.0,0.6344118334501988,0.33390096497378874,0.2337306754816521,0.10017028949213663,0.1335603859895155,0.20034057898427324,0.10017028949213663,0.30051086847640984,0.267120771979031,0.06678019299475775,0.10017028949213663,0.43407125446592537,1.2020434739056394,0.20034057898427327,0.16695048248689437,0.534241543958062,0.7011920264449564,1.8030652108584595,0.20034057898427327,0.33390096497378874,0.06678019299475775,0.16695048248689437,0.43407125446592537,0.06678019299475775,0.16695048248689434,0.1335603859895155,0.2337306754816521,1.1686533774082606,0.8681425089318509,0.06678019299475775,0.1335603859895155,0.033390096497378875,0.534241543958062,0.06678019299475775,0.1335603859895155,0.033390096497378875,0.16695048248689437,0.40068115796854653,0.033390096497378875,0.5008514474606831,0.06678019299475775,0.06678019299475775,1.4357741493872915
1980-07,0.09803921568627452,0.39215686274509803,0.04901960784313726,0.19607843137254904,0.19607843137254904,1.6666666666666667,0.9803921568627452,0.0,2.892156862745098,0.7843137254901963,0.19607843137254904,0.19607843137254904,0.0,0.7843137254901963,0.09803921568627452,0.4901960784313726,1.3725490196078431,0.44117647058823534,0.19607843137254904,0.5882352941176471,0.8823529411764706,0.19607843137254904,0.04901960784313726,1.0784313725490198,1.1274509803921569,0.4411764705882353,0.04901960784313726,0.19607843137254904,3.823529411764707,0.2450980392156863,0.09803921568627452,0.7352941176470589,0.34313725490196084,1.9607843137254901,0.2450980392156863,0.7843137254901962,0.0,0.04901960784313726,1.0784313725490198,0.2941176470588236,0.1470588235294118,0.4901960784313726,0.2450980392156863,0.2941176470588236,0.09803921568627452,0.0,1.4215686274509804,0.19607843137254904,0.09803921568627452,0.1470588235294118,0.09803921568627452,0.19607843137254904,0.34313725490196084,0.7843137254901962,0.1470588235294118,0.1470588235294118,0.04901960784313726,0.3921568627450981,0.7352941176470589,0.19607843137254904,0.5882352941176471,0.4411764705882353,0.7352941176470589,2.1078431372549025,0.39215686274509803,0.2941176470588236,0.29411764705882354,0.19607843137254904,0.3921568627450981,0.39215686274509803,0.1470588235294118,0.6862745098039217,0.6372549019607843,2.1568627450980395,0.3431372549019608,0.0,0.49019607843137253,0.29411764705882354,0.5392156862745099,0.09803921568627452,0.09803921568627452,0.0,0.19607843137254904,0.39215686274509803,0.04901960784313726,0.4901960784313725,0.1470588235294118,0.34313725490196073,1.4215686274509807
1980-08,0.0,0.32496547241855556,0.08124136810463889,0.16248273620927778,0.24372410431391667,1.9497928345113333,0.9748964172556667,0.32496547241855556,1.6248273620927778,0.32496547241855556,0.24372410431391667,0.6499309448371111,0.0,0.40620684052319445,0.5686895767324722,1.3811032577788611,1.1373791534649444,0.24372410431391667,0.6499309448371112,0.4874482086278334,1.0561377853603056,0.812413681046389,0.16248273620927778,1.7873100983020556,0.9748964172556667,1.1373791534649444,0.16248273620927778,0.24372410431391667,3.412137460394833,0.16248273620927778,0.16248273620927778,0.5686895767324722,0.4874482086278334,2.031034202615972,0.40620684052319445,0.40620684052319445,0.0,0.16248273620927778,0.40620684052319445,0.4874482086278334,0.16248273620927778,0.24372410431391667,2.3559996750345276,0.6499309448371112,0.0,0.08124136810463889,0.6499309448371111,0.16248273620927778,0.24372410431391667,0.08124136810463889,0.24372410431391667,0.24372410431391667,0.5686895767324722,0.9748964172556667,0.16248273620927778,0.0,0.3249654724185556,0.6499309448371111,0.9748964172556667,0.08124136810463889,0.6499309448371111,0.16248273620927778,0.73117231294175,1.9497928345113333,0.32496547241855556,1.0561377853603056,0.73117231294175,0.16248273620927778,0.5686895767324722,0.24372410431391667,0.4874482086278334,0.2437241043139167,0.2437241043139167,1.9497928345113333,0.8936550491510278,0.0,0.4062068405231945,0.2437241043139167,0.9748964172556667,0.0,0.16248273620927778,0.08124136810463889,0.2437241043139167,0.5686895767324722,0.24372410431391667,0.73117231294175,0.9748964172556667,0.16248273620927778,1.4623446258835
1980-09,0.06558882366444757,0.2623552946577903,0.032794411832223785,0.06558882366444757,0.0,1.1150100022956086,1.0822155904633852,0.16397205916111893,4.263273538189093,0.4919161774833568,0.06558882366444757,0.4263273538189092,0.0,0.4919161774833568,0.13117764732889514,0.5902994129800281,1.7708982389400845,0.4263273538189092,0.13117764732889514,0.5902994129800282,1.410159708785623,0.29514970649001404,0.09838323549667136,1.3445708851211757,0.787065883973371,0.8198602958055946,0.1967664709933427,0.1967664709933427,2.5579641229134555,0.13117764732889514,0.032794411832223785,0.6886826484766995,0.1967664709933427,1.5085429442822942,0.3279441183222379,0.4591217656511331,0.0,0.06558882366444757,0.918243531302266,0.29514970649001404,0.09838323549667136,0.2295608828255665,0.09838323549667136,0.13117764732889514,0.09838323549667136,0.032794411832223785,1.7708982389400845,0.06558882366444757,0.2295608828255665,0.1967664709933427,0.1967664709933427,0.06558882366444757,0.13117764732889514,0.42632735381890924,0.1967664709933427,0.032794411832223785,0.16397205916111893,0.32794411832223785,0.7870658839733711,0.16397205916111895,0.32794411832223785,0.5575050011478043,1.21339323779228,1.9676647099334272,0.2951497064900141,0.4919161774833568,0.2623552946577903,0.16397205916111893,0.29514970649001404,0.13117764732889514,0.1967664709933427,0.39353294198668554,0.623093824812252,1.6069261797789658,0.49191617748335675,0.0,0.16397205916111893,0.2295608828255665,0.45912176565113294,0.032794411832223785,0.06558882366444757,0.06558882366444757,0.16397205916111893,0.32794411832223785,0.06558882366444757,0.3935329419866854,0.13117764732889514,0.2623552946577903,1.90207588626898
1980-10,0.23311381782155138,0.29139227227693926,0.0,0.23311381782155136,0.05827845445538785,1.0490121801969812,1.107290634652369,0.2331138178215514,3.263593449501719,0.23311381782155138,0.05827845445538785,0.17483536336616354,0.05827845445538785,0.23311381782155138,0.5245060900984906,0.7576199079200419,1.7483536336616354,0.34967072673232713,0.0,0.9907337257415935,1.923188997027799,0.757619907920042,0.23311381782155136,1.3986829069293083,1.6317967247508598,0.8741768168308178,0.17483536336616357,0.6410629990092663,3.7880995396002097,0.34967072673232713,0.05827845445538785,0.757619907920042,0.3496707267323271,1.515239815840084,0.2331138178215514,0.23311381782155138,0.0,0.05827845445538785,1.4569613613846961,0.23311381782155138,0.0,0.2331138178215514,0.29139227227693926,0.46622763564310277,0.05827845445538785,0.0,1.3404044524739205,0.23311381782155136,0.4662276356431028,0.17483536336616354,0.5245060900984906,0.3496707267323271,0.23311381782155136,0.23311381782155138,0.40794918118771495,0.05827845445538785,0.407949181187715,0.6410629990092663,1.1655690891077568,0.11655690891077568,0.40794918118771495,0.7576199079200421,1.0490121801969814,2.3311381782155136,0.4079491811877149,0.5827845445538784,0.1165569089107757,0.17483536336616354,0.8158983623754299,0.1165569089107757,0.3496707267323271,0.17483536336616354,0.5827845445538785,1.573518270295472,0.699341453464654,0.0,0.2913922722769392,0.0,0.8741768168308177,0.05827845445538785,0.1165569089107757,0.0,0.2913922722769392,0.5827845445538785,0.0,0.4662276356431028,0.11655690891077568,0.6993414534646543,3.0887580861355564
1980-11,0.0,0.23378687988030106,0.046757375976060216,0.420816383784542,0.0,0.841632767569084,0.5143311357366623,0.5610885117127226,1.7300229111142282,0.420816383784542,0.0,0.2337868798803011,0.046757375976060216,0.32730163183242156,0.09351475195212043,0.420816383784542,0.8416327675690839,0.09351475195212043,0.18702950390424086,0.6078458876887829,0.8883901435451442,0.4675737597606021,0.09351475195212043,0.7481180156169636,1.1221770234254453,0.8883901435451442,0.2805442558563613,0.046757375976060216,3.740590078084818,0.09351475195212043,0.14027212792818064,0.5610885117127227,0.23378687988030106,1.3092065273296862,0.046757375976060216,0.3740590078084818,0.0,0.0,0.7013606396409033,0.3740590078084817,0.0,0.14027212792818064,0.1870295039042409,0.32730163183242156,0.0,0.046757375976060216,0.841632767569084,0.420816383784542,0.46757375976060217,0.14027212792818064,0.2337868798803011,0.14027212792818064,0.420816383784542,0.46757375976060217,0.32730163183242156,0.14027212792818064,0.18702950390424086,0.4675737597606022,0.8883901435451442,0.14027212792818067,0.420816383784542,0.4675737597606022,0.841632767569084,1.9170524150184693,0.23378687988030109,0.2337868798803011,0.2805442558563613,0.1870295039042409,0.6078458876887829,0.18702950390424086,0.14027212792818064,0.2337868798803011,0.3273016318324215,1.5429934072099871,0.7481180156169636,0.0,0.32730163183242156,0.0,0.6546032636648431,0.09351475195212043,0.046757375976060216,0.09351475195212043,0.046757375976060216,0.5610885117127227,0.09351475195212043,0.6078458876887829,0.046757375976060216,0.28054425585636134,1.3559639033057465
1980-12,0.0799914675767918,0.18664675767918087,0.0799914675767918,0.23997440273037546,0.10665529010238907,1.1732081911262802,1.1465443686006827,0.23997440273037543,2.5330631399317407,0.3999573378839591,0.10665529010238907,0.42662116040955633,0.0799914675767918,0.3732935153583618,0.3199658703071673,0.7465870307167236,1.1465443686006827,0.18664675767918087,0.3199658703071673,1.0132252559726964,1.5198378839590445,0.5599402730375427,0.21331058020477814,0.9865614334470991,1.0665529010238908,1.3598549488054608,0.0799914675767918,0.10665529010238907,3.3063139931740615,0.13331911262798635,0.10665529010238907,0.7999146757679181,0.4266211604095563,1.3331911262798637,0.2666382252559727,0.3199658703071672,0.0,0.053327645051194535,1.0398890784982937,0.34662969283276457,0.13331911262798635,0.2666382252559727,0.13331911262798635,0.1599829351535836,0.026663822525597267,0.0,1.1998720136518772,0.23997440273037546,0.13331911262798635,0.0799914675767918,0.18664675767918087,0.29330204778157,0.18664675767918087,0.3199658703071672,0.3199658703071672,0.13331911262798635,0.2666382252559727,0.42662116040955633,1.093216723549488,0.10665529010238907,0.2399744027303754,0.87990614334471,1.4131825938566553,2.0797781569965874,0.2666382252559727,0.5332764505119454,0.13331911262798635,0.1866467576791809,0.3199658703071673,0.10665529010238907,0.34662969283276446,0.2666382252559727,0.5066126279863481,1.4665102389078501,0.47994880546075086,0.0,0.18664675767918087,0.053327645051194535,0.87990614334471,0.10665529010238907,0.0799914675767918,0.053327645051194535,0.3199658703071672,0.47994880546075086,0.10665529010238908,0.3466296928327645,0.18664675767918087,0.2666382252559727,1.786476109215017
