,gloomy,worsen,fragility,writedowns,benign,improvement,confident,successful,force,resilient,favourably,recovery,spiral,solid,costly,unable,threaten,stabilise,inability,suffer,challenge,hurt,unexpectedly,struggle,lose,burden,destabilise,positively,enable,discourage,jeopardise,drag,dent,improve,negative,positive,profits,rebound,pose,squeeze,favorable,stagnate,abrupt,contraction,stabilize,illiquid,fear,impairment,successfully,adverse,severely,adequately,deterioration,success,comfortable,erode,vulnerable,aggravate,deficit,stress,deteriorate,strain,question,able,repercussion,difficult,resilience,mitigate,downgrade,weakness,adversely,buoyant,unease,healthy,shortfall,turbulent,erosion,buoyancy,expose,undermine,recover,sound,bad,exacerbate,risky,enhance,closure,damage,danger
1980-01,0.0,0.03176889190105049,0.0,0.04235852253473399,0.010589630633683495,0.2117926126736699,0.13766519823788548,0.052948153168417486,0.28592002710945436,0.07412741443578448,0.010589630633683495,0.08471704506946798,0.02117926126736699,0.05294815316841748,0.04235852253473399,0.11648593697051847,0.1800237207726194,0.04235852253473398,0.03176889190105049,0.14825482887156896,0.04235852253473399,0.18002372077261944,0.05294815316841747,0.10589630633683497,0.13766519823788545,0.13766519823788545,0.05294815316841748,0.06353778380210098,0.7730430362588953,0.052948153168417486,0.06353778380210098,0.10589630633683497,0.13766519823788545,0.22238224330735337,0.11648593697051846,0.04235852253473398,0.0,0.04235852253473398,0.15884445950525244,0.02117926126736699,0.010589630633683495,0.03176889190105049,0.03176889190105049,0.021179261267366998,0.0,0.0,0.14825482887156893,0.04235852253473399,0.06353778380210098,0.0,0.03176889190105049,0.04235852253473399,0.021179261267366998,0.052948153168417486,0.010589630633683495,0.05294815316841748,0.031768891901050485,0.11648593697051847,0.18002372077261944,0.010589630633683495,0.14825482887156896,0.07412741443578448,0.18002372077261947,0.40240596407997287,0.11648593697051846,0.15884445950525244,0.02117926126736699,0.03176889190105049,0.09530667570315147,0.09530667570315147,0.07412741443578448,0.04235852253473398,0.06353778380210097,0.31768891901050494,0.18002372077261947,0.0,0.04235852253473399,0.02117926126736699,0.15884445950525244,0.031768891901050485,0.031768891901050485,0.0,0.03176889190105049,0.13766519823788542,0.04235852253473399,0.08471704506946798,0.010589630633683495,0.08471704506946798,0.07412741443578448
1980-02,0.0,0.016952600528921138,0.0,0.0,0.016952600528921138,0.22038380687597478,0.08476300264460569,0.0,0.42381501322302845,0.033905201057842276,0.016952600528921138,0.11866820370244796,0.0,0.033905201057842276,0.016952600528921138,0.0847630026446057,0.18647860581813253,0.06781040211568456,0.0,0.18647860581813253,0.1864786058181325,0.033905201057842276,0.016952600528921138,0.033905201057842276,0.06781040211568455,0.11866820370244796,0.0,0.033905201057842276,0.6441988200990032,0.016952600528921138,0.016952600528921138,0.06781040211568456,0.05085780158676341,0.30514680952058043,0.15257340476029024,0.033905201057842276,0.0,0.016952600528921138,0.2203838068759748,0.033905201057842276,0.033905201057842276,0.016952600528921138,0.05085780158676341,0.033905201057842276,0.016952600528921138,0.016952600528921138,0.1695260052892114,0.0,0.08476300264460569,0.0,0.0,0.016952600528921138,0.033905201057842276,0.0,0.016952600528921138,0.0,0.03390520105784228,0.016952600528921138,0.13562080423136913,0.05085780158676341,0.16952600528921138,0.06781040211568456,0.10171560317352683,0.4068624126941072,0.05085780158676341,0.08476300264460569,0.0,0.016952600528921138,0.06781040211568455,0.15257340476029024,0.05085780158676341,0.016952600528921138,0.10171560317352682,0.15257340476029024,0.0847630026446057,0.0,0.016952600528921138,0.0,0.033905201057842276,0.0,0.033905201057842276,0.0,0.016952600528921138,0.016952600528921138,0.0,0.16952600528921138,0.033905201057842276,0.0,0.16952600528921136
1980-03,0.01961707470182046,0.03923414940364092,0.01961707470182046,0.07846829880728186,0.03923414940364092,0.3727244193345888,0.03923414940364092,0.1177024482109228,0.1569365976145637,0.19617074701820464,0.05885122410546138,0.05885122410546139,0.0588512241054614,0.21578782172002509,0.0,0.1569365976145637,0.07846829880728184,0.1177024482109228,0.07846829880728184,0.03923414940364093,0.1569365976145637,0.07846829880728184,0.01961707470182046,0.21578782172002509,0.23540489642184556,0.25502197112366604,0.01961707470182046,0.03923414940364092,0.3923414940364093,0.01961707470182046,0.01961707470182046,0.07846829880728184,0.05885122410546138,0.4511927181418706,0.15693659761456372,0.23540489642184553,0.0,0.03923414940364093,0.05885122410546139,0.03923414940364092,0.03923414940364092,0.07846829880728184,0.01961707470182046,0.07846829880728186,0.0,0.03923414940364093,0.11770244821092278,0.07846829880728186,0.13731952291274324,0.0,0.0,0.09808537350910232,0.11770244821092278,0.19617074701820464,0.01961707470182046,0.0,0.0,0.05885122410546138,0.2746390458254865,0.0,0.2746390458254865,0.13731952291274324,0.07846829880728186,0.2157878217200251,0.09808537350910232,0.13731952291274324,0.13731952291274324,0.07846829880728184,0.19617074701820464,0.13731952291274324,0.05885122410546138,0.19617074701820464,0.0588512241054614,0.6865976145637164,0.09808537350910232,0.0,0.13731952291274324,0.07846829880728186,0.05885122410546138,0.0,0.03923414940364093,0.01961707470182046,0.03923414940364093,0.03923414940364092,0.0,0.15693659761456372,0.03923414940364093,0.0588512241054614,0.19617074701820464
1980-04,0.0,0.056138775051928366,0.0,0.08420816257789256,0.09824285634087465,0.42104081288946277,0.056138775051928366,0.04210408128894628,0.028069387525964183,0.014034693762982092,0.09824285634087465,0.28069387525964185,0.0,0.0,0.056138775051928366,0.056138775051928366,0.028069387525964183,0.04210408128894627,0.028069387525964187,0.11227755010385673,0.11227755010385673,0.014034693762982092,0.014034693762982092,0.08420816257789256,0.08420816257789256,0.11227755010385675,0.014034693762982092,0.09824285634087465,0.35086734407455233,0.014034693762982092,0.0,0.0,0.014034693762982092,0.46314489417840904,0.2385897939706956,0.09824285634087465,0.014034693762982092,0.0,0.18245101891876717,0.0,0.09824285634087465,0.04210408128894628,0.014034693762982092,0.08420816257789256,0.014034693762982092,0.0,0.11227755010385675,0.08420816257789256,0.04210408128894628,0.07017346881491046,0.04210408128894627,0.056138775051928366,0.07017346881491046,0.04210408128894627,0.028069387525964183,0.014034693762982092,0.014034693762982092,0.056138775051928366,0.30876326278560606,0.014034693762982092,0.2245551002077135,0.09824285634087465,0.056138775051928366,0.21052040644473136,0.07017346881491046,0.014034693762982092,0.014034693762982092,0.056138775051928366,0.04210408128894628,0.16841632515578514,0.056138775051928366,0.056138775051928366,0.04210408128894628,0.2526244877336777,0.12631224386683884,0.0,0.056138775051928366,0.0,0.07017346881491046,0.0,0.0,0.04210408128894628,0.0,0.056138775051928366,0.0,0.1263122438668388,0.014034693762982092,0.0,0.23858979397069555
1980-05,0.0,0.0,0.0,0.0,0.0,0.14676385695416075,0.04892128565138692,0.0,0.04892128565138692,0.0,0.0,0.09784257130277384,0.0,0.0,0.09784257130277384,0.04892128565138692,0.0,0.0,0.0,0.0,0.0,0.04892128565138692,0.0,0.09784257130277384,0.09784257130277384,0.0,0.0,0.04892128565138692,0.6848979991194168,0.04892128565138692,0.0,0.09784257130277384,0.04892128565138692,0.14676385695416075,0.2446064282569346,0.04892128565138692,0.0,0.04892128565138692,0.04892128565138692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892128565138692,0.04892128565138692,0.0,0.2446064282569346,0.0,0.0,0.14676385695416078,0.04892128565138692,0.04892128565138692,0.0,0.14676385695416075,0.04892128565138692,0.2446064282569346,0.04892128565138692,0.0,0.0,0.29352771390832155,0.09784257130277384,0.0,0.0,0.0,0.04892128565138692,0.0,0.0,0.0,0.04892128565138692,0.04892128565138692,0.0,0.0,0.0,0.0,0.0
1980-06,0.009897756178674295,0.05938653707204576,0.03959102471469718,0.03959102471469718,0.03959102471469718,0.30683044153890315,0.10887531796541723,0.10887531796541722,0.940286836974058,0.13856858650144013,0.04948878089337147,0.09897756178674294,0.009897756178674295,0.1484663426801144,0.07918204942939436,0.12867083032276583,0.33652371007492604,0.01979551235734859,0.05938653707204576,0.30683044153890315,0.39591024714697176,0.10887531796541723,0.03959102471469718,0.27713717300288027,0.30683044153890315,0.2969326853602289,0.009897756178674295,0.08907980560806864,1.009571130224778,0.04948878089337147,0.03959102471469718,0.23754614828818307,0.07918204942939436,0.3860124909682975,0.08907980560806866,0.15836409885878872,0.009897756178674295,0.0,0.2870349291815546,0.04948878089337147,0.03959102471469718,0.05938653707204576,0.06928429325072005,0.03959102471469718,0.009897756178674295,0.01979551235734859,0.15836409885878872,0.03959102471469718,0.11877307414409151,0.04948878089337147,0.06928429325072005,0.04948878089337147,0.06928429325072005,0.12867083032276583,0.05938653707204576,0.04948878089337147,0.04948878089337147,0.06928429325072005,0.1385685865014401,0.0,0.11877307414409155,0.2276483921095088,0.1385685865014401,0.6334563954351549,0.11877307414409154,0.19795512357348588,0.05938653707204576,0.009897756178674295,0.1385685865014401,0.12867083032276586,0.03959102471469718,0.12867083032276583,0.07918204942939436,0.5542743460057604,0.1484663426801144,0.009897756178674295,0.07918204942939434,0.02969326853602288,0.20785287975216019,0.03959102471469718,0.01979551235734859,0.0,0.06928429325072005,0.09897756178674293,0.029693268536022884,0.14846634268011444,0.03959102471469718,0.06928429325072005,0.44539902804034326
1980-07,0.0,0.14022921101946637,0.0,0.0637405504633938,0.038244330278036275,0.24221409176089645,0.19122165139018138,0.03824433027803628,0.1274811009267876,0.11473299083410884,0.050992440370715035,0.20396976148286017,0.0,0.11473299083410884,0.025496220185357518,0.10198488074143008,0.0637405504633938,0.07648866055607256,0.025496220185357518,0.050992440370715035,0.1657254312048239,0.038244330278036275,0.025496220185357518,0.11473299083410884,0.2167178715755389,0.21671787157553893,0.012748110092678759,0.038244330278036275,0.8413752661167981,0.0,0.0,0.17847354129750265,0.08923677064875132,0.3569470825950052,0.14022921101946637,0.14022921101946637,0.0,0.012748110092678759,0.1657254312048239,0.1274811009267876,0.025496220185357518,0.08923677064875132,0.1529773211121451,0.08923677064875132,0.012748110092678759,0.0,0.14022921101946637,0.0637405504633938,0.050992440370715035,0.05099244037071504,0.03824433027803628,0.07648866055607255,0.07648866055607255,0.2167178715755389,0.0,0.03824433027803628,0.050992440370715035,0.10198488074143008,0.11473299083410883,0.0,0.20396976148286017,0.1274811009267876,0.15297732111214513,0.48442818352179284,0.0637405504633938,0.10198488074143007,0.07648866055607256,0.025496220185357518,0.14022921101946634,0.11473299083410884,0.038244330278036275,0.11473299083410884,0.10198488074143008,0.420687633058399,0.1274811009267876,0.0,0.08923677064875132,0.025496220185357518,0.1274811009267876,0.0,0.012748110092678759,0.0,0.11473299083410884,0.11473299083410884,0.012748110092678759,0.14022921101946637,0.06374055046339379,0.06374055046339379,0.26771031194625394
1980-08,0.033103813559322036,0.05517302259887006,0.0,0.05517302259887006,0.011034604519774012,0.5517302259887006,0.12138064971751414,0.04413841807909605,0.12138064971751414,0.1103460451977401,0.033103813559322036,0.2537959039548023,0.0,0.0993114406779661,0.0993114406779661,0.1655190677966102,0.12138064971751412,0.033103813559322036,0.0882768361581921,0.1765536723163842,0.1875882768361582,0.07724223163841809,0.0,0.2096574858757062,0.3641419491525424,0.1765536723163842,0.011034604519774012,0.04413841807909605,0.6510416666666666,0.033103813559322036,0.0,0.14344985875706218,0.033103813559322036,0.6069032485875706,0.0993114406779661,0.1103460451977401,0.0,0.022069209039548024,0.0993114406779661,0.0882768361581921,0.022069209039548024,0.13241525423728814,0.24276129943502828,0.0882768361581921,0.0,0.022069209039548024,0.1655190677966102,0.04413841807909605,0.06620762711864407,0.011034604519774012,0.0,0.011034604519774012,0.06620762711864407,0.07724223163841809,0.0,0.0,0.06620762711864407,0.07724223163841809,0.14344985875706215,0.022069209039548024,0.14344985875706215,0.0993114406779661,0.14344985875706215,0.3641419491525424,0.033103813559322036,0.07724223163841809,0.07724223163841809,0.0,0.0993114406779661,0.06620762711864407,0.033103813559322036,0.0993114406779661,0.033103813559322036,0.3641419491525424,0.1655190677966102,0.0,0.04413841807909605,0.033103813559322036,0.0993114406779661,0.0,0.011034604519774012,0.033103813559322036,0.06620762711864407,0.0882768361581921,0.05517302259887006,0.1765536723163842,0.04413841807909605,0.0,0.2537959039548023
1980-09,0.0,0.19520901307900387,0.027887001868429125,0.16732201121057474,0.05577400373685825,1.5616721046320305,0.19520901307900387,0.19520901307900387,0.13943500934214562,0.16732201121057474,0.05577400373685825,0.3625310242895787,0.027887001868429125,0.223096014947433,0.08366100560528737,0.1115480074737165,0.05577400373685825,0.05577400373685825,0.027887001868429125,0.19520901307900387,0.3625310242895786,0.3625310242895787,0.08366100560528737,0.19520901307900387,0.5856270392370115,0.6135140411054407,0.05577400373685825,0.08366100560528737,1.4780110990267434,0.0,0.1115480074737165,0.2509830168158621,0.3904180261580078,1.7568811177110346,0.16732201121057474,0.16732201121057474,0.0,0.027887001868429125,0.27887001868429123,0.2509830168158621,0.05577400373685825,0.16732201121057474,0.223096014947433,0.27887001868429123,0.0,0.0,0.27887001868429123,0.19520901307900387,0.13943500934214562,0.223096014947433,0.027887001868429125,0.027887001868429125,0.27887001868429123,0.1115480074737165,0.1115480074737165,0.0,0.027887001868429125,0.44619202989486606,0.5298530355001534,0.0,0.27887001868429123,0.27887001868429123,0.44619202989486606,0.697175046710728,0.13943500934214562,0.1115480074737165,0.08366100560528737,0.1115480074737165,0.39041802615800775,0.05577400373685825,0.4740790317632952,0.16732201121057474,0.223096014947433,0.6135140411054407,0.446192029894866,0.027887001868429125,0.16732201121057474,0.08366100560528737,0.33464402242114955,0.0,0.027887001868429125,0.05577400373685825,0.13943500934214562,0.3625310242895787,0.0,0.44619202989486606,0.08366100560528737,0.027887001868429125,0.4183050280264369
1980-10,0.18439977872026553,0.09219988936013276,0.04609994468006638,0.18439977872026556,0.04609994468006638,1.0602987276415268,0.32269961276046466,0.04609994468006638,0.5531993361607965,0.3226996127604647,0.23049972340033192,0.6453992255209294,0.0,0.3226996127604647,0.04609994468006638,0.09219988936013276,0.36879955744053106,0.04609994468006638,0.04609994468006638,0.5070993914807302,0.4148995021205975,0.13829983404019913,0.09219988936013276,0.41489950212059745,0.6914991702009958,0.41489950212059745,0.0,0.13829983404019913,2.1205974552830535,0.0,0.04609994468006638,0.13829983404019913,0.27659966808039826,1.2907984510418586,0.13829983404019913,0.5531993361607966,0.0,0.0,0.5531993361607966,0.13829983404019913,0.04609994468006638,0.18439977872026553,0.09219988936013276,0.32269961276046466,0.0,0.0,0.4609994468006639,0.18439977872026556,0.04609994468006638,0.13829983404019913,0.04609994468006638,0.13829983404019913,0.32269961276046466,0.3226996127604647,0.0,0.04609994468006638,0.04609994468006638,0.09219988936013276,0.8297990042411949,0.0,0.36879955744053106,0.27659966808039826,0.3687995574405311,0.9680988382813941,0.13829983404019913,0.18439977872026553,0.04609994468006638,0.23049972340033192,0.4609994468006639,0.09219988936013276,0.27659966808039826,0.3226996127604647,0.36879955744053106,0.968098838281394,0.7836990595611286,0.0,0.27659966808039826,0.04609994468006638,0.41489950212059745,0.0,0.04609994468006638,0.0,0.09219988936013276,0.13829983404019913,0.04609994468006638,0.5531993361607966,0.13829983404019913,0.09219988936013276,0.46099944680066385
1980-11,0.0,0.30562347188264055,0.04366049598323437,0.17464198393293748,0.1309814879497031,1.178833391547328,0.3929444638491093,0.08732099196646874,0.30562347188264055,0.3056234718826406,0.1309814879497031,0.3929444638491093,0.04366049598323437,0.2619629758994062,0.0,0.43660495983234365,0.2619629758994062,0.1309814879497031,0.0,0.3056234718826406,0.4366049598323437,0.3056234718826406,0.17464198393293748,0.3929444638491093,0.3929444638491093,0.6549074397485156,0.04366049598323437,0.1309814879497031,1.7027593433461405,0.04366049598323437,0.0,0.17464198393293748,0.3056234718826406,1.5717778553964372,0.3056234718826406,0.2619629758994062,0.04366049598323437,0.04366049598323437,0.480265455815578,0.17464198393293748,0.1309814879497031,0.21830247991617185,0.0,0.2619629758994062,0.04366049598323437,0.0,0.6549074397485156,0.17464198393293748,0.1309814879497031,0.04366049598323437,0.17464198393293748,0.0,0.17464198393293748,0.2619629758994062,0.04366049598323437,0.21830247991617185,0.2619629758994062,0.34928396786587496,0.480265455815578,0.0,0.5239259517988124,0.3929444638491093,0.5675864477820468,0.829549423681453,0.2619629758994062,0.2619629758994062,0.1309814879497031,0.17464198393293748,0.2619629758994062,0.34928396786587496,0.17464198393293748,0.17464198393293748,0.2619629758994062,0.9605309116311562,0.5239259517988124,0.0,0.2619629758994062,0.17464198393293748,0.5239259517988124,0.08732099196646874,0.0,0.08732099196646874,0.2619629758994062,0.34928396786587496,0.0,0.5239259517988124,0.0,0.04366049598323437,0.7858889276982187
