,recall,precision,fscore,tp,fp,fn
argentina,0.8888888888888888,0.5,0.7692307692307693,8.0,8.0,1.0
bolivia,1.0,0.07692307692307693,0.29411764705882354,1.0,12.0,0.0
brazil,0.8,0.36363636363636365,0.6451612903225806,4.0,7.0,1.0
chile,0.0,0.0,0.0,0.0,11.0,1.0
colombia,1.0,0.08333333333333333,0.3125,1.0,11.0,0.0
denmark,0.0,0.0,0.0,0.0,14.0,1.0
finland,1.0,0.26666666666666666,0.6451612903225806,4.0,11.0,0.0
indonesia,0.0,0.0,0.0,0.0,9.0,1.0
israel,1.0,0.14285714285714285,0.45454545454545453,2.0,12.0,0.0
malaysia,0.0,0.0,0.0,0.0,12.0,1.0
mexico,1.0,0.375,0.75,6.0,10.0,0.0
norway,1.0,0.21428571428571427,0.5769230769230769,3.0,11.0,0.0
peru,1.0,0.3,0.6818181818181818,3.0,7.0,0.0
philippines,0.0,0.0,0.0,0.0,12.0,1.0
spain,0.0,0.0,0.0,0.0,15.0,1.0
sweden,1.0,0.2631578947368421,0.6410256410256411,5.0,14.0,0.0
thailand,0.75,0.17647058823529413,0.45454545454545453,3.0,14.0,1.0
turkey,1.0,0.4166666666666667,0.78125,5.0,7.0,0.0
uruguay,0.0,0.0,0.0,0.0,3.0,1.0
venezuela,0.0,0.0,0.0,0.0,16.0,1.0
aggregate,0.8035714285714286,0.1724137931034483,0.4639175257731959,45.0,216.0,11.0
