,recall,precision,fscore,tp,fp,fn
argentina,0.7142857142857143,0.4166666666666667,0.625,5.0,7.0,2.0
bolivia,1.0,0.1111111111111111,0.38461538461538464,1.0,8.0,0.0
brazil,0.8571428571428571,0.42857142857142855,0.7142857142857143,6.0,8.0,1.0
chile,0.0,0.0,0.0,0.0,5.0,1.0
colombia,1.0,0.1111111111111111,0.38461538461538464,1.0,8.0,0.0
denmark,1.0,0.07142857142857142,0.2777777777777778,1.0,13.0,0.0
finland,1.0,0.2727272727272727,0.6521739130434783,6.0,16.0,0.0
indonesia,1.0,0.18181818181818182,0.5263157894736842,2.0,9.0,0.0
israel,1.0,0.1111111111111111,0.38461538461538464,1.0,8.0,0.0
malaysia,0.0,0.0,0.0,0.0,9.0,1.0
mexico,1.0,0.375,0.75,3.0,5.0,0.0
norway,1.0,0.1111111111111111,0.38461538461538464,2.0,16.0,0.0
peru,1.0,0.3,0.6818181818181818,3.0,7.0,0.0
philippines,0.0,0.0,0.0,0.0,9.0,1.0
spain,0.0,0.0,0.0,0.0,14.0,1.0
sweden,1.0,0.23809523809523808,0.6097560975609756,5.0,16.0,0.0
thailand,0.5,0.07692307692307693,0.23809523809523808,1.0,12.0,1.0
turkey,1.0,0.5555555555555556,0.8620689655172413,5.0,4.0,0.0
uruguay,0.0,,0.0,0.0,0.0,1.0
venezuela,0.0,0.0,0.0,0.0,5.0,1.0
aggregate,0.8076923076923077,0.19004524886877827,0.48951048951048953,42.0,179.0,10.0
