,recall,precision,fscore,tp,fp,fn
albania,0.9130434782608695,0.7,0.860655737704918,21.0,9.0,2.0
algeria,0.8,0.36363636363636365,0.6451612903225806,8.0,14.0,2.0
angola,0.875,0.2692307692307692,0.603448275862069,7.0,19.0,1.0
argentina,0.8837209302325582,0.8085106382978723,0.867579908675799,38.0,9.0,5.0
armenia,0.3333333333333333,0.875,0.3804347826086957,7.0,1.0,14.0
azerbaijan,1.0,0.6,0.8823529411764706,12.0,8.0,0.0
belarus,0.5,0.09090909090909091,0.2631578947368421,1.0,10.0,1.0
bosnia-herzegovina,0.8,0.8888888888888888,0.8163265306122449,16.0,2.0,4.0
brazil,1.0,0.6857142857142857,0.916030534351145,24.0,11.0,0.0
bulgaria,0.6666666666666666,0.4166666666666667,0.5952380952380952,10.0,14.0,5.0
chile,0.9090909090909091,0.29411764705882354,0.6410256410256411,10.0,24.0,1.0
china,0.0,0.0,0.0,0.0,19.0,2.0
colombia,0.9487179487179487,0.8222222222222222,0.9203980099502488,37.0,8.0,2.0
costa-rica,0.8125,0.5,0.7222222222222222,13.0,13.0,3.0
croatia,0.7692307692307693,0.625,0.7352941176470589,10.0,6.0,3.0
dominican-republic,0.25,1.0,0.29411764705882354,4.0,0.0,12.0
ecuador,0.6666666666666666,0.4,0.5882352941176471,10.0,15.0,5.0
egypt,0.8571428571428571,0.46153846153846156,0.7317073170731707,18.0,21.0,3.0
el-salvador,0.5384615384615384,0.6363636363636364,0.5555555555555556,7.0,4.0,6.0
georgia,0.9714285714285714,0.7083333333333334,0.9042553191489362,34.0,14.0,1.0
guatemala,0.8888888888888888,0.5714285714285714,0.8,16.0,12.0,2.0
hungary,0.8947368421052632,0.5483870967741935,0.794392523364486,17.0,14.0,2.0
india,0.7777777777777778,0.2413793103448276,0.5384615384615384,7.0,22.0,2.0
indonesia,0.6666666666666666,0.17391304347826086,0.425531914893617,4.0,19.0,2.0
jamaica,0.8478260869565217,0.78,0.8333333333333334,39.0,11.0,7.0
jordan,0.7878787878787878,0.7878787878787878,0.7878787878787878,26.0,7.0,7.0
kazakhstan,0.7777777777777778,0.4117647058823529,0.660377358490566,7.0,10.0,2.0
latvia,0.5625,0.5625,0.5625,9.0,7.0,7.0
lithuania,0.75,0.45,0.6617647058823529,9.0,11.0,3.0
macedonia,0.9230769230769231,1.0,0.9375,24.0,0.0,2.0
mauritius,0.4,0.09090909090909091,0.23809523809523808,2.0,20.0,3.0
mexico,0.8648648648648649,0.8,0.851063829787234,32.0,8.0,5.0
morocco,0.9487179487179487,0.7708333333333334,0.9068627450980392,37.0,11.0,2.0
pakistan,0.8421052631578947,0.7804878048780488,0.8290155440414507,32.0,9.0,6.0
panama,0.8571428571428571,0.5454545454545454,0.7692307692307693,18.0,15.0,3.0
paraguay,0.8571428571428571,0.2857142857142857,0.6122448979591837,6.0,15.0,1.0
peru,0.8285714285714286,0.7073170731707317,0.8011049723756906,29.0,12.0,6.0
philippines,0.8333333333333334,0.5952380952380952,0.7716049382716049,25.0,17.0,5.0
poland,0.8333333333333334,0.625,0.78125,20.0,12.0,4.0
romania,0.6428571428571429,0.6428571428571429,0.6428571428571429,18.0,10.0,10.0
russia,0.7777777777777778,0.23333333333333334,0.5303030303030303,7.0,23.0,2.0
serbia,0.9259259259259259,0.8928571428571429,0.9191176470588235,25.0,3.0,2.0
south-africa,1.0,0.03571428571428571,0.15625,1.0,27.0,0.0
sri-lanka,0.8947368421052632,0.85,0.8854166666666666,34.0,6.0,4.0
thailand,0.8333333333333334,0.38461538461538464,0.6756756756756757,10.0,16.0,2.0
tunisia,0.9166666666666666,0.6111111111111112,0.8333333333333334,22.0,14.0,2.0
turkey,0.6363636363636364,0.5,0.603448275862069,14.0,14.0,8.0
ukraine,0.7586206896551724,0.9166666666666666,0.7857142857142857,22.0,2.0,7.0
uruguay,0.8,0.75,0.7894736842105263,24.0,8.0,6.0
venezuela,0.8571428571428571,0.3,0.625,6.0,14.0,1.0
vietnam,0.75,0.32142857142857145,0.5921052631578947,9.0,19.0,3.0
aggregate,0.8151750972762646,0.5791292328956462,0.7537326857348444,838.0,609.0,190.0
