,recall,precision,fscore,tp,fp,fn
albania,0.7083333333333334,0.7083333333333334,0.7083333333333334,17.0,7.0,7.0
algeria,0.5714285714285714,0.21052631578947367,0.425531914893617,4.0,15.0,3.0
angola,0.2857142857142857,0.09523809523809523,0.20408163265306123,2.0,19.0,5.0
argentina,0.88,0.88,0.88,44.0,6.0,6.0
armenia,0.18181818181818182,0.8,0.21505376344086022,4.0,1.0,18.0
azerbaijan,0.6,0.6666666666666666,0.6122448979591837,6.0,3.0,4.0
belarus,0.0,0.0,0.0,0.0,5.0,2.0
bosnia-herzegovina,0.7272727272727273,1.0,0.7692307692307693,16.0,0.0,6.0
brazil,1.0,0.6764705882352942,0.9126984126984127,23.0,11.0,0.0
bulgaria,0.6153846153846154,0.47058823529411764,0.5797101449275363,8.0,9.0,5.0
chile,0.9090909090909091,0.35714285714285715,0.6944444444444444,10.0,18.0,1.0
china,0.0,0.0,0.0,0.0,12.0,2.0
colombia,0.9393939393939394,0.8378378378378378,0.9171597633136095,31.0,6.0,2.0
costa-rica,0.625,0.45454545454545453,0.5813953488372093,10.0,12.0,6.0
croatia,0.45454545454545453,0.45454545454545453,0.45454545454545453,5.0,6.0,6.0
dominican-republic,0.3125,1.0,0.36231884057971014,5.0,0.0,11.0
ecuador,0.6428571428571429,0.42857142857142855,0.5844155844155844,9.0,12.0,5.0
egypt,0.8695652173913043,0.6060606060606061,0.8,20.0,13.0,3.0
el-salvador,0.15384615384615385,0.6666666666666666,0.18181818181818182,2.0,1.0,11.0
georgia,0.5,0.5172413793103449,0.5033557046979866,15.0,14.0,15.0
guatemala,0.6923076923076923,0.45,0.625,9.0,11.0,4.0
hungary,0.8421052631578947,0.5333333333333333,0.7547169811320755,16.0,14.0,3.0
india,0.75,0.1875,0.46875,6.0,26.0,2.0
indonesia,0.6666666666666666,0.23529411764705882,0.4878048780487805,4.0,13.0,2.0
jamaica,0.75,0.8048780487804879,0.7603686635944701,33.0,8.0,11.0
jordan,0.6388888888888888,0.71875,0.6534090909090909,23.0,9.0,13.0
kazakhstan,0.25,0.3333333333333333,0.2631578947368421,2.0,4.0,6.0
latvia,0.6666666666666666,0.5555555555555556,0.6410256410256411,10.0,8.0,5.0
lithuania,0.4444444444444444,0.4,0.43478260869565216,4.0,6.0,5.0
macedonia,0.6666666666666666,1.0,0.7142857142857143,10.0,0.0,5.0
mauritius,0.4,0.08,0.2222222222222222,2.0,23.0,3.0
mexico,0.7333333333333333,0.7857142857142857,0.7432432432432432,22.0,6.0,8.0
morocco,0.7666666666666667,0.6388888888888888,0.7371794871794872,23.0,13.0,7.0
pakistan,0.7105263157894737,0.7714285714285715,0.7219251336898396,27.0,8.0,11.0
panama,0.8333333333333334,0.6896551724137931,0.8,20.0,9.0,4.0
paraguay,0.7777777777777778,0.4375,0.6730769230769231,7.0,9.0,2.0
peru,0.8055555555555556,0.7631578947368421,0.7967032967032966,29.0,9.0,7.0
philippines,0.8,0.625,0.7575757575757576,20.0,12.0,5.0
poland,0.6190476190476191,0.5416666666666666,0.6018518518518519,13.0,11.0,8.0
romania,0.7647058823529411,0.8125,0.7738095238095238,26.0,6.0,8.0
russia,0.5555555555555556,0.2777777777777778,0.46296296296296297,5.0,13.0,4.0
serbia,0.3076923076923077,0.5714285714285714,0.3389830508474576,4.0,3.0,9.0
south-africa,1.0,0.034482758620689655,0.15151515151515152,1.0,28.0,0.0
sri-lanka,0.8918918918918919,0.8048780487804879,0.873015873015873,33.0,8.0,4.0
thailand,0.7272727272727273,0.3333333333333333,0.5882352941176471,8.0,16.0,3.0
tunisia,0.8695652173913043,0.5882352941176471,0.7936507936507936,20.0,14.0,3.0
turkey,0.6521739130434783,0.5172413793103449,0.6198347107438017,15.0,14.0,8.0
ukraine,0.7777777777777778,0.9130434782608695,0.8015267175572519,21.0,2.0,6.0
uruguay,0.5517241379310345,0.8,0.5882352941176471,16.0,4.0,13.0
venezuela,0.0,0.0,0.0,0.0,11.0,5.0
vietnam,0.8,0.4,0.6666666666666666,12.0,18.0,3.0
aggregate,0.6949327817993796,0.5704584040747029,0.6658739595719382,672.0,506.0,295.0
