,recall,precision,fscore,tp,fp,fn
albania,0.7142857142857143,0.3333333333333333,0.5813953488372093,5.0,10.0,2.0
algeria,0.5,0.06666666666666667,0.21739130434782608,1.0,14.0,1.0
angola,0.5,0.05,0.17857142857142858,1.0,19.0,1.0
argentina,0.75,0.5555555555555556,0.7009345794392523,15.0,12.0,5.0
armenia,0.16666666666666666,0.125,0.15625,1.0,7.0,5.0
azerbaijan,0.5,0.125,0.3125,1.0,7.0,1.0
belarus,0.5,0.16666666666666666,0.35714285714285715,1.0,5.0,1.0
bosnia-herzegovina,0.7142857142857143,0.8333333333333334,0.7352941176470589,5.0,1.0,2.0
brazil,0.6666666666666666,0.625,0.6578947368421053,10.0,6.0,5.0
bulgaria,0.5,0.11764705882352941,0.30303030303030304,2.0,15.0,2.0
chile,0.3,0.15789473684210525,0.2542372881355932,3.0,16.0,7.0
china,0.5,0.1,0.2777777777777778,1.0,9.0,1.0
colombia,0.46153846153846156,0.3,0.4166666666666667,6.0,14.0,7.0
costa-rica,0.4,0.18181818181818182,0.3225806451612903,4.0,18.0,6.0
croatia,1.0,0.5454545454545454,0.8571428571428571,6.0,5.0,0.0
dominican-republic,0.3333333333333333,0.5,0.35714285714285715,2.0,2.0,4.0
ecuador,0.6153846153846154,0.34782608695652173,0.5333333333333333,8.0,15.0,5.0
egypt,0.5555555555555556,0.22727272727272727,0.43103448275862066,5.0,17.0,4.0
el-salvador,0.1,0.25,0.11363636363636363,1.0,3.0,9.0
georgia,0.7777777777777778,0.2692307692307692,0.5645161290322581,7.0,19.0,2.0
guatemala,0.2222222222222222,0.16666666666666666,0.20833333333333334,2.0,10.0,7.0
hungary,1.0,0.38461538461538464,0.7575757575757576,10.0,16.0,0.0
india,0.25,0.037037037037037035,0.11627906976744186,1.0,26.0,3.0
indonesia,0.0,0.0,0.0,0.0,19.0,4.0
jamaica,0.36363636363636365,0.26666666666666666,0.3389830508474576,4.0,11.0,7.0
jordan,0.7142857142857143,0.5263157894736842,0.6666666666666666,10.0,9.0,4.0
kazakhstan,0.6666666666666666,0.3333333333333333,0.5555555555555556,2.0,4.0,1.0
latvia,0.6666666666666666,0.4,0.5882352941176471,4.0,6.0,2.0
lithuania,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
macedonia,0.8333333333333334,0.5555555555555556,0.7575757575757576,5.0,4.0,1.0
mauritius,0.3333333333333333,0.04,0.13513513513513514,1.0,24.0,2.0
mexico,0.75,0.5454545454545454,0.6976744186046512,12.0,10.0,4.0
morocco,0.5454545454545454,0.2608695652173913,0.44776119402985076,6.0,17.0,5.0
pakistan,0.47058823529411764,0.42105263157894735,0.45977011494252873,8.0,11.0,9.0
panama,0.5,0.3,0.4411764705882353,6.0,14.0,6.0
paraguay,0.42857142857142855,0.16666666666666666,0.32608695652173914,3.0,15.0,4.0
peru,0.5333333333333333,0.4,0.5,8.0,12.0,7.0
philippines,0.5384615384615384,0.3181818181818182,0.47297297297297297,7.0,15.0,6.0
poland,0.5714285714285714,0.26666666666666666,0.46511627906976744,4.0,11.0,3.0
romania,0.5454545454545454,0.5,0.5357142857142857,6.0,6.0,5.0
russia,0.8333333333333334,0.29411764705882354,0.6097560975609756,5.0,12.0,1.0
serbia,0.75,0.23076923076923078,0.5172413793103449,3.0,10.0,1.0
south-africa,0.4,0.07142857142857142,0.20833333333333334,2.0,26.0,3.0
sri-lanka,0.6666666666666666,0.4,0.5882352941176471,10.0,15.0,5.0
thailand,0.8,0.2222222222222222,0.5263157894736842,4.0,14.0,1.0
tunisia,0.6666666666666666,0.15384615384615385,0.4,4.0,22.0,2.0
turkey,0.1111111111111111,0.07142857142857142,0.1,1.0,13.0,8.0
ukraine,0.6666666666666666,0.6,0.6521739130434783,6.0,4.0,3.0
uruguay,0.375,0.5,0.39473684210526316,6.0,6.0,10.0
venezuela,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
vietnam,0.8333333333333334,0.19230769230769232,0.5,5.0,21.0,1.0
aggregate,0.5558194774346793,0.27432590855803046,0.46117461568782026,234.0,619.0,187.0
