,recall,precision,fscore,tp,fp,fn
albania,1.0,0.4375,0.7954545454545454,7.0,9.0,0.0
algeria,1.0,0.09523809523809523,0.3448275862068966,2.0,19.0,0.0
angola,1.0,0.13043478260869565,0.42857142857142855,3.0,20.0,0.0
argentina,0.6842105263157895,0.5,0.6372549019607843,13.0,13.0,6.0
armenia,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,5.0,5.0
azerbaijan,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
belarus,0.5,0.14285714285714285,0.3333333333333333,1.0,6.0,1.0
bosnia-herzegovina,0.75,1.0,0.7894736842105263,6.0,0.0,2.0
brazil,0.6875,0.6111111111111112,0.6707317073170732,11.0,7.0,5.0
bulgaria,0.75,0.14285714285714285,0.40540540540540543,3.0,18.0,1.0
chile,0.2,0.13333333333333333,0.18181818181818182,2.0,13.0,8.0
china,0.5,0.07142857142857142,0.22727272727272727,1.0,13.0,1.0
colombia,0.45454545454545453,0.23809523809523808,0.38461538461538464,5.0,16.0,6.0
costa-rica,0.4,0.16666666666666666,0.3125,4.0,20.0,6.0
croatia,1.0,0.45454545454545453,0.8064516129032258,5.0,6.0,0.0
dominican-republic,0.3333333333333333,0.5,0.35714285714285715,2.0,2.0,4.0
ecuador,0.5384615384615384,0.3333333333333333,0.4794520547945205,7.0,14.0,6.0
egypt,0.7,0.2916666666666667,0.546875,7.0,17.0,3.0
el-salvador,0.2,0.25,0.20833333333333334,2.0,6.0,8.0
georgia,0.7,0.25925925925925924,0.5223880597014925,7.0,20.0,3.0
guatemala,0.2222222222222222,0.13333333333333333,0.19607843137254902,2.0,13.0,7.0
hungary,1.0,0.4230769230769231,0.7857142857142857,11.0,15.0,0.0
india,0.25,0.04,0.12195121951219512,1.0,24.0,3.0
indonesia,0.0,0.0,0.0,0.0,22.0,4.0
jamaica,0.5833333333333334,0.3888888888888889,0.5303030303030303,7.0,11.0,5.0
jordan,0.8333333333333334,0.5,0.7352941176470589,10.0,10.0,2.0
kazakhstan,0.0,0.0,0.0,0.0,8.0,2.0
latvia,0.6666666666666666,0.4444444444444444,0.6060606060606061,4.0,5.0,2.0
lithuania,1.0,0.3,0.6818181818181818,3.0,7.0,0.0
macedonia,1.0,0.7272727272727273,0.9302325581395349,8.0,3.0,0.0
mauritius,0.3333333333333333,0.04,0.13513513513513514,1.0,24.0,2.0
mexico,0.6,0.5,0.5769230769230769,9.0,9.0,6.0
morocco,0.6923076923076923,0.3333333333333333,0.569620253164557,9.0,18.0,4.0
pakistan,0.5555555555555556,0.45454545454545453,0.5319148936170213,10.0,12.0,8.0
panama,0.5,0.3157894736842105,0.44776119402985076,6.0,13.0,6.0
paraguay,0.3333333333333333,0.13333333333333333,0.2564102564102564,2.0,13.0,4.0
peru,0.5333333333333333,0.42105263157894735,0.5063291139240507,8.0,11.0,7.0
philippines,0.38461538461538464,0.29411764705882354,0.36231884057971014,5.0,12.0,8.0
poland,0.5714285714285714,0.23529411764705882,0.4444444444444444,4.0,13.0,3.0
romania,0.5833333333333334,0.5,0.5645161290322581,7.0,7.0,5.0
russia,0.8,0.21052631578947367,0.5128205128205128,4.0,15.0,1.0
serbia,0.75,0.21428571428571427,0.5,3.0,11.0,1.0
south-africa,0.25,0.04,0.12195121951219512,1.0,24.0,3.0
sri-lanka,0.6875,0.44,0.6179775280898876,11.0,14.0,5.0
thailand,0.75,0.14285714285714285,0.40540540540540543,3.0,18.0,1.0
tunisia,0.7142857142857143,0.2,0.4716981132075472,5.0,20.0,2.0
turkey,0.2222222222222222,0.15384615384615385,0.20408163265306123,2.0,11.0,7.0
ukraine,0.5,0.6666666666666666,0.5263157894736842,4.0,2.0,4.0
uruguay,0.5,0.5714285714285714,0.5128205128205128,8.0,6.0,8.0
venezuela,0.3333333333333333,0.06666666666666667,0.18518518518518517,1.0,14.0,2.0
vietnam,0.8333333333333334,0.19230769230769232,0.5,5.0,21.0,1.0
aggregate,0.5778301886792453,0.27746319365798416,0.47499030632027917,245.0,638.0,179.0
