,recall,precision,fscore,tp,fp,fn
albania,0.5714285714285714,0.26666666666666666,0.46511627906976744,4.0,11.0,3.0
algeria,1.0,0.09523809523809523,0.3448275862068966,2.0,19.0,0.0
angola,0.0,0.0,0.0,0.0,17.0,2.0
argentina,0.7222222222222222,0.5652173913043478,0.6842105263157895,13.0,10.0,5.0
armenia,0.16666666666666666,0.2,0.1724137931034483,1.0,4.0,5.0
azerbaijan,0.0,0.0,0.0,0.0,10.0,2.0
belarus,0.5,0.2,0.38461538461538464,1.0,4.0,1.0
bosnia-herzegovina,0.4,0.6666666666666666,0.43478260869565216,2.0,1.0,3.0
brazil,0.7142857142857143,0.43478260869565216,0.6329113924050633,10.0,13.0,4.0
bulgaria,0.875,0.3684210526315789,0.6862745098039216,7.0,12.0,1.0
chile,0.46153846153846156,0.20689655172413793,0.37037037037037035,6.0,23.0,7.0
china,0.5,0.047619047619047616,0.1724137931034483,1.0,20.0,1.0
colombia,0.5384615384615384,0.3333333333333333,0.4794520547945205,7.0,14.0,6.0
costa-rica,0.4444444444444444,0.16666666666666666,0.3333333333333333,4.0,20.0,5.0
croatia,0.8,0.36363636363636365,0.6451612903225806,4.0,7.0,1.0
dominican-republic,0.3333333333333333,0.5,0.35714285714285715,2.0,2.0,4.0
ecuador,0.5833333333333334,0.30434782608695654,0.49295774647887325,7.0,16.0,5.0
egypt,0.75,0.2903225806451613,0.569620253164557,9.0,22.0,3.0
el-salvador,0.2,0.2222222222222222,0.20408163265306123,2.0,7.0,8.0
georgia,0.7,0.2916666666666667,0.546875,7.0,17.0,3.0
guatemala,0.4444444444444444,0.23529411764705882,0.37735849056603776,4.0,13.0,5.0
hungary,1.0,0.4090909090909091,0.7758620689655172,9.0,13.0,0.0
india,0.25,0.034482758620689655,0.1111111111111111,1.0,28.0,3.0
indonesia,0.0,0.0,0.0,0.0,23.0,4.0
jamaica,0.5384615384615384,0.4375,0.5147058823529411,7.0,9.0,6.0
jordan,0.8181818181818182,0.5,0.7258064516129032,9.0,9.0,2.0
kazakhstan,0.5,0.08333333333333333,0.25,1.0,11.0,1.0
latvia,0.875,0.6363636363636364,0.813953488372093,7.0,4.0,1.0
lithuania,1.0,0.25,0.625,4.0,12.0,0.0
macedonia,0.75,0.5,0.6818181818181818,3.0,3.0,1.0
mauritius,0.0,0.0,0.0,0.0,23.0,3.0
mexico,0.75,0.6,0.7142857142857143,15.0,10.0,5.0
morocco,0.6428571428571429,0.3333333333333333,0.5421686746987951,9.0,18.0,5.0
pakistan,0.47058823529411764,0.4444444444444444,0.46511627906976744,8.0,10.0,9.0
panama,0.46153846153846156,0.3,0.4166666666666667,6.0,14.0,7.0
paraguay,0.3333333333333333,0.15384615384615385,0.2702702702702703,2.0,11.0,4.0
peru,0.5625,0.391304347826087,0.5172413793103449,9.0,14.0,7.0
philippines,0.6666666666666666,0.37037037037037035,0.5747126436781609,10.0,17.0,5.0
poland,0.3333333333333333,0.15384615384615385,0.2702702702702703,2.0,11.0,4.0
romania,0.4444444444444444,0.4444444444444444,0.4444444444444444,4.0,5.0,5.0
russia,0.75,0.15,0.4166666666666667,3.0,17.0,1.0
serbia,1.0,0.3333333333333333,0.7142857142857143,3.0,6.0,0.0
south-africa,0.5714285714285714,0.12121212121212122,0.32786885245901637,4.0,29.0,3.0
sri-lanka,0.75,0.5454545454545454,0.6976744186046512,12.0,10.0,4.0
thailand,0.75,0.125,0.375,3.0,21.0,1.0
tunisia,0.4,0.07407407407407407,0.2127659574468085,2.0,25.0,3.0
turkey,0.2222222222222222,0.08695652173913043,0.1694915254237288,2.0,21.0,7.0
ukraine,0.6,0.6666666666666666,0.6122448979591837,6.0,3.0,4.0
uruguay,0.5333333333333333,0.6153846153846154,0.547945205479452,8.0,5.0,7.0
venezuela,0.5,0.1111111111111111,0.29411764705882354,2.0,16.0,2.0
vietnam,0.75,0.12,0.36585365853658536,3.0,22.0,1.0
aggregate,0.57981220657277,0.2658772874058127,0.46904671477402204,247.0,682.0,179.0
