,recall,precision,fscore,tp,fp,fn
albania,0.7142857142857143,0.4166666666666667,0.625,5.0,7.0,2.0
algeria,1.0,0.1111111111111111,0.38461538461538464,2.0,16.0,0.0
angola,0.0,0.0,0.0,0.0,19.0,2.0
argentina,0.7,0.5833333333333334,0.6730769230769231,14.0,10.0,6.0
armenia,0.0,0.0,0.0,0.0,6.0,6.0
azerbaijan,0.0,0.0,0.0,0.0,5.0,2.0
belarus,0.0,0.0,0.0,0.0,5.0,2.0
bosnia-herzegovina,0.75,1.0,0.7894736842105263,6.0,0.0,2.0
brazil,0.7333333333333333,0.5238095238095238,0.6790123456790124,11.0,10.0,4.0
bulgaria,0.5,0.15384615384615385,0.3448275862068966,2.0,11.0,2.0
chile,0.36363636363636365,0.17391304347826086,0.29850746268656714,4.0,19.0,7.0
china,0.6666666666666666,0.15384615384615385,0.4,2.0,11.0,1.0
colombia,0.46153846153846156,0.3157894736842105,0.4225352112676056,6.0,13.0,7.0
costa-rica,0.3333333333333333,0.14285714285714285,0.2631578947368421,3.0,18.0,6.0
croatia,0.8,0.4,0.6666666666666666,4.0,6.0,1.0
dominican-republic,0.3333333333333333,0.5,0.35714285714285715,2.0,2.0,4.0
ecuador,0.5833333333333334,0.35,0.5147058823529411,7.0,13.0,5.0
egypt,0.7272727272727273,0.3333333333333333,0.5882352941176471,8.0,16.0,3.0
el-salvador,0.0,0.0,0.0,0.0,2.0,10.0
georgia,0.6,0.2608695652173913,0.47619047619047616,6.0,17.0,4.0
guatemala,0.4,0.25,0.35714285714285715,4.0,12.0,6.0
hungary,1.0,0.3793103448275862,0.7534246575342466,11.0,18.0,0.0
india,0.25,0.03571428571428571,0.11363636363636363,1.0,27.0,3.0
indonesia,0.0,0.0,0.0,0.0,15.0,4.0
jamaica,0.36363636363636365,0.26666666666666666,0.3389830508474576,4.0,11.0,7.0
jordan,0.6923076923076923,0.5,0.6428571428571429,9.0,9.0,4.0
kazakhstan,0.5,0.2,0.38461538461538464,1.0,4.0,1.0
latvia,0.8,0.4444444444444444,0.6896551724137931,4.0,5.0,1.0
lithuania,0.6666666666666666,0.2222222222222222,0.47619047619047616,2.0,7.0,1.0
macedonia,0.8,0.6666666666666666,0.7692307692307693,4.0,2.0,1.0
mauritius,0.3333333333333333,0.041666666666666664,0.1388888888888889,1.0,23.0,2.0
mexico,0.6,0.47368421052631576,0.569620253164557,9.0,10.0,6.0
morocco,0.6923076923076923,0.36,0.5844155844155844,9.0,16.0,4.0
pakistan,0.47058823529411764,0.42105263157894735,0.45977011494252873,8.0,11.0,9.0
panama,0.5714285714285714,0.42105263157894735,0.5333333333333333,8.0,11.0,6.0
paraguay,0.42857142857142855,0.23076923076923078,0.36585365853658536,3.0,10.0,4.0
peru,0.5625,0.42857142857142855,0.5294117647058824,9.0,12.0,7.0
philippines,0.5384615384615384,0.3888888888888889,0.5,7.0,11.0,6.0
poland,0.5714285714285714,0.25,0.45454545454545453,4.0,12.0,3.0
romania,0.6363636363636364,0.5833333333333334,0.625,7.0,5.0,4.0
russia,0.8,0.23529411764705882,0.5405405405405406,4.0,13.0,1.0
serbia,0.6666666666666666,0.3333333333333333,0.5555555555555556,2.0,4.0,1.0
south-africa,0.4,0.06896551724137931,0.20408163265306123,2.0,27.0,3.0
sri-lanka,0.7058823529411765,0.48,0.6451612903225806,12.0,13.0,5.0
thailand,0.8,0.2,0.5,4.0,16.0,1.0
tunisia,0.7142857142857143,0.2,0.4716981132075472,5.0,20.0,2.0
turkey,0.1111111111111111,0.05555555555555555,0.09259259259259259,1.0,17.0,8.0
ukraine,0.7272727272727273,0.7272727272727273,0.7272727272727273,8.0,3.0,3.0
uruguay,0.4375,0.6363636363636364,0.4666666666666667,7.0,4.0,9.0
venezuela,0.0,0.0,0.0,0.0,11.0,3.0
vietnam,0.8,0.15384615384615385,0.43478260869565216,4.0,22.0,1.0
aggregate,0.5514018691588785,0.2867557715674362,0.46548323471400394,236.0,587.0,192.0
