,recall,precision,fscore,tp,fp,fn
albania,0.7142857142857143,0.38461538461538464,0.6097560975609756,5.0,8.0,2.0
algeria,1.0,0.1,0.35714285714285715,2.0,18.0,0.0
angola,0.0,0.0,0.0,0.0,20.0,2.0
argentina,0.6842105263157895,0.5416666666666666,0.65,13.0,11.0,6.0
armenia,0.0,0.0,0.0,0.0,6.0,6.0
azerbaijan,0.0,0.0,0.0,0.0,5.0,2.0
belarus,0.0,0.0,0.0,0.0,4.0,2.0
bosnia-herzegovina,0.5,1.0,0.5555555555555556,3.0,0.0,3.0
brazil,0.6666666666666666,0.45454545454545453,0.6097560975609756,10.0,12.0,5.0
bulgaria,0.5,0.15384615384615385,0.3448275862068966,2.0,11.0,2.0
chile,0.36363636363636365,0.17391304347826086,0.29850746268656714,4.0,19.0,7.0
china,0.0,0.0,0.0,0.0,16.0,2.0
colombia,0.46153846153846156,0.3,0.4166666666666667,6.0,14.0,7.0
costa-rica,0.3333333333333333,0.14285714285714285,0.2631578947368421,3.0,18.0,6.0
croatia,0.75,0.375,0.625,3.0,5.0,1.0
dominican-republic,0.3333333333333333,0.5,0.35714285714285715,2.0,2.0,4.0
ecuador,0.5384615384615384,0.3181818181818182,0.47297297297297297,7.0,15.0,6.0
egypt,0.6923076923076923,0.32142857142857145,0.5625,9.0,19.0,4.0
el-salvador,0.0,0.0,0.0,0.0,1.0,10.0
georgia,0.6363636363636364,0.28,0.5072463768115942,7.0,18.0,4.0
guatemala,0.3333333333333333,0.2,0.29411764705882354,3.0,12.0,6.0
hungary,1.0,0.35714285714285715,0.7352941176470589,10.0,18.0,0.0
india,0.25,0.04,0.12195121951219512,1.0,24.0,3.0
indonesia,0.0,0.0,0.0,0.0,16.0,4.0
jamaica,0.36363636363636365,0.3076923076923077,0.3508771929824561,4.0,9.0,7.0
jordan,0.8333333333333334,0.5,0.7352941176470589,10.0,10.0,2.0
kazakhstan,0.6666666666666666,0.25,0.5,2.0,6.0,1.0
latvia,0.8,0.5,0.7142857142857143,4.0,4.0,1.0
lithuania,0.6666666666666666,0.18181818181818182,0.43478260869565216,2.0,9.0,1.0
macedonia,1.0,0.625,0.8928571428571429,5.0,3.0,0.0
mauritius,0.3333333333333333,0.038461538461538464,0.13157894736842105,1.0,25.0,2.0
mexico,0.5714285714285714,0.4,0.5263157894736842,8.0,12.0,6.0
morocco,0.6363636363636364,0.3181818181818182,0.5303030303030303,7.0,15.0,4.0
pakistan,0.47058823529411764,0.42105263157894735,0.45977011494252873,8.0,11.0,9.0
panama,0.46153846153846156,0.4,0.44776119402985076,6.0,9.0,7.0
paraguay,0.3333333333333333,0.18181818181818182,0.2857142857142857,2.0,9.0,4.0
peru,0.5625,0.42857142857142855,0.5294117647058824,9.0,12.0,7.0
philippines,0.5384615384615384,0.3181818181818182,0.47297297297297297,7.0,15.0,6.0
poland,0.5714285714285714,0.25,0.45454545454545453,4.0,12.0,3.0
romania,0.5454545454545454,0.5454545454545454,0.5454545454545454,6.0,5.0,5.0
russia,0.8,0.2,0.5,4.0,16.0,1.0
serbia,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
south-africa,0.4,0.07142857142857142,0.20833333333333334,2.0,26.0,3.0
sri-lanka,0.7222222222222222,0.5,0.6632653061224489,13.0,13.0,5.0
thailand,0.8,0.19047619047619047,0.4878048780487805,4.0,17.0,1.0
tunisia,0.6666666666666666,0.17391304347826086,0.425531914893617,4.0,19.0,2.0
turkey,0.1111111111111111,0.058823529411764705,0.09433962264150944,1.0,16.0,8.0
ukraine,0.6666666666666666,0.6666666666666666,0.6666666666666666,6.0,3.0,3.0
uruguay,0.4375,0.5833333333333334,0.4605263157894737,7.0,5.0,9.0
venezuela,0.3333333333333333,0.09090909090909091,0.21739130434782608,1.0,10.0,2.0
vietnam,0.8,0.17391304347826086,0.46511627906976744,4.0,19.0,1.0
aggregate,0.5334928229665071,0.26770708283313327,0.44510978043912175,223.0,610.0,195.0
