,recall,precision,fscore,tp,fp,fn
australia,1.0,0.10344827586206896,0.36585365853658536,3.0,26.0,0.0
austria,1.0,0.038461538461538464,0.16666666666666666,1.0,25.0,0.0
belgium,1.0,0.14285714285714285,0.45454545454545453,4.0,24.0,0.0
canada,1.0,0.1,0.35714285714285715,3.0,27.0,0.0
denmark,1.0,0.23529411764705882,0.6060606060606061,8.0,26.0,0.0
finland,1.0,0.11538461538461539,0.39473684210526316,3.0,23.0,0.0
france,1.0,0.3076923076923077,0.6896551724137931,8.0,18.0,0.0
germany,0.75,0.15789473684210525,0.42857142857142855,3.0,16.0,1.0
greece,1.0,0.047619047619047616,0.2,1.0,20.0,0.0
iceland,1.0,0.14705882352941177,0.46296296296296297,5.0,29.0,0.0
ireland,1.0,0.22580645161290322,0.5932203389830508,7.0,24.0,0.0
italy,0.5,0.045454545454545456,0.16666666666666666,1.0,21.0,1.0
japan,0.75,0.16666666666666666,0.4411764705882353,3.0,15.0,1.0
luxembourg,1.0,0.25925925925925924,0.6363636363636364,7.0,20.0,0.0
netherlands,1.0,0.25,0.625,6.0,18.0,0.0
new-zealand,1.0,0.2,0.5555555555555556,5.0,20.0,0.0
norway,1.0,0.15384615384615385,0.47619047619047616,4.0,22.0,0.0
portugal,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
spain,1.0,0.18181818181818182,0.5263157894736842,4.0,18.0,0.0
sweden,1.0,0.23076923076923078,0.6,6.0,20.0,0.0
switzerland,1.0,0.2962962962962963,0.6779661016949152,8.0,19.0,0.0
turkey,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
united-kingdom,1.0,0.23529411764705882,0.6060606060606061,4.0,13.0,0.0
united-states,0.9230769230769231,0.5714285714285714,0.821917808219178,12.0,9.0,1.0
aggregate,0.9649122807017544,0.1812191103789127,0.5174035747883349,110.0,497.0,4.0
