,recall,precision,fscore,tp,fp,fn
albania,0.75,0.13636363636363635,0.39473684210526316,3.0,19.0,1.0
algeria,0.0,0.0,0.0,0.0,18.0,1.0
angola,1.0,0.13636363636363635,0.4411764705882353,3.0,19.0,0.0
argentina,1.0,0.125,0.4166666666666667,4.0,28.0,0.0
armenia,1.0,0.07142857142857142,0.2777777777777778,1.0,13.0,0.0
azerbaijan,0.0,0.0,0.0,0.0,12.0,1.0
belarus,0.0,0.0,0.0,0.0,11.0,2.0
bosnia-herzegovina,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
brazil,1.0,0.15384615384615385,0.47619047619047616,4.0,22.0,0.0
bulgaria,0.0,0.0,0.0,0.0,16.0,1.0
chile,0.75,0.1111111111111111,0.3488372093023256,3.0,24.0,1.0
china,0.0,0.0,0.0,0.0,13.0,1.0
colombia,1.0,0.0967741935483871,0.3488372093023256,3.0,28.0,0.0
costa-rica,0.0,0.0,0.0,0.0,21.0,2.0
croatia,1.0,0.125,0.4166666666666667,2.0,14.0,0.0
dominican-republic,0.3333333333333333,0.2,0.29411764705882354,1.0,4.0,2.0
ecuador,0.6666666666666666,0.11764705882352941,0.3448275862068966,2.0,15.0,1.0
egypt,1.0,0.14814814814814814,0.46511627906976744,4.0,23.0,0.0
el-salvador,0.5,0.2222222222222222,0.4,2.0,7.0,2.0
georgia,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
guatemala,0.6666666666666666,0.1,0.3125,2.0,18.0,1.0
hungary,1.0,0.07692307692307693,0.29411764705882354,2.0,24.0,0.0
india,0.5,0.03225806451612903,0.1282051282051282,1.0,30.0,1.0
indonesia,0.0,0.0,0.0,0.0,29.0,1.0
jamaica,0.6666666666666666,0.06896551724137931,0.24390243902439024,2.0,27.0,1.0
jordan,1.0,0.17857142857142858,0.5208333333333334,5.0,23.0,0.0
kazakhstan,0.0,0.0,0.0,0.0,13.0,1.0
latvia,0.5,0.05263157894736842,0.18518518518518517,1.0,18.0,1.0
lithuania,1.0,0.16666666666666666,0.5,2.0,10.0,0.0
macedonia,1.0,0.2857142857142857,0.6666666666666666,4.0,10.0,0.0
mauritius,0.0,0.0,0.0,0.0,26.0,1.0
mexico,1.0,0.30434782608695654,0.6862745098039216,7.0,16.0,0.0
morocco,0.875,0.19444444444444445,0.5147058823529411,7.0,29.0,1.0
pakistan,0.6666666666666666,0.14285714285714285,0.38461538461538464,4.0,24.0,2.0
panama,0.5,0.041666666666666664,0.15625,1.0,23.0,1.0
paraguay,1.0,0.15789473684210525,0.4838709677419355,3.0,16.0,0.0
peru,0.3333333333333333,0.047619047619047616,0.15151515151515152,1.0,20.0,2.0
philippines,1.0,0.06666666666666667,0.2631578947368421,2.0,28.0,0.0
poland,0.5,0.05,0.17857142857142858,1.0,19.0,1.0
romania,0.0,0.0,0.0,0.0,24.0,2.0
russia,1.0,0.15789473684210525,0.4838709677419355,3.0,16.0,0.0
serbia,0.5,0.1111111111111111,0.29411764705882354,1.0,8.0,1.0
south-africa,1.0,0.034482758620689655,0.15151515151515152,1.0,28.0,0.0
sri-lanka,0.9090909090909091,0.29411764705882354,0.6410256410256411,10.0,24.0,1.0
thailand,0.0,0.0,0.0,0.0,28.0,2.0
tunisia,1.0,0.24,0.6122448979591837,6.0,19.0,0.0
turkey,0.6666666666666666,0.08,0.2702702702702703,2.0,23.0,1.0
ukraine,0.0,0.0,0.0,0.0,13.0,2.0
uruguay,0.0,0.0,0.0,0.0,23.0,1.0
venezuela,0.6666666666666666,0.08695652173913043,0.2857142857142857,2.0,21.0,1.0
vietnam,0.5,0.05555555555555555,0.19230769230769232,2.0,34.0,2.0
aggregate,0.7152317880794702,0.09738503155996393,0.31523642732049034,108.0,1001.0,43.0
