,recall,precision,fscore,tp,fp,fn
albania,1.0,0.1111111111111111,0.38461538461538464,2.0,16.0,0.0
algeria,1.0,0.047619047619047616,0.2,1.0,20.0,0.0
angola,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
argentina,0.75,0.0967741935483871,0.3191489361702128,3.0,28.0,1.0
armenia,0.0,0.0,0.0,0.0,6.0,1.0
azerbaijan,0.0,0.0,0.0,0.0,12.0,1.0
belarus,0.5,0.14285714285714285,0.3333333333333333,1.0,6.0,1.0
bosnia-herzegovina,0.0,0.0,0.0,0.0,7.0,2.0
brazil,0.5,0.047619047619047616,0.1724137931034483,1.0,20.0,1.0
bulgaria,1.0,0.041666666666666664,0.17857142857142858,1.0,23.0,0.0
chile,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
china,0.0,0.0,0.0,0.0,16.0,1.0
colombia,1.0,0.04,0.1724137931034483,1.0,24.0,0.0
costa-rica,0.0,0.0,0.0,0.0,27.0,2.0
croatia,1.0,0.09090909090909091,0.3333333333333333,1.0,10.0,0.0
dominican-republic,0.3333333333333333,0.2,0.29411764705882354,1.0,4.0,2.0
ecuador,0.75,0.13636363636363635,0.39473684210526316,3.0,19.0,1.0
egypt,0.5,0.04,0.15151515151515152,1.0,24.0,1.0
el-salvador,0.3333333333333333,0.16666666666666666,0.2777777777777778,1.0,5.0,2.0
georgia,1.0,0.17857142857142858,0.5208333333333334,5.0,23.0,0.0
guatemala,0.3333333333333333,0.058823529411764705,0.1724137931034483,1.0,16.0,2.0
hungary,1.0,0.17391304347826086,0.5128205128205128,4.0,19.0,0.0
india,0.0,0.0,0.0,0.0,27.0,2.0
indonesia,0.0,0.0,0.0,0.0,22.0,1.0
jamaica,0.5,0.03571428571428571,0.1388888888888889,1.0,27.0,1.0
jordan,0.8333333333333334,0.23809523809523808,0.5555555555555556,5.0,16.0,1.0
kazakhstan,0.0,0.0,0.0,0.0,10.0,1.0
latvia,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
lithuania,0.6666666666666666,0.2222222222222222,0.47619047619047616,2.0,7.0,1.0
macedonia,0.6666666666666666,0.18181818181818182,0.43478260869565216,2.0,9.0,1.0
mauritius,0.0,0.0,0.0,0.0,25.0,1.0
mexico,1.0,0.22727272727272727,0.5952380952380952,5.0,17.0,0.0
morocco,0.8333333333333334,0.16666666666666666,0.46296296296296297,5.0,25.0,1.0
pakistan,0.8,0.14285714285714285,0.4166666666666667,4.0,24.0,1.0
panama,0.5,0.045454545454545456,0.16666666666666666,1.0,21.0,1.0
paraguay,1.0,0.2,0.5555555555555556,3.0,12.0,0.0
peru,0.5,0.08695652173913043,0.2564102564102564,2.0,21.0,2.0
philippines,0.0,0.0,0.0,0.0,22.0,1.0
poland,0.5,0.05,0.17857142857142858,1.0,19.0,1.0
romania,0.6666666666666666,0.08333333333333333,0.2777777777777778,2.0,22.0,1.0
russia,1.0,0.10526315789473684,0.37037037037037035,2.0,17.0,0.0
serbia,0.75,0.2,0.4838709677419355,3.0,12.0,1.0
south-africa,0.0,0.0,0.0,0.0,25.0,1.0
sri-lanka,0.8571428571428571,0.1875,0.5,6.0,26.0,1.0
thailand,0.5,0.043478260869565216,0.16129032258064516,1.0,22.0,1.0
tunisia,1.0,0.3333333333333333,0.7142857142857143,8.0,16.0,0.0
turkey,0.5,0.0625,0.20833333333333334,1.0,15.0,1.0
ukraine,0.0,0.0,0.0,0.0,7.0,2.0
uruguay,0.0,0.0,0.0,0.0,16.0,1.0
venezuela,0.5,0.0625,0.20833333333333334,1.0,15.0,1.0
vietnam,0.6,0.11538461538461539,0.32608695652173914,3.0,23.0,2.0
aggregate,0.6546762589928058,0.0922920892494929,0.29507133592736706,91.0,895.0,48.0
