,recall,precision,fscore,tp,fp,fn
albania,0.5,0.058823529411764705,0.2,1.0,16.0,1.0
algeria,0.0,0.0,0.0,0.0,15.0,1.0
angola,0.5,0.045454545454545456,0.16666666666666666,1.0,21.0,1.0
argentina,1.0,0.15151515151515152,0.4716981132075472,5.0,28.0,0.0
armenia,0.0,0.0,0.0,0.0,8.0,1.0
azerbaijan,0.0,0.0,0.0,0.0,8.0,1.0
belarus,0.5,0.16666666666666666,0.35714285714285715,1.0,5.0,1.0
bosnia-herzegovina,0.5,0.16666666666666666,0.35714285714285715,1.0,5.0,1.0
brazil,0.5,0.05,0.17857142857142858,1.0,19.0,1.0
bulgaria,0.0,0.0,0.0,0.0,20.0,1.0
chile,1.0,0.15,0.46875,3.0,17.0,0.0
china,0.0,0.0,0.0,0.0,12.0,1.0
colombia,1.0,0.07692307692307693,0.29411764705882354,2.0,24.0,0.0
costa-rica,0.0,0.0,0.0,0.0,24.0,2.0
croatia,1.0,0.18181818181818182,0.5263157894736842,2.0,9.0,0.0
dominican-republic,0.3333333333333333,0.2,0.29411764705882354,1.0,4.0,2.0
ecuador,0.75,0.125,0.375,3.0,21.0,1.0
egypt,0.6666666666666666,0.08333333333333333,0.2777777777777778,2.0,22.0,1.0
el-salvador,0.3333333333333333,0.25,0.3125,1.0,3.0,2.0
georgia,1.0,0.18518518518518517,0.5319148936170213,5.0,22.0,0.0
guatemala,0.3333333333333333,0.07692307692307693,0.2,1.0,12.0,2.0
hungary,1.0,0.17391304347826086,0.5128205128205128,4.0,19.0,0.0
india,0.0,0.0,0.0,0.0,29.0,2.0
indonesia,0.0,0.0,0.0,0.0,20.0,1.0
jamaica,0.0,0.0,0.0,0.0,25.0,2.0
jordan,0.8,0.18181818181818182,0.47619047619047616,4.0,18.0,1.0
kazakhstan,0.0,0.0,0.0,0.0,7.0,1.0
latvia,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
lithuania,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
macedonia,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
mauritius,0.0,0.0,0.0,0.0,25.0,1.0
mexico,1.0,0.25,0.625,6.0,18.0,0.0
morocco,0.8,0.16,0.4444444444444444,4.0,21.0,1.0
pakistan,0.4,0.07407407407407407,0.2127659574468085,2.0,25.0,3.0
panama,0.6666666666666666,0.08333333333333333,0.2777777777777778,2.0,22.0,1.0
paraguay,1.0,0.2222222222222222,0.5882352941176471,4.0,14.0,0.0
peru,0.3333333333333333,0.041666666666666664,0.1388888888888889,1.0,23.0,2.0
philippines,0.0,0.0,0.0,0.0,28.0,1.0
poland,0.5,0.05555555555555555,0.19230769230769232,1.0,17.0,1.0
romania,0.0,0.0,0.0,0.0,20.0,2.0
russia,1.0,0.1111111111111111,0.38461538461538464,2.0,16.0,0.0
serbia,0.5,0.06666666666666667,0.21739130434782608,1.0,14.0,1.0
south-africa,1.0,0.03571428571428571,0.15625,1.0,27.0,0.0
sri-lanka,0.875,0.21212121212121213,0.5384615384615384,7.0,26.0,1.0
thailand,0.5,0.05263157894736842,0.18518518518518517,1.0,18.0,1.0
tunisia,1.0,0.3076923076923077,0.6896551724137931,8.0,18.0,0.0
turkey,0.5,0.05555555555555555,0.19230769230769232,1.0,17.0,1.0
ukraine,0.0,0.0,0.0,0.0,12.0,2.0
uruguay,0.0,0.0,0.0,0.0,14.0,1.0
venezuela,0.5,0.06666666666666667,0.21739130434782608,1.0,14.0,1.0
vietnam,0.6,0.11538461538461539,0.32608695652173914,3.0,23.0,2.0
aggregate,0.6312056737588653,0.09232365145228216,0.2912303664921466,89.0,875.0,52.0
