,recall,precision,fscore,tp,fp,fn
argentina,0.8571428571428571,0.5,0.75,6.0,6.0,1.0
bolivia,1.0,0.07692307692307693,0.29411764705882354,1.0,12.0,0.0
brazil,1.0,0.5,0.8333333333333334,8.0,8.0,0.0
chile,0.0,0.0,0.0,0.0,3.0,1.0
colombia,1.0,0.1111111111111111,0.38461538461538464,1.0,8.0,0.0
denmark,1.0,0.05263157894736842,0.21739130434782608,1.0,18.0,0.0
finland,1.0,0.21052631578947367,0.5714285714285714,4.0,15.0,0.0
indonesia,0.0,0.0,0.0,0.0,6.0,1.0
israel,1.0,0.1111111111111111,0.38461538461538464,1.0,8.0,0.0
malaysia,0.0,0.0,0.0,0.0,16.0,1.0
mexico,1.0,0.25,0.625,2.0,6.0,0.0
norway,1.0,0.125,0.4166666666666667,2.0,14.0,0.0
peru,1.0,0.23076923076923078,0.6,3.0,10.0,0.0
philippines,0.0,0.0,0.0,0.0,10.0,1.0
spain,0.0,0.0,0.0,0.0,12.0,1.0
sweden,1.0,0.2631578947368421,0.6410256410256411,5.0,14.0,0.0
thailand,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
turkey,1.0,0.4444444444444444,0.8,4.0,5.0,0.0
uruguay,0.0,0.0,0.0,0.0,2.0,1.0
venezuela,1.0,0.25,0.625,1.0,3.0,0.0
aggregate,0.8367346938775511,0.18222222222222223,0.48693586698337293,41.0,184.0,8.0
