,drag,struggle,deterioration,sound,adversely,vulnerable,squeeze,benign,weakness,unease,unexpectedly,resilience,successful,bad,erode,favourably,costly,erosion,illiquid,stabilize,successfully,stabilise,repercussion,profits,buoyancy,damage,gloomy,question,impairment,expose,severely,spiral,deficit,success,dent,difficult,abrupt,turbulent,writedowns,enhance,jeopardise,threaten,healthy,confident,inability,stress,aggravate,suffer,buoyant,improve,fear,worsen,pose,stagnate,lose,strain,enable,deteriorate,force,hurt,solid,favorable,fragility,risky,discourage,resilient,danger,adequately,undermine,negative,recover,recovery,contraction,adverse,mitigate,able,destabilise,unable,exacerbate,shortfall,positive,challenge,burden,comfortable,rebound,downgrade,improvement,positively,closure
1980-01,0.0,0.2158029410857971,0.0,0.0616579831673706,0.0,0.0308289915836853,0.0,0.0,0.0616579831673706,0.0,0.0,0.0,0.0308289915836853,0.0308289915836853,0.0616579831673706,0.0,0.0,0.0616579831673706,0.0,0.0,0.0308289915836853,0.0616579831673706,0.0,0.0,0.0,0.2158029410857971,0.0308289915836853,0.4624348737552795,0.0,0.0616579831673706,0.0308289915836853,0.0,0.1233159663347412,0.0308289915836853,0.0,0.1233159663347412,0.0,0.0,0.0,0.0,0.0308289915836853,0.1849739495021118,0.0308289915836853,0.0,0.0,0.1233159663347412,0.0,0.2774609242531677,0.0,0.1233159663347412,0.4007768905879089,0.0308289915836853,0.0308289915836853,0.0,0.0616579831673706,0.0,0.0308289915836853,0.0,1.2948176465147827,0.0616579831673706,0.0,0.0,0.0,0.0,0.0,0.0,0.308289915836853,0.0,0.0924869747510559,0.0,0.0308289915836853,0.0,0.0,0.0,0.0,0.0924869747510559,0.0,0.0616579831673706,0.0,0.0,0.0616579831673706,0.0924869747510559,0.0308289915836853,0.0308289915836853,0.0,0.0,0.0308289915836853,0.0,0.0
1980-02,0.0,0.0,0.0,0.0,0.0,0.0,0.11780413099819365,0.0,0.0,0.03926804366606455,0.0,0.0,0.11780413099819365,0.1963402183303228,0.0,0.0,0.0,0.0785360873321291,0.0,0.0,0.11780413099819365,0.0,0.0,0.0,0.0,0.0785360873321291,0.0,0.3141443493285164,0.0,0.0785360873321291,0.03926804366606455,0.0,0.27487630566245186,0.11780413099819365,0.03926804366606455,0.27487630566245186,0.0,0.03926804366606455,0.0,0.03926804366606455,0.03926804366606455,0.0785360873321291,0.0,0.1570721746642582,0.0,0.1963402183303228,0.0,0.03926804366606455,0.03926804366606455,0.11780413099819365,0.4319484803267101,0.03926804366606455,0.0,0.0,0.2356082619963873,0.0,0.0785360873321291,0.03926804366606455,1.4529176156443886,0.0785360873321291,0.0,0.0,0.0,0.0,0.0,0.0,0.11780413099819365,0.03926804366606455,0.0,0.0,0.0785360873321291,0.0785360873321291,0.0,0.0,0.0,0.2356082619963873,0.0,0.0785360873321291,0.03926804366606455,0.0,0.0,0.03926804366606455,0.1570721746642582,0.0,0.0,0.0,0.11780413099819365,0.0,0.03926804366606455
1980-03,0.048442571331686286,0.048442571331686286,0.0,0.0,0.0,0.048442571331686286,0.048442571331686286,0.048442571331686286,0.0,0.0,0.0,0.0,0.09688514266337256,0.0,0.0,0.0,0.0,0.09688514266337256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24221285665843145,0.0,0.33909799932180396,0.0,0.0,0.0,0.0,0.14532771399505887,0.048442571331686286,0.048442571331686286,0.048442571331686286,0.0,0.0,0.0,0.048442571331686286,0.09688514266337256,0.14532771399505887,0.0,0.0,0.048442571331686286,0.0,0.048442571331686286,0.09688514266337256,0.0,0.048442571331686286,0.048442571331686286,0.048442571331686286,0.0,0.0,0.24221285665843145,0.048442571331686286,0.09688514266337256,0.0,0.5328682846485491,0.048442571331686286,0.0,0.0,0.0,0.0,0.0,0.0,0.2906554279901177,0.0,0.048442571331686286,0.048442571331686286,0.0,0.0,0.0,0.0,0.0,0.14532771399505887,0.0,0.048442571331686286,0.0,0.0,0.048442571331686286,0.14532771399505887,0.0,0.0,0.0,0.0,0.048442571331686286,0.0,0.0
1980-04,0.02352719744024092,0.09410878976096368,0.0,0.04705439488048184,0.0,0.02352719744024092,0.02352719744024092,0.0,0.0,0.0,0.0,0.0,0.0,0.04705439488048184,0.04705439488048184,0.0,0.0,0.04705439488048184,0.0,0.0,0.0,0.02352719744024092,0.02352719744024092,0.0,0.0,0.09410878976096368,0.0,0.16469038208168646,0.0,0.0,0.02352719744024092,0.0,0.02352719744024092,0.1411631846414455,0.0,0.07058159232072275,0.02352719744024092,0.0,0.0,0.0,0.02352719744024092,0.09410878976096368,0.02352719744024092,0.02352719744024092,0.0,0.07058159232072275,0.02352719744024092,0.09410878976096368,0.0,0.1411631846414455,0.1411631846414455,0.0,0.07058159232072275,0.0,0.02352719744024092,0.04705439488048184,0.16469038208168646,0.02352719744024092,0.8469791078486731,0.02352719744024092,0.04705439488048184,0.0,0.0,0.0,0.02352719744024092,0.0,0.09410878976096368,0.0,0.04705439488048184,0.02352719744024092,0.07058159232072275,0.0,0.0,0.0,0.0,0.1176359872012046,0.0,0.02352719744024092,0.0,0.0,0.0,0.1176359872012046,0.0,0.0,0.0,0.0,0.02352719744024092,0.0,0.0
1980-05,0.0,0.3438316600192546,0.0,0.0,0.0,0.0,0.0,0.0,0.06876633200385092,0.0,0.0,0.0,0.13753266400770184,0.06876633200385092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753266400770184,0.0,0.4125979920231055,0.0,0.06876633200385092,0.06876633200385092,0.0,0.20629899601155274,0.0,0.0,0.0,0.0,0.06876633200385092,0.0,0.06876633200385092,0.0,0.20629899601155274,0.0,0.06876633200385092,0.0,0.06876633200385092,0.0,0.0,0.0,0.06876633200385092,0.13753266400770184,0.06876633200385092,0.06876633200385092,0.0,0.20629899601155274,0.06876633200385092,0.0,0.06876633200385092,0.4125979920231055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20629899601155274,0.0,0.0,0.06876633200385092,0.0,0.0,0.0,0.0,0.0,0.20629899601155274,0.0,0.06876633200385092,0.0,0.0,0.0,0.13753266400770184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-06,0.0,0.07790993611385237,0.0,0.0,0.0,0.051939957409234926,0.0,0.0,0.0,0.0,0.051939957409234926,0.0,0.07790993611385237,0.0,0.025969978704617463,0.0,0.0,0.0,0.025969978704617463,0.0,0.025969978704617463,0.025969978704617463,0.0,0.0,0.025969978704617463,0.0,0.025969978704617463,0.15581987222770474,0.0,0.0,0.0,0.0,0.10387991481846984,0.15581987222770474,0.025969978704617463,0.10387991481846984,0.0,0.0,0.0,0.025969978704617463,0.0,0.2077598296369397,0.025969978704617463,0.025969978704617463,0.0,0.12984989352308732,0.0,0.10387991481846984,0.0,0.10387991481846984,0.23372980834155715,0.0,0.051939957409234926,0.0,0.2077598296369397,0.051939957409234926,0.12984989352308732,0.0,0.8570092972523763,0.025969978704617463,0.0,0.0,0.0,0.0,0.0,0.0,0.07790993611385237,0.0,0.12984989352308732,0.025969978704617463,0.10387991481846984,0.0,0.0,0.025969978704617463,0.0,0.051939957409234926,0.0,0.025969978704617463,0.025969978704617463,0.0,0.025969978704617463,0.051939957409234926,0.025969978704617463,0.0,0.0,0.0,0.07790993611385237,0.0,0.0
1980-07,0.030692735029618487,0.18415641017771087,0.0,0.061385470059236974,0.0,0.030692735029618487,0.030692735029618487,0.0,0.030692735029618487,0.0,0.0,0.0,0.061385470059236974,0.030692735029618487,0.030692735029618487,0.0,0.030692735029618487,0.0,0.0,0.0,0.0,0.030692735029618487,0.061385470059236974,0.0,0.0,0.2455418802369479,0.0,0.30692735029618484,0.0,0.0,0.0,0.030692735029618487,0.2148491452073294,0.09207820508885546,0.030692735029618487,0.2762346152665664,0.0,0.0,0.0,0.061385470059236974,0.030692735029618487,0.061385470059236974,0.0,0.0,0.0,0.12277094011847395,0.0,0.15346367514809242,0.0,0.061385470059236974,0.30692735029618484,0.0,0.030692735029618487,0.0,0.09207820508885546,0.18415641017771087,0.030692735029618487,0.09207820508885546,0.6138547005923697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030692735029618487,0.0,0.030692735029618487,0.09207820508885546,0.061385470059236974,0.09207820508885546,0.0,0.0,0.030692735029618487,0.15346367514809242,0.030692735029618487,0.030692735029618487,0.030692735029618487,0.0,0.061385470059236974,0.12277094011847395,0.0,0.0,0.0,0.0,0.061385470059236974,0.0,0.0
1980-08,0.027795536036912483,0.05559107207382495,0.05559107207382495,0.0,0.027795536036912483,0.0,0.027795536036912483,0.0,0.0,0.0,0.05559107207382495,0.0,0.3057508964060372,0.027795536036912483,0.027795536036912483,0.0,0.0,0.027795536036912483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05559107207382495,0.0,0.2223642882952998,0.0,0.0,0.0,0.027795536036912483,0.027795536036912483,0.027795536036912483,0.05559107207382495,0.1389776801845624,0.027795536036912483,0.0,0.0,0.0,0.08338660811073742,0.1111821441476499,0.0,0.0,0.027795536036912483,0.1389776801845624,0.027795536036912483,0.027795536036912483,0.0,0.08338660811073742,0.19456875225838727,0.027795536036912483,0.027795536036912483,0.0,0.1389776801845624,0.19456875225838727,0.027795536036912483,0.027795536036912483,0.8616616171442867,0.027795536036912483,0.0,0.0,0.027795536036912483,0.0,0.0,0.0,0.0,0.0,0.027795536036912483,0.08338660811073742,0.1111821441476499,0.05559107207382495,0.027795536036912483,0.0,0.0,0.1111821441476499,0.0,0.027795536036912483,0.027795536036912483,0.0,0.1389776801845624,0.05559107207382495,0.05559107207382495,0.0,0.0,0.0,0.05559107207382495,0.0,0.027795536036912483
1980-09,0.03477051460361613,0.1043115438108484,0.03477051460361613,0.06954102920723226,0.0,0.0,0.03477051460361613,0.0,0.0,0.03477051460361613,0.0,0.0,0.2433936022253129,0.0,0.0,0.0,0.03477051460361613,0.0,0.0,0.0,0.1043115438108484,0.03477051460361613,0.0,0.0,0.0,0.06954102920723226,0.0,0.1043115438108484,0.0,0.03477051460361613,0.0,0.0,0.0,0.3477051460361613,0.0,0.06954102920723226,0.0,0.0,0.0,0.03477051460361613,0.0,0.27816411682892905,0.0,0.03477051460361613,0.03477051460361613,0.1043115438108484,0.0,0.1043115438108484,0.0,0.2086230876216968,0.03477051460361613,0.0,0.06954102920723226,0.0,0.27816411682892905,0.03477051460361613,0.06954102920723226,0.0,1.1126564673157162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06954102920723226,0.0,0.0,0.03477051460361613,0.03477051460361613,0.03477051460361613,0.0,0.06954102920723226,0.0,0.3129346314325452,0.03477051460361613,0.06954102920723226,0.0,0.03477051460361613,0.2086230876216968,0.2086230876216968,0.03477051460361613,0.0,0.0,0.0,0.13908205841446453,0.0,0.03477051460361613
1980-10,0.0,0.20510296168676675,0.0,0.0,0.0,0.04102059233735335,0.04102059233735335,0.0,0.0,0.0,0.04102059233735335,0.0,0.0,0.0820411846747067,0.04102059233735335,0.0,0.0,0.0,0.0,0.0,0.0820411846747067,0.04102059233735335,0.0,0.0,0.0,0.12306177701206004,0.0,0.12306177701206004,0.0,0.0,0.04102059233735335,0.0,0.04102059233735335,0.0820411846747067,0.04102059233735335,0.0820411846747067,0.0,0.0,0.0,0.0,0.0,0.12306177701206004,0.0820411846747067,0.0,0.0,0.04102059233735335,0.0,0.04102059233735335,0.0,0.1640823693494134,0.3691853310361802,0.04102059233735335,0.0,0.0,0.20510296168676675,0.0,0.04102059233735335,0.0,1.0665354007711871,0.0,0.0,0.0,0.0,0.0,0.04102059233735335,0.0,0.20510296168676675,0.0,0.0,0.0820411846747067,0.0,0.0,0.0,0.0,0.0,0.28714414636147345,0.0,0.0,0.0820411846747067,0.0,0.12306177701206004,0.12306177701206004,0.0,0.0,0.0,0.0,0.0,0.04102059233735335,0.0820411846747067
