,drag,struggle,deterioration,sound,adversely,vulnerable,squeeze,benign,weakness,unease,unexpectedly,resilience,successful,bad,erode,favourably,costly,erosion,illiquid,stabilize,successfully,stabilise,repercussion,profits,buoyancy,damage,gloomy,question,impairment,expose,severely,spiral,deficit,success,dent,difficult,abrupt,turbulent,writedowns,enhance,jeopardise,threaten,healthy,confident,inability,stress,aggravate,suffer,buoyant,improve,fear,worsen,pose,stagnate,lose,strain,enable,deteriorate,force,hurt,solid,favorable,fragility,risky,discourage,resilient,danger,adequately,undermine,negative,recover,recovery,contraction,adverse,mitigate,able,destabilise,unable,exacerbate,shortfall,positive,challenge,burden,comfortable,rebound,downgrade,improvement,positively,closure
1980-01,0.0,0.008795229467536808,0.0,0.017590458935073616,0.0,0.017590458935073616,0.008795229467536808,0.0,0.026385688402610425,0.0,0.0,0.0,0.05277137680522085,0.026385688402610425,0.0,0.0,0.017590458935073616,0.008795229467536808,0.0,0.0,0.017590458935073616,0.0,0.0,0.0,0.0,0.0,0.0,0.03518091787014723,0.0,0.008795229467536808,0.008795229467536808,0.0,0.07036183574029446,0.05277137680522085,0.017590458935073616,0.06156660627275766,0.017590458935073616,0.0,0.0,0.0,0.0,0.008795229467536808,0.0,0.0,0.0,0.026385688402610425,0.0,0.008795229467536808,0.0,0.06156660627275766,0.03518091787014723,0.0,0.0,0.008795229467536808,0.08795229467536808,0.008795229467536808,0.008795229467536808,0.017590458935073616,0.0967475241429049,0.0,0.008795229467536808,0.0,0.0,0.0,0.0,0.008795229467536808,0.0,0.0,0.008795229467536808,0.0,0.017590458935073616,0.0,0.0,0.008795229467536808,0.0,0.05277137680522085,0.0,0.008795229467536808,0.0,0.017590458935073616,0.008795229467536808,0.0,0.0,0.0,0.0,0.0,0.0967475241429049,0.0,0.017590458935073616
1980-02,0.0,0.011722092627975949,0.0,0.02344418525595189,0.011722092627975949,0.011722092627975949,0.035166277883927836,0.0,0.011722092627975949,0.0,0.011722092627975949,0.0,0.011722092627975949,0.02344418525595189,0.0,0.0,0.011722092627975949,0.0,0.0,0.0,0.011722092627975949,0.02344418525595189,0.011722092627975949,0.0,0.0,0.011722092627975949,0.0,0.035166277883927836,0.0,0.0,0.011722092627975949,0.0,0.09377674102380758,0.08205464839583163,0.0,0.04688837051190379,0.0,0.0,0.0,0.0,0.011722092627975949,0.02344418525595189,0.0,0.0,0.0,0.04688837051190379,0.0,0.07033255576785567,0.0,0.10549883365178353,0.02344418525595189,0.0,0.035166277883927836,0.0,0.05861046313987973,0.0,0.04688837051190379,0.011722092627975949,0.11722092627975947,0.02344418525595189,0.011722092627975949,0.0,0.0,0.011722092627975949,0.011722092627975949,0.0,0.02344418525595189,0.0,0.0,0.0,0.011722092627975949,0.0,0.011722092627975949,0.035166277883927836,0.0,0.09377674102380758,0.0,0.035166277883927836,0.0,0.011722092627975949,0.035166277883927836,0.05861046313987973,0.0,0.0,0.0,0.0,0.09377674102380758,0.0,0.011722092627975949
1980-03,0.0,0.0,0.0,0.01321370525509058,0.0,0.0,0.0,0.0,0.01321370525509058,0.0,0.0,0.0,0.03964111576527174,0.0,0.0,0.0,0.01321370525509058,0.0,0.0,0.0,0.0,0.01321370525509058,0.0,0.0,0.0,0.01321370525509058,0.0,0.05285482102036232,0.0,0.0,0.0,0.0,0.0,0.0660685262754529,0.0,0.10570964204072464,0.0,0.0,0.0,0.0,0.0,0.0,0.01321370525509058,0.01321370525509058,0.0,0.0,0.0,0.0,0.01321370525509058,0.11892334729581522,0.01321370525509058,0.0,0.0,0.0,0.03964111576527174,0.0,0.0,0.01321370525509058,0.11892334729581522,0.01321370525509058,0.02642741051018116,0.02642741051018116,0.0,0.0,0.01321370525509058,0.0,0.0,0.01321370525509058,0.0,0.0,0.02642741051018116,0.02642741051018116,0.0,0.01321370525509058,0.0,0.05285482102036232,0.0,0.02642741051018116,0.0,0.0,0.05285482102036232,0.01321370525509058,0.0,0.0,0.0,0.0,0.05285482102036232,0.0,0.03964111576527174
1980-04,0.0,0.0,0.0,0.033442299492513115,0.0,0.0,0.04180287436564138,0.0,0.0,0.0,0.0,0.0,0.05016344923876966,0.016721149746256554,0.0,0.0,0.0,0.008360574873128277,0.0,0.008360574873128277,0.016721149746256554,0.008360574873128277,0.0,0.008360574873128277,0.0,0.008360574873128277,0.0,0.033442299492513115,0.0,0.0,0.0,0.0,0.058524024111897936,0.02508172461938483,0.0,0.07524517385815449,0.008360574873128277,0.0,0.0,0.008360574873128277,0.0,0.008360574873128277,0.008360574873128277,0.008360574873128277,0.008360574873128277,0.016721149746256554,0.0,0.02508172461938483,0.0,0.1086874733506676,0.033442299492513115,0.016721149746256554,0.016721149746256554,0.0,0.08360574873128276,0.008360574873128277,0.0,0.02508172461938483,0.058524024111897936,0.016721149746256554,0.008360574873128277,0.0,0.0,0.0,0.008360574873128277,0.0,0.008360574873128277,0.0,0.0,0.016721149746256554,0.016721149746256554,0.033442299492513115,0.0,0.008360574873128277,0.0,0.1086874733506676,0.0,0.0,0.0,0.008360574873128277,0.04180287436564138,0.008360574873128277,0.008360574873128277,0.0,0.0,0.0,0.058524024111897936,0.0,0.033442299492513115
1980-05,0.0,0.0,0.06757365528425985,0.022524551761419948,0.0,0.11262275880709975,0.045049103522839896,0.0,0.0900982070456798,0.0,0.0,0.0,0.045049103522839896,0.045049103522839896,0.022524551761419948,0.0,0.022524551761419948,0.022524551761419948,0.0,0.0,0.022524551761419948,0.0900982070456798,0.0,0.0,0.0,0.06757365528425985,0.045049103522839896,0.0,0.0,0.0900982070456798,0.0,0.0,0.11262275880709975,0.11262275880709975,0.022524551761419948,0.24777006937561946,0.0,0.0,0.0,0.0900982070456798,0.0,0.022524551761419948,0.0,0.045049103522839896,0.045049103522839896,0.022524551761419948,0.045049103522839896,0.0900982070456798,0.0,0.0900982070456798,0.045049103522839896,0.022524551761419948,0.022524551761419948,0.0,0.1351473105685197,0.022524551761419948,0.0,0.0,0.1351473105685197,0.0,0.0,0.0,0.0,0.022524551761419948,0.0900982070456798,0.0,0.045049103522839896,0.0,0.045049103522839896,0.022524551761419948,0.045049103522839896,0.1351473105685197,0.0,0.045049103522839896,0.0,0.15767186232993965,0.0,0.0,0.045049103522839896,0.045049103522839896,0.06757365528425985,0.11262275880709975,0.06757365528425985,0.0,0.0,0.0,0.2252455176141995,0.0,0.0900982070456798
1980-06,0.0059359510877630365,0.023743804351052143,0.011871902175526071,0.011871902175526071,0.0,0.011871902175526071,0.0,0.0,0.023743804351052143,0.0,0.0,0.0,0.035615706526578216,0.023743804351052143,0.011871902175526071,0.0,0.017807853263289108,0.0059359510877630365,0.0,0.0,0.011871902175526071,0.0059359510877630365,0.0059359510877630365,0.0,0.0,0.059359510877630375,0.0,0.017807853263289108,0.0,0.0,0.0059359510877630365,0.0,0.10091116849197164,0.05342355978986733,0.011871902175526071,0.0652954619653934,0.0,0.0,0.0,0.0,0.0,0.017807853263289108,0.02967975543881518,0.017807853263289108,0.011871902175526071,0.011871902175526071,0.0,0.08310331522868251,0.0,0.08903926631644556,0.05342355978986733,0.023743804351052143,0.023743804351052143,0.0,0.0652954619653934,0.017807853263289108,0.02967975543881518,0.0,0.15433472828183895,0.0059359510877630365,0.0059359510877630365,0.0,0.0,0.0059359510877630365,0.0,0.0,0.0059359510877630365,0.0,0.011871902175526071,0.0059359510877630365,0.047487608702104285,0.041551657614341264,0.0,0.0,0.0,0.09497521740420857,0.0,0.02967975543881518,0.0059359510877630365,0.0059359510877630365,0.047487608702104285,0.017807853263289108,0.023743804351052143,0.0059359510877630365,0.0,0.0,0.017807853263289108,0.0,0.0059359510877630365
1980-07,0.0,0.013649361551113449,0.0,0.013649361551113449,0.0,0.0,0.020474042326670168,0.0,0.006824680775556724,0.0,0.0,0.0,0.013649361551113449,0.006824680775556724,0.0,0.0,0.0,0.0,0.0,0.0,0.006824680775556724,0.006824680775556724,0.0,0.0,0.006824680775556724,0.020474042326670168,0.0,0.027298723102226898,0.0,0.0,0.0,0.0,0.08872085008223743,0.03412340387778362,0.0,0.027298723102226898,0.0,0.0,0.0,0.0,0.006824680775556724,0.020474042326670168,0.0,0.006824680775556724,0.006824680775556724,0.006824680775556724,0.0,0.027298723102226898,0.006824680775556724,0.047772765428897065,0.047772765428897065,0.006824680775556724,0.0,0.0,0.047772765428897065,0.0,0.020474042326670168,0.0,0.07507148853112397,0.013649361551113449,0.0,0.0,0.0,0.0,0.006824680775556724,0.006824680775556724,0.013649361551113449,0.006824680775556724,0.0,0.0,0.03412340387778362,0.03412340387778362,0.0,0.0,0.0,0.040948084653340336,0.0,0.013649361551113449,0.0,0.020474042326670168,0.013649361551113449,0.013649361551113449,0.013649361551113449,0.006824680775556724,0.0,0.0,0.020474042326670168,0.0,0.0
1980-08,0.008691193213916341,0.008691193213916341,0.026073579641749015,0.026073579641749015,0.0,0.026073579641749015,0.026073579641749015,0.0,0.008691193213916341,0.008691193213916341,0.0,0.0,0.017382386427832682,0.043455966069581686,0.008691193213916341,0.008691193213916341,0.026073579641749015,0.0,0.0,0.0,0.0,0.008691193213916341,0.008691193213916341,0.0,0.0,0.034764772855665364,0.008691193213916341,0.07822073892524704,0.0,0.0,0.0,0.0,0.1998974439200758,0.06952954571133071,0.008691193213916341,0.08691193213916339,0.0,0.0,0.0,0.026073579641749015,0.0,0.0,0.0,0.034764772855665364,0.017382386427832682,0.07822073892524704,0.0,0.06083835249741437,0.008691193213916341,0.10429431856699607,0.06083835249741437,0.017382386427832682,0.0,0.0,0.06083835249741437,0.017382386427832682,0.034764772855665364,0.026073579641749015,0.14775028463657774,0.008691193213916341,0.0,0.0,0.0,0.0,0.026073579641749015,0.0,0.034764772855665364,0.0,0.0,0.017382386427832682,0.06952954571133071,0.06083835249741437,0.0,0.008691193213916341,0.0,0.10429431856699607,0.0,0.026073579641749015,0.0,0.0,0.008691193213916341,0.034764772855665364,0.06952954571133071,0.008691193213916341,0.0,0.0,0.052147159283498036,0.0,0.008691193213916341
1980-09,0.022746659084446973,0.011373329542223486,0.034119988626670456,0.034119988626670456,0.0,0.022746659084446973,0.022746659084446973,0.0,0.011373329542223486,0.0,0.0,0.0,0.06823997725334091,0.045493318168893945,0.011373329542223486,0.0,0.0,0.0,0.0,0.0,0.0,0.011373329542223486,0.0,0.0,0.0,0.045493318168893945,0.0,0.05686664771111743,0.0,0.0,0.011373329542223486,0.0,0.13647995450668182,0.0796133067955644,0.0,0.09098663633778788,0.0,0.0,0.0,0.0,0.022746659084446973,0.011373329542223486,0.0,0.022746659084446973,0.011373329542223486,0.034119988626670456,0.011373329542223486,0.034119988626670456,0.0,0.13647995450668182,0.034119988626670456,0.011373329542223486,0.034119988626670456,0.0,0.12510662496445835,0.0,0.05686664771111743,0.011373329542223486,0.10235996588001138,0.0,0.022746659084446973,0.0,0.0,0.011373329542223486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05686664771111743,0.0,0.022746659084446973,0.0,0.11373329542223486,0.0,0.034119988626670456,0.0,0.06823997725334091,0.022746659084446973,0.022746659084446973,0.05686664771111743,0.0,0.0,0.0,0.1705999431333523,0.0,0.011373329542223486
1980-10,0.013093118257044095,0.026186236514088197,0.0,0.0,0.0,0.0,0.026186236514088197,0.0,0.0,0.0,0.013093118257044095,0.026186236514088197,0.039279354771132285,0.05237247302817639,0.013093118257044095,0.0,0.0,0.0,0.0,0.0,0.0,0.026186236514088197,0.013093118257044095,0.0,0.0,0.039279354771132285,0.0,0.039279354771132285,0.0,0.0,0.013093118257044095,0.026186236514088197,0.261862365140882,0.07855870954226457,0.026186236514088197,0.15711741908452914,0.0,0.0,0.0,0.0,0.0,0.039279354771132285,0.0,0.026186236514088197,0.0,0.0,0.0,0.07855870954226457,0.013093118257044095,0.026186236514088197,0.039279354771132285,0.013093118257044095,0.013093118257044095,0.0,0.039279354771132285,0.039279354771132285,0.026186236514088197,0.026186236514088197,0.10474494605635278,0.0,0.0,0.0,0.0,0.0,0.026186236514088197,0.0,0.039279354771132285,0.0,0.013093118257044095,0.026186236514088197,0.026186236514088197,0.0,0.0,0.013093118257044095,0.013093118257044095,0.18330365559861736,0.0,0.0,0.0,0.039279354771132285,0.013093118257044095,0.039279354771132285,0.026186236514088197,0.0,0.0,0.0,0.039279354771132285,0.013093118257044095,0.013093118257044095
