,drag,struggle,deterioration,sound,adversely,vulnerable,squeeze,benign,weakness,unease,unexpectedly,resilience,successful,bad,erode,favourably,costly,erosion,illiquid,stabilize,successfully,stabilise,repercussion,profits,buoyancy,damage,gloomy,question,impairment,expose,severely,spiral,deficit,success,dent,difficult,abrupt,turbulent,writedowns,enhance,jeopardise,threaten,healthy,confident,inability,stress,aggravate,suffer,buoyant,improve,fear,worsen,pose,stagnate,lose,strain,enable,deteriorate,force,hurt,solid,favorable,fragility,risky,discourage,resilient,danger,adequately,undermine,negative,recover,recovery,contraction,adverse,mitigate,able,destabilise,unable,exacerbate,shortfall,positive,challenge,burden,comfortable,rebound,downgrade,improvement,positively,closure
1980-01,0.0,0.0,0.0,0.0512321327936882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06830951039158427,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.017077377597896067,0.0,0.0,0.0,0.0,0.0,0.0,0.017077377597896067,0.0,0.017077377597896067,0.0,0.0,0.0,0.017077377597896067,0.0,0.0,0.0,0.0,0.0,0.034154755195792134,0.0,0.0,0.034154755195792134,0.06830951039158427,0.0,0.0,0.017077377597896067,0.0,0.017077377597896067,0.0,0.0,0.0,0.08538688798948033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512321327936882,0.0,0.0,0.0,0.0,0.017077377597896067,0.017077377597896067,0.017077377597896067,0.0,0.0,0.0,0.0512321327936882,0.0,0.0
1980-02,0.0,0.0,0.0,0.04173535610692598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347071221385198,0.02086767805346299,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.02086767805346299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02086767805346299,0.06260303416038898,0.0,0.12520606832077796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347071221385198,0.0,0.0,0.0,0.04173535610692598,0.02086767805346299,0.12520606832077796,0.0,0.0,0.0,0.02086767805346299,0.02086767805346299,0.0,0.0,0.0,0.04173535610692598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347071221385198,0.0,0.0,0.0,0.02086767805346299,0.0,0.0,0.0,0.02086767805346299,0.02086767805346299,0.02086767805346299,0.0,0.0,0.0,0.0,0.2712798146950189,0.0,0.0
1980-03,0.020053341889425882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020053341889425882,0.0,0.0,0.0,0.020053341889425882,0.020053341889425882,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.020053341889425882,0.0,0.0,0.0,0.0,0.020053341889425882,0.04010668377885175,0.0,0.020053341889425882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06016002566827763,0.0,0.020053341889425882,0.0,0.04010668377885175,0.04010668377885175,0.0,0.0,0.0,0.020053341889425882,0.0,0.0,0.0,0.0802133675577035,0.0,0.020053341889425882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010668377885175,0.0,0.0,0.0,0.0802133675577035,0.0,0.0,0.0,0.0,0.020053341889425882,0.020053341889425882,0.0,0.0,0.0,0.0,0.020053341889425882,0.020053341889425882,0.020053341889425882
1980-04,0.0,0.010604566326260088,0.0,0.021209132652520172,0.0,0.0,0.010604566326260088,0.0,0.010604566326260088,0.0,0.0,0.010604566326260088,0.053022831631300435,0.021209132652520172,0.0,0.0,0.0,0.0,0.010604566326260088,,0.03181369897878026,0.0,0.0,,0.0,0.021209132652520172,0.0,0.0954410969363408,0.0,0.010604566326260088,0.0,0.0,0.0,0.0954410969363408,0.0,0.11665022958886095,0.0,0.0,0.0,0.03181369897878026,0.0,0.03181369897878026,0.0,0.03181369897878026,0.010604566326260088,0.010604566326260088,0.0,0.010604566326260088,0.0848365306100807,0.0848365306100807,0.0848365306100807,0.010604566326260088,0.0,0.0,0.0848365306100807,0.021209132652520172,0.06362739795756052,0.010604566326260088,0.12725479591512104,0.010604566326260088,0.010604566326260088,0.0,0.0,0.0,0.021209132652520172,0.010604566326260088,0.0,0.0,0.0,0.010604566326260088,0.021209132652520172,0.021209132652520172,0.0,0.010604566326260088,0.0,0.0954410969363408,0.0,0.010604566326260088,0.0,0.0,0.04241826530504035,0.021209132652520172,0.053022831631300435,0.0,0.0,0.0,0.0742319642838206,0.0,0.0
1980-05,0.0,0.0,0.07450176941702366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175265412553548,0.0,0.0,0.0,0.0,0.03725088470851183,0.0,,0.03725088470851183,0.0,0.0,,0.0,0.0,0.0,0.07450176941702366,0.0,0.0,0.0,0.0,0.07450176941702366,0.11175265412553548,0.0,0.4842615012106538,0.0,0.0,0.0,0.18625442354255914,0.0,0.03725088470851183,0.0,0.07450176941702366,0.0,0.03725088470851183,0.0,0.14900353883404732,0.0,0.07450176941702366,0.11175265412553548,0.0,0.03725088470851183,0.0,0.14900353883404732,0.03725088470851183,0.0,0.0,0.3725088470851183,0.0,0.0,0.0,0.0,0.0,0.22350530825107096,0.0,0.0,0.03725088470851183,0.03725088470851183,0.0,0.03725088470851183,0.07450176941702366,0.0,0.0,0.0,0.18625442354255914,0.0,0.0,0.07450176941702366,0.0,0.0,0.07450176941702366,0.07450176941702366,0.0,0.0,0.0,0.14900353883404732,0.0,0.0
1980-06,0.0,0.0,0.0,0.0,0.0,0.011706586125354123,0.0,0.0,0.035119758376062384,0.0,0.0,0.0,0.10535927512818713,0.0,0.011706586125354123,0.0,0.011706586125354123,0.0,0.0,,0.0,0.011706586125354123,0.0,,0.011706586125354123,0.0,0.0,0.011706586125354123,0.0,0.011706586125354123,0.0,0.0,0.0,0.02341317225070825,0.0,0.02341317225070825,0.0,0.011706586125354123,0.0,0.02341317225070825,0.0,0.0,0.011706586125354123,0.011706586125354123,0.0,0.011706586125354123,0.0,0.035119758376062384,0.02341317225070825,0.1404790335042495,0.02341317225070825,0.0,0.0,0.0,0.02341317225070825,0.0,0.09365268900283301,0.0,0.11706586125354125,0.0,0.011706586125354123,0.0,0.0,0.011706586125354123,0.0,0.0,0.0,0.0,0.011706586125354123,0.0,0.011706586125354123,0.035119758376062384,0.0,0.02341317225070825,0.0,0.05853293062677064,0.0,0.02341317225070825,0.0,0.0,0.035119758376062384,0.02341317225070825,0.0,0.0,0.0,0.0,0.05853293062677064,0.0,0.0
1980-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010913575396435627,0.010913575396435627,0.0,0.0,0.0,0.010913575396435627,0.0,0.0,,0.010913575396435627,0.010913575396435627,0.0,,0.0,0.0,0.0,0.03274072618930688,0.0,0.0,0.0,0.0,0.010913575396435627,0.010913575396435627,0.02182715079287125,0.03274072618930688,0.0,0.0,0.0,0.0,0.0,0.0,0.010913575396435627,0.0,0.0,0.0,0.0,0.0436543015857425,0.02182715079287125,0.15279005555009875,0.0,0.0,0.02182715079287125,0.0,0.0,0.0,0.03274072618930688,0.0,0.03274072618930688,0.010913575396435627,0.0,0.0,0.0,0.02182715079287125,0.0,0.010913575396435627,0.0,0.0,0.0,0.0,0.0,0.03274072618930688,0.0,0.010913575396435627,0.0,0.03274072618930688,0.0,0.010913575396435627,0.0,0.010913575396435627,0.02182715079287125,0.0,0.0,0.0,0.0,0.010913575396435627,0.0436543015857425,0.0,0.0
1980-08,0.0,0.010350895352447986,0.010350895352447986,0.010350895352447986,0.0,0.010350895352447986,0.05175447676223993,0.0,0.010350895352447986,0.0,0.0,0.0,0.05175447676223993,0.031052686057343962,0.020701790704895973,0.010350895352447986,0.020701790704895973,0.0,0.0,,0.010350895352447986,0.0,0.0,,0.0,0.010350895352447986,0.010350895352447986,0.05175447676223993,0.0,0.0,0.010350895352447986,0.0,0.031052686057343962,0.11385984887692785,0.0,0.12421074422937585,0.0,0.0,0.0,0.031052686057343962,0.0,0.0,0.020701790704895973,0.041403581409791945,0.010350895352447986,0.0724562674671359,0.010350895352447986,0.0724562674671359,0.09315805817203188,0.2484214884587517,0.041403581409791945,0.010350895352447986,0.0,0.0,0.1966670116965117,0.020701790704895973,0.062105372114687925,0.0,0.12421074422937585,0.0,0.010350895352447986,0.0,0.0,0.0,0.010350895352447986,0.0,0.0,0.0,0.0,0.0,0.05175447676223993,0.08280716281958389,0.0,0.020701790704895973,0.0,0.0724562674671359,0.0,0.010350895352447986,0.010350895352447986,0.0,0.10350895352447986,0.031052686057343962,0.010350895352447986,0.0,0.010350895352447986,0.0,0.10350895352447986,0.0,0.0
1980-09,0.0,0.014450240596505931,0.0,0.0,0.0,0.0,0.014450240596505931,0.0,0.0,0.0,0.0,0.0,0.028900481193011862,0.0,0.0,0.0,0.0,0.0,0.0,,0.014450240596505931,0.0,0.0,,0.0,0.0,0.0,0.057800962386023724,0.0,0.0,0.0,0.0,0.043350721789517786,0.0,0.0,0.07225120298252967,0.0,0.0,0.0,0.0,0.0,0.028900481193011862,0.014450240596505931,0.028900481193011862,0.014450240596505931,0.028900481193011862,0.0,0.028900481193011862,0.028900481193011862,0.15895264656156524,0.0,0.0,0.028900481193011862,0.0,0.08670144357903559,0.0,0.028900481193011862,0.0,0.07225120298252967,0.028900481193011862,0.0,0.0,0.0,0.014450240596505931,0.014450240596505931,0.0,0.0,0.014450240596505931,0.0,0.0,0.0,0.043350721789517786,0.0,0.014450240596505931,0.0,0.028900481193011862,0.0,0.014450240596505931,0.0,0.014450240596505931,0.028900481193011862,0.0,0.0,0.0,0.014450240596505931,0.0,0.15895264656156524,0.0,0.014450240596505931
1980-10,0.0,0.0,0.0,0.045203869451225016,0.0,0.045203869451225016,0.0,0.0,0.0,0.0,0.0,0.0,0.3616309556098002,0.045203869451225016,0.0,0.0,0.0,0.0,0.0,,0.09040773890245003,0.045203869451225016,0.0,,0.045203869451225016,0.0,0.0,0.045203869451225016,0.0,0.0,0.0,0.0,0.13561160835367508,0.09040773890245003,0.045203869451225016,0.045203869451225016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045203869451225016,0.0,0.0,0.0,0.045203869451225016,0.09040773890245003,0.09040773890245003,0.045203869451225016,0.0,0.09040773890245003,0.0,0.09040773890245003,0.0,0.045203869451225016,0.0,0.0,0.0,0.045203869451225016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045203869451225016,0.0,0.045203869451225016,0.1808154778049001,0.0,0.0,0.0,0.045203869451225016,0.0,0.0,0.0,0.045203869451225016,0.0,0.3164270861585752,0.045203869451225016,0.045203869451225016,0.0,0.0,0.22601934725612516,0.0,0.09040773890245003
