,recall,precision,fscore,tp,fp,fn
albania,1.0,0.5,0.8333333333333334,9.0,9.0,0.0
algeria,1.0,0.3,0.6818181818181818,6.0,14.0,0.0
angola,1.0,0.08695652173913043,0.3225806451612903,2.0,21.0,0.0
argentina,0.6129032258064516,0.6785714285714286,0.625,19.0,9.0,12.0
armenia,0.5454545454545454,0.8571428571428571,0.5882352941176471,6.0,1.0,5.0
azerbaijan,0.75,0.2727272727272727,0.5555555555555556,3.0,8.0,1.0
belarus,0.5,0.09090909090909091,0.2631578947368421,1.0,10.0,1.0
bosnia-herzegovina,0.75,0.6666666666666666,0.7317073170731707,6.0,3.0,2.0
brazil,0.5652173913043478,0.5909090909090909,0.5701754385964912,13.0,9.0,10.0
bulgaria,0.625,0.2631578947368421,0.49019607843137253,5.0,14.0,3.0
chile,0.21052631578947367,0.14285714285714285,0.19230769230769232,4.0,24.0,15.0
china,0.0,0.0,0.0,0.0,17.0,2.0
colombia,0.5588235294117647,0.6551724137931034,0.5757575757575758,19.0,10.0,15.0
costa-rica,0.5238095238095238,0.4782608695652174,0.514018691588785,11.0,12.0,10.0
croatia,0.8888888888888888,0.5714285714285714,0.8,8.0,6.0,1.0
dominican-republic,0.4166666666666667,1.0,0.4716981132075472,5.0,0.0,7.0
ecuador,0.391304347826087,0.391304347826087,0.391304347826087,9.0,14.0,14.0
egypt,0.6666666666666666,0.3225806451612903,0.5494505494505495,10.0,21.0,5.0
el-salvador,0.2727272727272727,0.6,0.30612244897959184,6.0,4.0,16.0
georgia,1.0,0.4482758620689655,0.8024691358024691,13.0,16.0,0.0
guatemala,0.6190476190476191,0.48148148148148145,0.5855855855855856,13.0,14.0,8.0
hungary,0.9285714285714286,0.48148148148148145,0.7831325301204819,13.0,14.0,1.0
india,0.2857142857142857,0.09090909090909091,0.2,2.0,20.0,5.0
indonesia,0.09090909090909091,0.05,0.078125,1.0,19.0,10.0
jamaica,0.6666666666666666,0.5714285714285714,0.6451612903225806,16.0,12.0,8.0
jordan,0.7857142857142857,0.5789473684210527,0.7333333333333333,11.0,8.0,3.0
kazakhstan,1.0,0.3333333333333333,0.7142857142857143,5.0,10.0,0.0
latvia,0.3333333333333333,0.42857142857142855,0.3488372093023256,3.0,4.0,6.0
lithuania,1.0,0.42105263157894735,0.7843137254901961,8.0,11.0,0.0
macedonia,0.9473684210526315,0.9473684210526315,0.9473684210526315,18.0,1.0,1.0
mauritius,0.2857142857142857,0.09090909090909091,0.2,2.0,20.0,5.0
mexico,0.8148148148148148,0.7586206896551724,0.8029197080291971,22.0,7.0,5.0
morocco,0.7272727272727273,0.6857142857142857,0.718562874251497,24.0,11.0,9.0
pakistan,0.6470588235294118,0.8461538461538461,0.6790123456790124,22.0,4.0,12.0
panama,0.391304347826087,0.36,0.38461538461538464,9.0,16.0,14.0
paraguay,0.25,0.15789473684210525,0.22388059701492538,3.0,16.0,9.0
peru,0.5,0.5862068965517241,0.5151515151515151,17.0,12.0,17.0
philippines,0.42857142857142855,0.4444444444444444,0.4316546762589928,12.0,15.0,16.0
poland,0.6923076923076923,0.36,0.5844155844155844,9.0,16.0,4.0
romania,0.5,0.5,0.5,8.0,8.0,8.0
russia,1.0,0.20689655172413793,0.5660377358490566,6.0,23.0,0.0
serbia,1.0,0.5333333333333333,0.851063829787234,8.0,7.0,0.0
south-africa,0.2,0.037037037037037035,0.10638297872340426,1.0,26.0,4.0
sri-lanka,0.7,0.84,0.7241379310344828,21.0,4.0,9.0
thailand,0.7142857142857143,0.25,0.5208333333333334,5.0,15.0,2.0
tunisia,0.46153846153846156,0.24,0.38961038961038963,6.0,19.0,7.0
turkey,0.15,0.2,0.15789473684210525,3.0,12.0,17.0
ukraine,0.8666666666666667,0.9285714285714286,0.8783783783783784,13.0,1.0,2.0
uruguay,0.5,0.6666666666666666,0.5263157894736842,14.0,7.0,14.0
venezuela,0.8,0.21052631578947367,0.5128205128205128,4.0,15.0,1.0
vietnam,0.8571428571428571,0.25,0.5769230769230769,6.0,18.0,1.0
aggregate,0.592020592020592,0.4311152764761012,0.5508982035928144,460.0,607.0,317.0
