,recall,precision,fscore,tp,fp,fn
albania,0.8333333333333334,0.45454545454545453,0.7142857142857143,10.0,12.0,2.0
algeria,1.0,0.25,0.625,7.0,21.0,0.0
angola,0.6666666666666666,0.06060606060606061,0.2222222222222222,2.0,31.0,1.0
argentina,0.6774193548387096,0.65625,0.6730769230769231,21.0,11.0,10.0
armenia,0.7647058823529411,0.8125,0.7738095238095238,13.0,3.0,4.0
azerbaijan,0.0,0.0,0.0,0.0,17.0,4.0
belarus,1.0,0.3125,0.6944444444444444,5.0,11.0,0.0
bosnia-herzegovina,1.0,0.8666666666666667,0.9701492537313433,13.0,2.0,0.0
brazil,0.5833333333333334,0.42424242424242425,0.5426356589147286,14.0,19.0,10.0
bulgaria,0.875,0.5,0.7608695652173914,14.0,14.0,2.0
chile,0.21052631578947367,0.16666666666666666,0.2,4.0,20.0,15.0
china,0.0,0.0,0.0,0.0,35.0,2.0
colombia,0.5789473684210527,0.5789473684210527,0.5789473684210527,22.0,16.0,16.0
costa-rica,0.64,0.5,0.6060606060606061,16.0,16.0,9.0
croatia,1.0,0.42857142857142855,0.7894736842105263,9.0,12.0,0.0
dominican-republic,0.3,1.0,0.3488372093023256,3.0,0.0,7.0
ecuador,0.46153846153846156,0.6,0.4838709677419355,12.0,8.0,14.0
egypt,0.5384615384615384,0.2413793103448276,0.43209876543209874,7.0,22.0,6.0
el-salvador,0.36,0.6428571428571429,0.39473684210526316,9.0,5.0,16.0
georgia,1.0,0.5185185185185185,0.8433734939759037,14.0,13.0,0.0
guatemala,0.5,0.38461538461538464,0.4716981132075472,10.0,16.0,10.0
hungary,0.9411764705882353,0.5333333333333333,0.8163265306122449,16.0,14.0,1.0
india,0.4444444444444444,0.12121212121212122,0.2898550724637681,4.0,29.0,5.0
indonesia,0.5909090909090909,0.35135135135135137,0.52,13.0,24.0,9.0
jamaica,0.6818181818181818,0.6521739130434783,0.6756756756756757,15.0,8.0,7.0
jordan,0.95,0.6333333333333333,0.8636363636363636,19.0,11.0,1.0
kazakhstan,0.7142857142857143,0.23809523809523808,0.5102040816326531,5.0,16.0,2.0
latvia,0.9444444444444444,0.68,0.8762886597938144,17.0,8.0,1.0
lithuania,0.5,0.16666666666666666,0.35714285714285715,3.0,15.0,3.0
macedonia,0.9,0.8181818181818182,0.8823529411764706,9.0,2.0,1.0
mauritius,0.5555555555555556,0.1724137931034483,0.38461538461538464,5.0,24.0,4.0
mexico,0.8571428571428571,0.8823529411764706,0.8620689655172413,30.0,4.0,5.0
morocco,0.56,0.4,0.5185185185185185,14.0,21.0,11.0
pakistan,0.7727272727272727,0.918918918918919,0.7981220657276995,34.0,3.0,10.0
panama,0.30434782608695654,0.3684210526315789,0.3153153153153153,7.0,12.0,16.0
paraguay,0.2857142857142857,0.14814814814814814,0.24096385542168675,4.0,23.0,10.0
peru,0.4375,0.5,0.44871794871794873,14.0,14.0,18.0
philippines,0.48484848484848486,0.5161290322580645,0.49079754601226994,16.0,15.0,17.0
poland,0.9545454545454546,0.5526315789473685,0.8333333333333334,21.0,17.0,1.0
romania,0.8888888888888888,0.7272727272727273,0.851063829787234,24.0,9.0,3.0
russia,0.7777777777777778,0.20588235294117646,0.5,7.0,27.0,2.0
serbia,0.875,0.3684210526315789,0.6862745098039216,7.0,12.0,1.0
south-africa,0.42857142857142855,0.09090909090909091,0.2459016393442623,3.0,30.0,4.0
sri-lanka,0.625,0.6521739130434783,0.6302521008403361,15.0,8.0,9.0
thailand,0.8,0.25,0.5555555555555556,8.0,24.0,2.0
tunisia,0.18181818181818182,0.08695652173913043,0.14925373134328357,2.0,21.0,9.0
turkey,0.5172413793103449,0.40540540540540543,0.49019607843137253,15.0,22.0,14.0
ukraine,0.9230769230769231,0.9230769230769231,0.9230769230769231,24.0,2.0,2.0
uruguay,0.6470588235294118,0.7333333333333333,0.6626506024096386,22.0,8.0,12.0
venezuela,0.75,0.09375,0.3125,3.0,29.0,1.0
vietnam,0.8333333333333334,0.14285714285714285,0.423728813559322,5.0,30.0,1.0
aggregate,0.6540178571428571,0.4271137026239067,0.5912025827280064,586.0,786.0,310.0
