,recovery,shortfall,resilient,vulnerable,undermine,force,hurt,strain,enable,severely,unexpectedly,writedowns,illiquid,deterioration,contraction,deficit,mitigate,erosion,aggravate,jeopardise,pose,gloomy,bad,successfully,dent,suffer,positively,unease,successful,damage,downgrade,fear,comfortable,discourage,closure,adequately,negative,difficult,buoyant,recover,favorable,favourably,rebound,improve,adversely,drag,stabilise,healthy,improvement,repercussion,enhance,threaten,spiral,stress,erode,profits,solid,impairment,abrupt,sound,adverse,struggle,challenge,deteriorate,danger,destabilise,question,benign,able,expose,stagnate,weakness,buoyancy,positive,success,burden,exacerbate,turbulent,risky,lose,worsen,inability,stabilize,unable,fragility,confident,costly,resilience,squeeze
1980-01,0.05290725358446643,0.10581450716893286,0.10581450716893286,0.0,0.0,0.5819797894291308,0.0,0.15872176075339928,0.31744352150679855,0.05290725358446643,0.0,0.05290725358446643,0.0,0.10581450716893286,0.05290725358446643,0.05290725358446643,0.10581450716893286,0.10581450716893286,0.0,0.0,0.10581450716893286,0.0,0.1587217607533993,0.05290725358446643,0.0,0.05290725358446643,0.0,0.26453626792233215,0.0,0.05290725358446643,0.05290725358446643,0.31744352150679855,0.05290725358446643,0.05290725358446643,0.0,0.05290725358446643,0.10581450716893286,0.05290725358446643,0.10581450716893286,0.0,0.0,0.0,0.0,0.74070155018253,0.0,0.05290725358446643,0.10581450716893286,0.5819797894291308,0.6348870430135972,0.0,0.2116290143378657,0.4232580286757314,0.05290725358446643,0.0,0.0,0.0,0.10581450716893286,0.05290725358446643,0.0,0.0,0.0,0.26453626792233215,0.10581450716893286,0.15872176075339928,0.26453626792233215,0.0,0.4232580286757315,0.0,0.15872176075339928,0.10581450716893286,0.05290725358446643,0.15872176075339928,0.10581450716893286,0.10581450716893286,0.26453626792233215,0.4761652822601979,0.0,0.0,0.0,0.10581450716893286,0.0,0.05290725358446643,0.05290725358446643,0.26453626792233215,0.05290725358446643,0.47616528226019783,0.10581450716893286,0.15872176075339928,0.0
1980-02,0.3225112878950764,0.3583458754389737,0.10750376263169209,0.17917293771948686,0.035834587543897366,0.17917293771948686,0.10750376263169212,0.17917293771948686,0.7166917508779475,0.0,0.035834587543897366,0.1433383501755895,0.035834587543897366,0.035834587543897366,0.07166917508779473,0.10750376263169212,0.1433383501755895,0.0,0.0,0.035834587543897366,0.1433383501755895,0.035834587543897366,0.0,0.17917293771948686,0.07166917508779473,0.10750376263169212,0.0,0.1433383501755895,0.10750376263169212,0.035834587543897366,0.2508421128072816,0.2508421128072816,0.035834587543897366,0.0,0.035834587543897366,0.10750376263169209,0.2508421128072816,0.10750376263169213,0.035834587543897366,0.07166917508779473,0.0,0.0,0.035834587543897366,1.1108722138608187,0.035834587543897366,0.035834587543897366,0.2508421128072816,1.0033684512291265,0.9675338636852291,0.035834587543897366,0.3225112878950763,0.21500752526338424,0.0,0.035834587543897366,0.035834587543897366,0.0,0.10750376263169209,0.1433383501755895,0.035834587543897366,0.0,0.0,0.21500752526338426,0.3941804629828711,0.17917293771948686,0.4658496380706658,0.035834587543897366,0.2508421128072816,0.0,0.17917293771948686,0.035834587543897366,0.035834587543897366,0.1433383501755895,0.035834587543897366,0.035834587543897366,0.1433383501755895,0.39418046298287107,0.035834587543897366,0.035834587543897366,0.035834587543897366,0.3225112878950763,0.035834587543897366,0.07166917508779475,0.10750376263169209,0.25084211280728164,0.0,0.39418046298287107,0.17917293771948686,0.035834587543897366,0.07166917508779473
1980-03,0.3244909548146345,0.3650523241664638,0.12168410805548795,0.0,0.040561369351829316,0.12168410805548795,0.24336821611097587,0.20280684675914656,0.7706660176847568,0.08112273870365863,0.040561369351829316,0.2028068467591466,0.0,0.08112273870365863,0.08112273870365863,0.16224547740731726,0.08112273870365863,0.040561369351829316,0.12168410805548795,0.040561369351829316,0.20280684675914656,0.0,0.08112273870365863,0.2839295854628052,0.08112273870365863,0.0,0.0,0.2028068467591466,0.08112273870365863,0.08112273870365863,0.12168410805548795,0.3650523241664638,0.12168410805548795,0.040561369351829316,0.12168410805548795,0.12168410805548795,0.16224547740731726,0.20280684675914656,0.16224547740731726,0.08112273870365863,0.040561369351829316,0.08112273870365863,0.040561369351829316,1.0951569724993915,0.08112273870365863,0.0,0.24336821611097587,1.257402449906709,0.8517887563884157,0.16224547740731726,0.5272978015737811,0.16224547740731726,0.0,0.12168410805548795,0.040561369351829316,0.0,0.12168410805548795,0.2028068467591466,0.08112273870365863,0.08112273870365863,0.040561369351829316,0.20280684675914656,0.28392958546280517,0.12168410805548795,0.2839295854628052,0.040561369351829316,0.3244909548146345,0.040561369351829316,0.527297801573781,0.040561369351829316,0.08112273870365863,0.12168410805548795,0.040561369351829316,0.20280684675914656,0.40561369351829313,0.892350125740245,0.08112273870365863,0.0,0.0,0.16224547740731726,0.12168410805548795,0.040561369351829316,0.040561369351829316,0.24336821611097587,0.0,0.5272978015737811,0.040561369351829316,0.12168410805548795,0.08112273870365863
1980-04,0.1529051987767584,0.4587155963302753,0.191131498470948,0.0764525993883792,0.0,0.382262996941896,0.0,0.30581039755351686,0.6498470948012232,0.1146788990825688,0.0382262996941896,0.26758409785932724,0.0,0.1146788990825688,0.1529051987767584,0.0764525993883792,0.0764525993883792,0.1529051987767584,0.0,0.0382262996941896,0.1146788990825688,0.0,0.0382262996941896,0.22935779816513763,0.0382262996941896,0.0,0.0382262996941896,0.0764525993883792,0.3058103975535168,0.0382262996941896,0.0764525993883792,0.6880733944954128,0.0764525993883792,0.0,0.191131498470948,0.191131498470948,0.0382262996941896,0.0,0.1529051987767584,0.0,0.1146788990825688,0.1529051987767584,0.0,0.9174311926605503,0.0,0.1529051987767584,0.0,1.0321100917431194,0.7262996941896023,0.0382262996941896,0.2293577981651376,0.573394495412844,0.0,0.0,0.0764525993883792,0.0382262996941896,0.26758409785932724,0.26758409785932724,0.0382262996941896,0.0,0.0382262996941896,0.191131498470948,0.3440366972477064,0.191131498470948,0.6116207951070336,0.1146788990825688,0.191131498470948,0.1146788990825688,0.3058103975535168,0.0382262996941896,0.191131498470948,0.0764525993883792,0.2293577981651376,0.22935779816513763,0.4204892966360856,0.9556574923547401,0.0382262996941896,0.0,0.0,0.191131498470948,0.0764525993883792,0.0764525993883792,0.0,0.22935779816513763,0.0,0.45871559633027525,0.2675840978593272,0.3058103975535168,0.1146788990825688
1980-05,1.4431171330072956,0.24051952216788264,0.16034634811192175,0.3206926962238435,0.08017317405596087,0.7215585665036479,0.08017317405596087,0.08017317405596087,2.1646756995109433,0.0,0.16034634811192175,0.16034634811192175,0.0,0.16034634811192175,0.16034634811192175,0.16034634811192175,0.0,0.16034634811192175,0.0,0.08017317405596087,0.24051952216788264,0.0,0.0,0.40086587027980436,0.08017317405596087,0.08017317405596087,0.0,0.2405195221678826,0.24051952216788264,0.08017317405596087,0.08017317405596087,0.5612122183917261,0.24051952216788264,0.24051952216788264,0.0,0.08017317405596087,0.24051952216788264,0.40086587027980436,0.16034634811192175,0.0,0.16034634811192175,0.16034634811192175,0.0,1.2025976108394132,0.0,0.08017317405596087,0.0,1.6034634811192174,0.9620780886715306,0.08017317405596087,0.6413853924476871,0.8017317405596088,0.0,0.08017317405596087,0.16034634811192175,0.0,0.16034634811192175,0.16034634811192175,0.0,0.0,0.0,0.40086587027980436,0.9620780886715304,0.24051952216788264,0.8017317405596087,0.08017317405596087,0.4810390443357652,0.08017317405596087,0.7215585665036479,0.24051952216788264,0.16034634811192175,0.24051952216788264,0.16034634811192175,0.40086587027980436,0.7215585665036479,0.7215585665036479,0.08017317405596087,0.0,0.0,0.24051952216788264,0.0,0.16034634811192175,0.0,0.4810390443357652,0.08017317405596087,0.24051952216788264,0.08017317405596087,0.40086587027980436,0.08017317405596087
1980-06,0.42264376103224527,0.2237525793700122,0.24861397707779131,0.07458419312333739,0.04972279541555826,0.27347537478557044,0.09944559083111652,0.07458419312333739,0.4475051587400244,0.02486139770777913,0.04972279541555826,0.0,0.0,0.04972279541555826,0.07458419312333739,0.17402978395445393,0.02486139770777913,0.09944559083111652,0.07458419312333739,0.07458419312333739,0.07458419312333739,0.0,0.02486139770777913,0.22375257937001214,0.14916838624667478,0.0745841931233374,0.04972279541555826,0.0745841931233374,0.14916838624667478,0.02486139770777913,0.02486139770777913,0.12430698853889566,0.04972279541555826,0.02486139770777913,0.04972279541555826,0.04972279541555826,0.07458419312333739,0.1740297839544539,0.1491683862466748,0.04972279541555826,0.07458419312333739,0.09944559083111652,0.02486139770777913,1.292792680804515,0.14916838624667478,0.0,0.07458419312333739,0.7458419312333742,1.118762896850061,0.07458419312333739,0.3977823633244661,0.27347537478557044,0.02486139770777913,0.04972279541555826,0.07458419312333739,0.02486139770777913,0.22375257937001217,0.0,0.04972279541555826,0.0,0.07458419312333739,0.24861397707779131,0.22375257937001217,0.09944559083111652,0.22375257937001214,0.04972279541555826,0.1491683862466748,0.02486139770777913,0.3231981702011287,0.1740297839544539,0.09944559083111652,0.04972279541555826,0.0,0.2237525793700122,0.19889118166223305,0.27347537478557044,0.04972279541555826,0.02486139770777913,0.0,0.09944559083111652,0.07458419312333739,0.04972279541555826,0.02486139770777913,0.2237525793700122,0.02486139770777913,0.29833677249334956,0.04972279541555826,0.04972279541555826,0.04972279541555826
1980-07,0.40587410523208617,0.3689764593018965,0.22138587558113793,0.03689764593018965,0.0737952918603793,0.5903623348830345,0.11069293779056896,0.03689764593018965,1.0331340860453102,0.18448822965094824,0.03689764593018965,0.11069293779056896,0.0,0.14759058372075862,0.22138587558113793,0.14759058372075862,0.14759058372075862,0.22138587558113793,0.03689764593018965,0.0737952918603793,0.2213858755811379,0.0,0.25828352151132755,0.07379529186037931,0.07379529186037931,0.14759058372075862,0.0,0.25828352151132755,0.11069293779056896,0.11069293779056896,0.25828352151132755,0.7010552726736033,0.0,0.03689764593018965,0.0,0.11069293779056896,0.14759058372075862,0.25828352151132755,0.22138587558113793,0.07379529186037931,0.0,0.03689764593018965,0.11069293779056896,1.4390081912773969,0.0,0.07379529186037931,0.14759058372075862,1.512803483137776,1.2914176075566381,0.07379529186037931,0.40587410523208617,0.6272599808132242,0.0,0.03689764593018965,0.07379529186037931,0.0,0.22138587558113793,0.11069293779056896,0.14759058372075862,0.0,0.03689764593018965,0.22138587558113793,0.4796693970924655,0.25828352151132755,0.4427717511622758,0.0,0.5903623348830345,0.07379529186037931,0.8117482104641724,0.18448822965094824,0.03689764593018965,0.11069293779056896,0.0737952918603793,0.22138587558113793,0.2951811674415172,0.5534646889528447,0.0737952918603793,0.0,0.0,0.44277175116227585,0.11069293779056896,0.0737952918603793,0.07379529186037931,0.22138587558113793,0.0,0.8117482104641723,0.2582835215113276,0.0,0.07379529186037931
1980-08,1.0205439943204508,0.5768292141811244,0.3549718241114612,0.2662288680835959,0.0887429560278653,0.621200692195057,0.2662288680835959,0.4437147801393265,1.4198872964458447,0.2662288680835959,0.22185739006966324,0.22185739006966326,0.0,0.5768292141811244,0.7986866042507876,0.4880862581532591,0.22185739006966324,0.4880862581532592,0.0887429560278653,0.0887429560278653,0.31060034609752857,0.0,0.3549718241114612,0.5768292141811244,0.04437147801393265,0.3106003460975285,0.04437147801393265,0.0887429560278653,0.5324577361671918,0.04437147801393265,0.8430580822647202,0.35497182411146116,0.0887429560278653,0.13311443404179796,0.13311443404179793,0.2662288680835959,0.2662288680835959,0.4437147801393264,0.31060034609752857,0.0887429560278653,0.13311443404179796,0.13311443404179796,0.13311443404179796,2.0854594666548345,0.0887429560278653,0.26622886808359586,0.13311443404179796,3.01726050494742,1.8192305985712385,0.17748591205573058,0.754315126236855,0.7099436482229223,0.0887429560278653,0.0,0.0887429560278653,0.04437147801393265,0.3549718241114612,0.22185739006966326,1.3755158184319123,0.0,0.22185739006966324,0.3993433021253938,0.8874295602786528,0.6212006921950571,0.9761725163065182,0.04437147801393265,0.26622886808359586,0.0887429560278653,1.0205439943204506,0.35497182411146116,0.35497182411146116,0.17748591205573058,0.2662288680835959,0.31060034609752857,0.6655721702089896,1.375515818431912,0.13311443404179796,0.0887429560278653,0.08874295602786529,1.4642587744597773,0.2662288680835959,0.22185739006966324,0.04437147801393265,0.31060034609752857,0.08874295602786529,0.887429560278653,0.5324577361671917,0.3106003460975285,0.621200692195057
1980-09,1.4910240353074493,0.29820480706148983,0.6560505755352777,0.0,0.059640961412297966,0.11928192282459593,0.23856384564919186,0.23856384564919186,0.8946144211844693,0.0,0.0,0.059640961412297966,0.059640961412297966,0.41748672988608576,0.8946144211844695,0.3578457684737878,0.1789228842368939,0.3578457684737878,0.1789228842368939,0.23856384564919186,0.11928192282459593,0.0,0.0,0.1789228842368939,0.41748672988608576,0.11928192282459593,0.0,0.3578457684737878,0.1789228842368939,0.059640961412297966,0.5964096141229797,0.5367686527106816,0.1789228842368939,0.059640961412297966,0.1789228842368939,0.1789228842368939,0.11928192282459593,0.23856384564919186,0.5964096141229797,0.059640961412297966,0.0,0.0,0.059640961412297966,3.6380986461501763,0.41748672988608576,0.23856384564919186,0.059640961412297966,1.6699469195443433,3.3398938390886865,0.059640961412297966,0.9542553825967675,0.1789228842368939,0.059640961412297966,0.059640961412297966,0.0,0.0,0.6560505755352777,0.059640961412297966,0.11928192282459593,0.0,0.1789228842368939,0.3578457684737878,0.6560505755352775,0.6560505755352775,0.5964096141229795,0.059640961412297966,0.3578457684737878,0.0,0.1789228842368939,0.059640961412297966,0.3578457684737878,0.059640961412297966,0.23856384564919186,0.5964096141229797,0.41748672988608576,1.0138963440090654,0.0,0.0,0.059640961412297966,0.9542553825967675,0.29820480706148983,0.059640961412297966,0.0,0.23856384564919186,0.0,0.29820480706148983,0.1789228842368939,0.29820480706148983,0.6560505755352775
1980-10,0.6437307774837279,1.144410271082183,0.5722051355410914,0.42915385165581854,0.0,0.8583077033116372,0.07152564194263644,0.28610256777054577,1.2159359130248195,0.21457692582790933,0.0,0.3576282097131821,0.0,0.28610256777054577,0.4291538516558186,0.5722051355410915,0.42915385165581865,0.28610256777054577,0.0,0.0,0.28610256777054577,0.0,0.07152564194263644,0.42915385165581854,0.28610256777054577,0.21457692582790933,0.0,0.500679493598455,0.8583077033116371,0.07152564194263644,0.2145769258279093,1.7166154066232744,0.07152564194263644,0.07152564194263644,0.3576282097131822,0.28610256777054577,0.07152564194263644,0.21457692582790933,0.500679493598455,0.07152564194263644,0.0,0.07152564194263644,0.0,2.0742436163364566,0.2145769258279093,0.14305128388527288,0.14305128388527288,1.7881410485659108,1.645089764680638,0.21457692582790933,0.7867820613690009,1.00135898719691,0.07152564194263644,0.0,0.07152564194263644,0.0,0.5722051355410914,0.3576282097131821,0.14305128388527288,0.07152564194263644,0.07152564194263644,0.5722051355410915,1.5020384807953653,0.643730777483728,1.6450897646806382,0.0,0.9298333452542736,0.0,1.0728846291395466,0.21457692582790933,0.28610256777054577,0.07152564194263644,0.3576282097131822,0.42915385165581854,0.28610256777054577,1.502038480795365,0.14305128388527288,0.07152564194263644,0.07152564194263644,0.643730777483728,0.28610256777054577,0.21457692582790933,0.07152564194263644,1.0013589871969102,0.0,1.144410271082183,0.3576282097131822,0.28610256777054577,0.2145769258279093
