,recovery,shortfall,resilient,vulnerable,undermine,force,hurt,strain,enable,severely,unexpectedly,writedowns,illiquid,deterioration,contraction,deficit,mitigate,erosion,aggravate,jeopardise,pose,gloomy,bad,successfully,dent,suffer,positively,unease,successful,damage,downgrade,fear,comfortable,discourage,closure,adequately,negative,difficult,buoyant,recover,favorable,favourably,rebound,improve,adversely,drag,stabilise,healthy,improvement,repercussion,enhance,threaten,spiral,stress,erode,profits,solid,impairment,abrupt,sound,adverse,struggle,challenge,deteriorate,danger,destabilise,question,benign,able,expose,stagnate,weakness,buoyancy,positive,success,burden,exacerbate,turbulent,risky,lose,worsen,inability,stabilize,unable,fragility,confident,costly,resilience,squeeze
1980-01,0.27218066197636154,0.33816385275850985,0.14846217925983354,0.04123949423884264,0.008247898847768529,0.23094116773751883,0.024743696543305587,0.07423108962991677,0.29692435851966714,0.008247898847768529,0.07423108962991677,0.1567100781076021,0.008247898847768529,0.14021428041206502,0.10722268502099089,0.23094116773751888,0.016495797695537058,0.11547058386875943,0.008247898847768529,0.008247898847768529,0.041239494238842656,0.0,0.008247898847768529,0.09072688732545386,0.024743696543305587,0.04948739308661118,0.024743696543305587,0.07423108962991679,0.10722268502099089,0.04123949423884264,0.32991595391074124,0.1814537746509077,0.032991595391074116,0.024743696543305587,0.09897478617322236,0.032991595391074116,0.14021428041206502,0.07423108962991677,0.1319663815642965,0.024743696543305597,0.049487393086611174,0.0577352919343797,0.041239494238842656,0.6103445147348713,0.024743696543305587,0.041239494238842656,0.041239494238842656,0.5278655262571861,0.5443613239527231,0.08247898847768531,0.18970167349867623,0.23094116773751885,0.016495797695537058,0.016495797695537058,0.008247898847768529,0.008247898847768529,0.17320587580313912,0.1567100781076021,0.049487393086611174,0.041239494238842656,0.016495797695537058,0.11547058386875941,0.11547058386875941,0.23094116773751885,0.18970167349867623,0.0,0.08247898847768531,0.032991595391074116,0.2391890665852874,0.06598319078214823,0.09072688732545381,0.11547058386875944,0.049487393086611195,0.140214280412065,0.057735291934379714,0.2474369654330559,0.016495797695537058,0.008247898847768529,0.016495797695537058,0.49487393086611187,0.04948739308661117,0.032991595391074116,0.0,0.08247898847768528,0.016495797695537058,0.14021428041206502,0.06598319078214825,0.041239494238842656,0.04948739308661117
1980-02,0.10028682030607539,0.1704875945203281,0.0802294562448603,0.06017209218364524,0.020057364061215076,0.06017209218364523,0.06017209218364523,0.04011472812243016,0.25071705076518847,0.030086046091822614,0.010028682030607538,0.09025813827546783,0.010028682030607538,0.0802294562448603,0.09025813827546784,0.130372866397898,0.010028682030607538,0.09025813827546784,0.020057364061215076,0.030086046091822614,0.060172092183645234,0.020057364061215076,0.020057364061215076,0.05014341015303771,0.05014341015303769,0.05014341015303769,0.020057364061215083,0.0802294562448603,0.06017209218364524,0.010028682030607538,0.30086046091822616,0.10028682030607539,0.05014341015303769,0.050143410153037686,0.03008604609182262,0.11031550233668291,0.20057364061215077,0.0802294562448603,0.07020077421425276,0.020057364061215076,0.020057364061215083,0.03008604609182262,0.05014341015303769,0.5214914655915921,0.04011472812243016,0.040114728122430166,0.03008604609182262,0.35100387107126385,0.47134805543855435,0.060172092183645234,0.24068836873458088,0.060172092183645234,0.010028682030607538,0.030086046091822614,0.020057364061215076,0.010028682030607538,0.09025813827546784,0.09025813827546783,0.07020077421425278,0.0,0.020057364061215076,0.130372866397898,0.11031550233668291,0.25071705076518847,0.09025813827546784,0.0,0.11031550233668293,0.03008604609182262,0.1805162765509357,0.05014341015303771,0.07020077421425279,0.16045891248972063,0.03008604609182262,0.0802294562448603,0.06017209218364524,0.18051627655093572,0.020057364061215076,0.010028682030607538,0.010028682030607538,0.41117596325490907,0.060172092183645234,0.05014341015303769,0.0,0.12034418436729047,0.010028682030607538,0.0802294562448603,0.0802294562448603,0.040114728122430166,0.04011472812243016
1980-03,0.15076783906610092,0.16153697042796533,0.12922957634237223,0.04307652544745741,0.010769131361864352,0.06461478817118613,0.11846044498050788,0.19384436451355835,0.3553813349415237,0.03230739408559306,0.05384565680932176,0.12922957634237225,0.0,0.1184604449805079,0.09692218225677918,0.10769131361864352,0.0,0.1184604449805079,0.0,0.021538262723728704,0.11846044498050787,0.0,0.010769131361864352,0.09692218225677918,0.05384565680932176,0.09692218225677918,0.032307394085593064,0.06461478817118613,0.09692218225677918,0.08615305089491482,0.3338430722177949,0.1399987077042366,0.06461478817118613,0.021538262723728704,0.04307652544745741,0.021538262723728704,0.16153697042796533,0.07538391953305046,0.10769131361864352,0.021538262723728704,0.043076525447457416,0.043076525447457416,0.05384565680932177,0.6246096189881324,0.010769131361864352,0.04307652544745741,0.03230739408559306,0.36615046630338804,0.5707639621788106,0.03230739408559306,0.16153697042796528,0.1184604449805079,0.010769131361864352,0.0,0.05384565680932176,0.0,0.13999870770423659,0.12922957634237225,0.021538262723728704,0.0,0.04307652544745741,0.12922957634237225,0.183075233151694,0.2369208899610158,0.21538262723728707,0.021538262723728704,0.19384436451355835,0.043076525447457416,0.31230480949406625,0.04307652544745741,0.021538262723728704,0.16153697042796533,0.05384565680932176,0.13999870770423659,0.13999870770423659,0.4092269917508453,0.04307652544745741,0.0,0.010769131361864352,0.4953800426457602,0.05384565680932176,0.0,0.0,0.05384565680932176,0.021538262723728704,0.16153697042796528,0.06461478817118613,0.08615305089491482,0.05384565680932177
1980-04,0.29315933628726276,0.2847833552504838,0.14239167762524185,0.058631867257452536,0.008375981036778933,0.20939952591947333,0.0502558862206736,0.04187990518389467,0.5611907294641886,0.016751962073557867,0.0753838293310104,0.12563971555168402,0.0,0.16751962073557866,0.15914363969879974,0.2093995259194733,0.05025588622067361,0.13401569658846293,0.008375981036778933,0.025127943110336802,0.058631867257452536,0.0,0.058631867257452536,0.2429034500665891,0.025127943110336802,0.0753838293310104,0.008375981036778933,0.11726373451490507,0.18427158280913652,0.041879905183894665,0.3852951276918309,0.20102354488269442,0.07538382933101039,0.033503924147115734,0.033503924147115734,0.12563971555168402,0.1758956017723576,0.0753838293310104,0.10888775347812613,0.05863186725745252,0.025127943110336802,0.0502558862206736,0.09213579140456826,0.728710350199767,0.04187990518389467,0.058631867257452536,0.125639715551684,0.6952064260526515,0.6617025019055357,0.050255886220673604,0.20102354488269444,0.26803139317692587,0.016751962073557867,0.0251279431103368,0.016751962073557867,0.008375981036778933,0.125639715551684,0.12563971555168402,0.05863186725745253,0.041879905183894665,0.041879905183894665,0.17589560177235763,0.26803139317692587,0.2596554121401469,0.31828727939759943,0.033503924147115734,0.20102354488269442,0.025127943110336802,0.4187990518389467,0.08375981036778933,0.10888775347812613,0.13401569658846293,0.06700784829423147,0.12563971555168402,0.15914363969879974,0.30991129836082054,0.033503924147115734,0.008375981036778933,0.0,0.46905493805962023,0.08375981036778933,0.13401569658846293,0.008375981036778933,0.23452746902981017,0.01675196207355787,0.15076765866202077,0.025127943110336802,0.125639715551684,0.06700784829423148
1980-05,0.42583392476934,0.4435770049680625,0.14194464158977999,0.053229240596167494,0.035486160397444996,0.319375443577005,0.053229240596167494,0.1951738821859475,0.4790631653655075,0.035486160397445,0.035486160397444996,0.2306600425833925,0.0532292405961675,0.21291696238467,0.17743080198722502,0.319375443577005,0.017743080198722498,0.177430801987225,0.035486160397444996,0.035486160397444996,0.106458481192335,0.017743080198722498,0.0887154009936125,0.0887154009936125,0.035486160397444996,0.053229240596167494,0.017743080198722498,0.1951738821859475,0.1951738821859475,0.017743080198722498,0.177430801987225,0.3371185237757275,0.053229240596167494,0.12420156139105751,0.19517388218594747,0.035486160397444996,0.15968772178850252,0.07097232079489,0.14194464158977999,0.0,0.035486160397444996,0.035486160397444996,0.035486160397445,1.1178140525195175,0.035486160397444996,0.0532292405961675,0.106458481192335,0.6210078069552875,0.9758694109297376,0.0532292405961675,0.390347764371895,0.4080908445706175,0.0,0.0,0.07097232079488999,0.0,0.1596877217885025,0.2306600425833925,0.053229240596167494,0.035486160397445,0.07097232079488999,0.3016323633782825,0.28388928317955997,0.3016323633782825,0.49680624556423003,0.0532292405961675,0.2306600425833925,0.035486160397444996,0.3371185237757275,0.053229240596167494,0.07097232079488999,0.177430801987225,0.017743080198722498,0.14194464158977999,0.1951738821859475,0.390347764371895,0.017743080198722498,0.0,0.0532292405961675,0.3726046841731725,0.15968772178850252,0.106458481192335,0.0,0.17743080198722502,0.0532292405961675,0.3016323633782825,0.106458481192335,0.035486160397444996,0.14194464158978
1980-06,0.18412088851480202,0.15124215842287309,0.07233320620224364,0.006575746018385786,0.03287873009192893,0.03945447611031472,0.06575746018385786,0.08548469823901521,0.12493917434932994,0.026302984073543145,0.026302984073543145,0.05918171416547208,0.0,0.10521193629417258,0.0986361902757868,0.11836342833094415,0.01972723805515736,0.08548469823901522,0.026302984073543142,0.01972723805515736,0.03945447611031472,0.013151492036771573,0.006575746018385786,0.046030222128700504,0.05260596814708629,0.052605968147086284,0.026302984073543145,0.026302984073543145,0.07233320620224365,0.03945447611031472,0.27618133277220297,0.07233320620224365,0.0460302221287005,0.006575746018385786,0.01972723805515736,0.052605968147086284,0.10521193629417257,0.019727238055157355,0.03945447611031471,0.03287873009192893,0.03287873009192893,0.026302984073543145,0.03945447611031472,0.3485145389744467,0.026302984073543145,0.03287873009192893,0.03287873009192893,0.2959085708273604,0.36166603101121825,0.03945447611031472,0.10521193629417258,0.06575746018385786,0.006575746018385786,0.019727238055157355,0.03945447611031472,0.0,0.05918171416547207,0.05918171416547208,0.07890895222062942,0.0460302221287005,0.05918171416547208,0.046030222128700504,0.10521193629417257,0.18412088851480202,0.13809066638610148,0.013151492036771573,0.05918171416547208,0.026302984073543145,0.11836342833094415,0.03287873009192893,0.026302984073543145,0.092060444257401,0.052605968147086284,0.06575746018385786,0.14466641240448727,0.2104238725883451,0.046030222128700504,0.0,0.0,0.48002945934216235,0.08548469823901522,0.03287873009192893,0.006575746018385786,0.03287873009192893,0.0,0.052605968147086284,0.026302984073543142,0.07890895222062942,0.046030222128700504
1980-07,0.22639635428838514,0.3578523019397055,0.18257770507127835,0.036515541014255665,0.029212432811404534,0.09494040663706474,0.0657279738256602,0.1533652722598738,0.36515541014255665,0.021909324608553403,0.043818649217106806,0.11684973124561815,0.007303108202851133,0.18257770507127835,0.27751811170834306,0.2556087870997897,0.029212432811404537,0.14606216405702266,0.014606216405702265,0.021909324608553403,0.0876372984342136,0.007303108202851133,0.0657279738256602,0.13875905585417153,0.05112175741995794,0.05112175741995793,0.02921243281140453,0.08033419023136246,0.14606216405702266,0.0438186492171068,0.33594297733115214,0.13875905585417153,0.05842486562280906,0.029212432811404537,0.029212432811404537,0.043818649217106806,0.12415283944846925,0.08033419023136248,0.11684973124561812,0.021909324608553403,0.02921243281140453,0.02921243281140453,0.029212432811404537,0.4527927085767703,0.021909324608553396,0.02921243281140453,0.0438186492171068,0.5185206824024304,0.37245851834540783,0.0657279738256602,0.1825777050712783,0.08033419023136247,0.007303108202851133,0.007303108202851133,0.058424865622809075,0.0,0.16066838046272494,0.11684973124561815,0.16797148866557607,0.03651554101425567,0.029212432811404534,0.11684973124561814,0.21909324608553402,0.21179013788268286,0.16066838046272494,0.014606216405702269,0.13875905585417153,0.0438186492171068,0.3724585183454078,0.036515541014255665,0.07303108202851133,0.08033419023136246,0.036515541014255665,0.13875905585417153,0.109546623042767,0.438186492171068,0.036515541014255665,0.007303108202851133,0.014606216405702265,0.6061579808366441,0.05112175741995794,0.0438186492171068,0.0,0.12415283944846925,0.007303108202851133,0.219093246085534,0.109546623042767,0.0657279738256602,0.18257770507127835
1980-08,0.23174374291894118,0.5493185017337866,0.17166203179180828,0.0600817111271329,0.034332406358361656,0.17166203179180828,0.1287465238438562,0.19741133656057952,0.2918254540460741,0.09441411748549455,0.07724791430631373,0.2231606413293508,0.0,0.2832423524564837,0.34332406358361656,0.32615786040443573,0.06008171112713291,0.24890994609812203,0.0600817111271329,0.025749304768771242,0.1802451333813987,0.017166203179180828,0.10299721907508497,0.12874652384385624,0.08583101589590414,0.12874652384385624,0.025749304768771242,0.15449582861262745,0.10299721907508498,0.07724791430631373,0.4720705874274729,0.2918254540460741,0.04291550794795207,0.008583101589590414,0.07724791430631373,0.0600817111271329,0.15449582861262748,0.1201634222542658,0.17166203179180828,0.034332406358361656,0.034332406358361656,0.06866481271672331,0.08583101589590414,0.9183918700861743,0.034332406358361656,0.08583101589590414,0.0600817111271329,0.5750678065025577,0.8239777526006797,0.04291550794795208,0.248909946098122,0.23174374291894118,0.008583101589590414,0.034332406358361656,0.04291550794795207,0.0,0.1802451333813987,0.2231606413293508,0.23174374291894123,0.025749304768771245,0.07724791430631373,0.1802451333813987,0.2403268445085316,0.35190716517320697,0.2918254540460741,0.0,0.2403268445085316,0.04291550794795207,0.26607614927730283,0.06866481271672333,0.1287465238438562,0.17166203179180828,0.0600817111271329,0.1888282349709891,0.1888282349709891,0.7038143303464139,0.051498609537542483,0.017166203179180828,0.0,0.8497270573694511,0.13732962543344662,0.008583101589590414,0.025749304768771242,0.13732962543344662,0.034332406358361656,0.27465925086689325,0.051498609537542483,0.10299721907508498,0.2403268445085316
1980-09,0.17904301508437404,0.17009086433015533,0.22380376885546752,0.0358086030168748,0.06266505527953091,0.17009086433015533,0.08056935678796831,0.12533011055906182,0.35808603016874807,0.06266505527953091,0.04476075377109351,0.08952150754218703,0.0,0.17904301508437404,0.17904301508437404,0.12533011055906182,0.0984736582964057,0.17904301508437404,0.0179043015084374,0.0537129045253122,0.0716172060337496,0.0179043015084374,0.0537129045253122,0.1432344120674992,0.0716172060337496,0.0626650552795309,0.0,0.13428226131328053,0.11637795980484311,0.0268564522626561,0.34913387941452934,0.24170807036390496,0.04476075377109351,0.0358086030168748,0.06266505527953091,0.1074258090506244,0.08056935678796831,0.1074258090506244,0.16113871357593662,0.0358086030168748,0.04476075377109351,0.0179043015084374,0.0268564522626561,0.5460811960073407,0.0358086030168748,0.08056935678796831,0.0537129045253122,0.5102725929904659,0.4297032362024976,0.0358086030168748,0.24170807036390493,0.18799516583859274,0.0089521507542187,0.0089521507542187,0.06266505527953091,0.0,0.18799516583859271,0.08952150754218703,0.19694731659281142,0.0089521507542187,0.08056935678796831,0.13428226131328053,0.358086030168748,0.22380376885546754,0.34913387941452934,0.0268564522626561,0.3133252763976545,0.0089521507542187,0.38494248243140416,0.08056935678796831,0.08952150754218702,0.11637795980484311,0.0447607537710935,0.16113871357593662,0.17009086433015536,0.5102725929904659,0.0358086030168748,0.0,0.0089521507542187,0.5818897990242156,0.0984736582964057,0.0537129045253122,0.0,0.11637795980484314,0.0268564522626561,0.17904301508437404,0.0716172060337496,0.12533011055906185,0.0984736582964057
1980-10,0.19791094007696533,0.11728055708264612,0.24189114898295766,0.05131024372365768,0.014660069635330768,0.11728055708264612,0.10995052226498075,0.11728055708264613,0.3005314275242807,0.05131024372365768,0.03665017408832692,0.0439802089059923,0.014660069635330768,0.1832508704416346,0.30053142752428075,0.12461059190031153,0.05131024372365768,0.16126076598863845,0.029320139270661533,0.05131024372365768,0.058640278541323074,0.014660069635330765,0.06597031335898845,0.10262048744731536,0.06597031335898845,0.09529045262964998,0.02199010445299615,0.08063038299431921,0.07330034817665385,0.0439802089059923,0.41781198460692687,0.19791094007696536,0.029320139270661533,0.06597031335898845,0.13927066153564227,0.06597031335898844,0.11728055708264613,0.0879604178119846,0.19058090525929997,0.03665017408832692,0.0439802089059923,0.0439802089059923,0.029320139270661537,0.6083928898662269,0.0439802089059923,0.07330034817665385,0.058640278541323074,0.5350925416895728,0.5570826461425692,0.029320139270661533,0.19058090525929997,0.17592083562396918,0.0,0.0073300348176653825,0.05131024372365769,0.0,0.24189114898295766,0.036650174088326916,0.2712112882536192,0.02199010445299615,0.02932013927066153,0.16859080080630381,0.18325087044163457,0.2638812534359538,0.2125710097122961,0.02199010445299615,0.21990104452996148,0.03665017408832692,0.20524097489463072,0.0439802089059923,0.058640278541323074,0.10995052226498075,0.10262048744731536,0.2199010445299615,0.13927066153564227,0.33718160161260763,0.02199010445299615,0.014660069635330768,0.029320139270661533,0.6743632032252153,0.036650174088326916,0.029320139270661533,0.0,0.1832508704416346,0.014660069635330765,0.17592083562396924,0.11728055708264612,0.10995052226498075,0.16126076598863845
