,recall,precision,fscore,tp,fp,fn
australia,1.0,0.08333333333333333,0.3125,2.0,22.0,0.0
austria,1.0,0.038461538461538464,0.16666666666666666,1.0,25.0,0.0
belgium,1.0,0.04,0.1724137931034483,1.0,24.0,0.0
canada,1.0,0.11538461538461539,0.39473684210526316,3.0,23.0,0.0
denmark,0.5,0.07692307692307693,0.23809523809523808,1.0,12.0,1.0
finland,1.0,0.08,0.30303030303030304,2.0,23.0,0.0
france,1.0,0.18518518518518517,0.5319148936170213,5.0,22.0,0.0
germany,0.75,0.12,0.36585365853658536,3.0,22.0,1.0
greece,1.0,0.21052631578947367,0.5714285714285714,4.0,15.0,0.0
iceland,1.0,0.23076923076923078,0.6,6.0,20.0,0.0
ireland,1.0,0.1111111111111111,0.38461538461538464,3.0,24.0,0.0
italy,0.5,0.05555555555555555,0.19230769230769232,1.0,17.0,1.0
japan,1.0,0.18181818181818182,0.5263157894736842,4.0,18.0,0.0
netherlands,1.0,0.1,0.35714285714285715,2.0,18.0,0.0
new-zealand,1.0,0.3333333333333333,0.7142857142857143,7.0,14.0,0.0
norway,1.0,0.19230769230769232,0.5434782608695652,5.0,21.0,0.0
portugal,1.0,0.043478260869565216,0.18518518518518517,1.0,22.0,0.0
spain,0.8,0.19047619047619047,0.4878048780487805,4.0,17.0,1.0
sweden,1.0,0.12,0.40540540540540543,3.0,22.0,0.0
switzerland,1.0,0.07407407407407407,0.2857142857142857,2.0,25.0,0.0
turkey,0.8,0.34782608695652173,0.6349206349206349,8.0,15.0,2.0
united-kingdom,0.8888888888888888,0.5,0.7692307692307693,8.0,8.0,1.0
united-states,1.0,0.4375,0.7954545454545454,7.0,9.0,0.0
aggregate,0.9222222222222223,0.15930902111324377,0.47105561861521,83.0,438.0,7.0
