,recall,precision,fscore,tp,fp,fn
albania,1.0,0.29411764705882354,0.6756756756756757,5.0,12.0,0.0
algeria,1.0,0.05,0.20833333333333334,1.0,19.0,0.0
angola,1.0,0.08695652173913043,0.3225806451612903,2.0,21.0,0.0
argentina,0.6,0.24,0.46153846153846156,6.0,19.0,4.0
armenia,0.0,0.0,0.0,0.0,9.0,3.0
azerbaijan,1.0,0.07142857142857142,0.2777777777777778,1.0,13.0,0.0
belarus,0.5,0.09090909090909091,0.2631578947368421,1.0,10.0,1.0
bosnia-herzegovina,0.3333333333333333,0.2,0.29411764705882354,1.0,4.0,2.0
brazil,0.7,0.35,0.5833333333333334,7.0,13.0,3.0
bulgaria,0.6666666666666666,0.1111111111111111,0.3333333333333333,2.0,16.0,1.0
chile,0.2857142857142857,0.07142857142857142,0.17857142857142858,2.0,26.0,5.0
china,0.0,0.0,0.0,0.0,19.0,1.0
colombia,0.5714285714285714,0.14814814814814814,0.36363636363636365,4.0,23.0,3.0
costa-rica,0.5555555555555556,0.20833333333333334,0.4166666666666667,5.0,19.0,4.0
croatia,1.0,0.38461538461538464,0.7575757575757576,5.0,8.0,0.0
dominican-republic,0.2,0.3333333333333333,0.21739130434782608,1.0,2.0,4.0
ecuador,0.5714285714285714,0.16666666666666666,0.38461538461538464,4.0,20.0,3.0
egypt,0.75,0.1935483870967742,0.47619047619047616,6.0,25.0,2.0
el-salvador,0.2857142857142857,0.18181818181818182,0.2564102564102564,2.0,9.0,5.0
georgia,1.0,0.16666666666666666,0.5,5.0,25.0,0.0
guatemala,0.7777777777777778,0.2916666666666667,0.5833333333333334,7.0,17.0,2.0
hungary,0.8333333333333334,0.19230769230769232,0.5,5.0,21.0,1.0
india,0.25,0.04,0.12195121951219512,1.0,24.0,3.0
indonesia,0.0,0.0,0.0,0.0,21.0,3.0
jamaica,0.7272727272727273,0.2962962962962963,0.5633802816901409,8.0,19.0,3.0
jordan,0.75,0.35294117647058826,0.6122448979591837,6.0,11.0,2.0
kazakhstan,1.0,0.06666666666666667,0.2631578947368421,1.0,14.0,0.0
latvia,0.3333333333333333,0.125,0.25,1.0,7.0,2.0
lithuania,1.0,0.2222222222222222,0.5882352941176471,4.0,14.0,0.0
macedonia,1.0,0.4,0.7692307692307693,6.0,9.0,0.0
mauritius,0.0,0.0,0.0,0.0,22.0,2.0
mexico,0.6363636363636364,0.3333333333333333,0.5384615384615384,7.0,14.0,4.0
morocco,0.75,0.3103448275862069,0.5844155844155844,9.0,20.0,3.0
pakistan,0.25,0.08695652173913043,0.18181818181818182,2.0,21.0,6.0
panama,0.5714285714285714,0.15384615384615385,0.37037037037037035,4.0,22.0,3.0
paraguay,0.5,0.10526315789473684,0.2857142857142857,2.0,17.0,2.0
peru,0.6428571428571429,0.375,0.5625,9.0,15.0,5.0
philippines,0.5714285714285714,0.15384615384615385,0.37037037037037035,4.0,22.0,3.0
poland,0.5,0.08333333333333333,0.25,2.0,22.0,2.0
romania,0.7142857142857143,0.3125,0.5681818181818182,5.0,11.0,2.0
russia,1.0,0.14285714285714285,0.45454545454545453,4.0,24.0,0.0
serbia,1.0,0.38461538461538464,0.7575757575757576,5.0,8.0,0.0
south-africa,0.3333333333333333,0.037037037037037035,0.1282051282051282,1.0,26.0,2.0
sri-lanka,0.8235294117647058,0.56,0.7526881720430108,14.0,11.0,3.0
thailand,0.8,0.2,0.5,4.0,16.0,1.0
tunisia,0.8,0.14814814814814814,0.425531914893617,4.0,23.0,1.0
turkey,0.3333333333333333,0.10526315789473684,0.23255813953488372,2.0,17.0,4.0
ukraine,0.8333333333333334,0.4166666666666667,0.6944444444444444,5.0,7.0,1.0
uruguay,0.42857142857142855,0.21428571428571427,0.35714285714285715,3.0,11.0,4.0
venezuela,0.8,0.21052631578947367,0.5128205128205128,4.0,15.0,1.0
vietnam,0.8,0.15384615384615385,0.43478260869565216,4.0,22.0,1.0
aggregate,0.6433333333333333,0.1877431906614786,0.43312387791741475,193.0,835.0,107.0
