,recall,precision,fscore,tp,fp,fn
albania,1.0,0.25,0.625,4.0,12.0,0.0
algeria,1.0,0.043478260869565216,0.18518518518518517,1.0,22.0,0.0
angola,0.5,0.05555555555555555,0.19230769230769232,1.0,17.0,1.0
argentina,0.4,0.16666666666666666,0.3125,4.0,20.0,6.0
armenia,0.0,0.0,0.0,0.0,10.0,3.0
azerbaijan,0.0,0.0,0.0,0.0,10.0,1.0
belarus,1.0,0.2222222222222222,0.5882352941176471,2.0,7.0,0.0
bosnia-herzegovina,1.0,0.375,0.75,3.0,5.0,0.0
brazil,0.6,0.3333333333333333,0.5172413793103449,6.0,12.0,4.0
bulgaria,0.75,0.1875,0.46875,3.0,13.0,1.0
chile,0.625,0.17857142857142858,0.4166666666666667,5.0,23.0,3.0
china,0.0,0.0,0.0,0.0,24.0,1.0
colombia,0.5,0.15384615384615385,0.3448275862068966,4.0,22.0,4.0
costa-rica,0.2857142857142857,0.06896551724137931,0.17543859649122806,2.0,27.0,5.0
croatia,0.75,0.25,0.5357142857142857,3.0,9.0,1.0
dominican-republic,0.4,1.0,0.45454545454545453,2.0,0.0,3.0
ecuador,0.5714285714285714,0.14814814814814814,0.36363636363636365,4.0,23.0,3.0
egypt,0.75,0.21428571428571427,0.5,6.0,22.0,2.0
el-salvador,0.0,0.0,0.0,0.0,6.0,7.0
georgia,0.9,0.36,0.6923076923076923,9.0,16.0,1.0
guatemala,0.5555555555555556,0.25,0.44642857142857145,5.0,15.0,4.0
hungary,0.75,0.23076923076923078,0.5172413793103449,6.0,20.0,2.0
india,0.5,0.07692307692307693,0.23809523809523808,2.0,24.0,2.0
indonesia,0.0,0.0,0.0,0.0,19.0,3.0
jamaica,0.5,0.26666666666666666,0.425531914893617,4.0,11.0,4.0
jordan,0.7,0.4375,0.625,7.0,9.0,3.0
kazakhstan,1.0,0.058823529411764705,0.23809523809523808,1.0,16.0,0.0
latvia,0.75,0.375,0.625,6.0,10.0,2.0
lithuania,1.0,0.2,0.5555555555555556,3.0,12.0,0.0
macedonia,0.75,0.3,0.5769230769230769,3.0,7.0,1.0
mauritius,0.0,0.0,0.0,0.0,24.0,2.0
mexico,0.4444444444444444,0.2222222222222222,0.37037037037037035,4.0,14.0,5.0
morocco,0.7272727272727273,0.27586206896551724,0.547945205479452,8.0,21.0,3.0
pakistan,0.5,0.21739130434782608,0.3968253968253968,5.0,18.0,5.0
panama,0.6666666666666666,0.2727272727272727,0.5172413793103449,6.0,16.0,3.0
paraguay,0.3333333333333333,0.07692307692307693,0.2,1.0,12.0,2.0
peru,0.6842105263157895,0.48148148148148145,0.6310679611650486,13.0,14.0,6.0
philippines,0.5714285714285714,0.18181818181818182,0.4,4.0,18.0,3.0
poland,0.0,0.0,0.0,0.0,19.0,3.0
romania,0.9,0.45,0.75,9.0,11.0,1.0
russia,1.0,0.16666666666666666,0.5,4.0,20.0,0.0
serbia,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
south-africa,0.3333333333333333,0.030303030303030304,0.1111111111111111,1.0,32.0,2.0
sri-lanka,0.8666666666666667,0.4642857142857143,0.7386363636363636,13.0,15.0,2.0
thailand,0.5,0.07692307692307693,0.23809523809523808,2.0,24.0,2.0
tunisia,0.75,0.1,0.32608695652173914,3.0,27.0,1.0
turkey,0.3333333333333333,0.11764705882352941,0.24390243902439024,2.0,15.0,4.0
ukraine,0.8333333333333334,0.5,0.7352941176470589,5.0,5.0,1.0
uruguay,0.25,0.3333333333333333,0.2631578947368421,2.0,4.0,6.0
venezuela,0.8333333333333334,0.25,0.5681818181818182,5.0,15.0,1.0
vietnam,0.8,0.16,0.4444444444444444,4.0,21.0,1.0
aggregate,0.6096774193548387,0.1918781725888325,0.4247191011235955,189.0,796.0,121.0
