,recall,precision,fscore,tp,fp,fn
albania,0.75,0.2727272727272727,0.5555555555555556,3.0,8.0,1.0
algeria,1.0,0.05,0.20833333333333334,1.0,19.0,0.0
angola,0.0,0.0,0.0,0.0,20.0,2.0
argentina,0.5454545454545454,0.2222222222222222,0.4225352112676056,6.0,21.0,5.0
armenia,0.0,0.0,0.0,0.0,7.0,3.0
azerbaijan,0.0,0.0,0.0,0.0,5.0,1.0
belarus,0.0,0.0,0.0,0.0,4.0,2.0
bosnia-herzegovina,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0
brazil,0.6,0.2727272727272727,0.4838709677419355,6.0,16.0,4.0
bulgaria,0.3333333333333333,0.08333333333333333,0.20833333333333334,1.0,11.0,2.0
chile,0.5,0.17391304347826086,0.36363636363636365,4.0,19.0,4.0
china,0.0,0.0,0.0,0.0,17.0,1.0
colombia,0.5714285714285714,0.18181818181818182,0.4,4.0,18.0,3.0
costa-rica,0.375,0.15,0.28846153846153844,3.0,17.0,5.0
croatia,0.6666666666666666,0.25,0.5,2.0,6.0,1.0
dominican-republic,0.4,0.5,0.4166666666666667,2.0,2.0,3.0
ecuador,0.625,0.21739130434782608,0.45454545454545453,5.0,18.0,3.0
egypt,0.7777777777777778,0.2413793103448276,0.5384615384615384,7.0,22.0,2.0
el-salvador,0.0,0.0,0.0,0.0,3.0,7.0
georgia,0.875,0.28,0.6140350877192983,7.0,18.0,1.0
guatemala,0.42857142857142855,0.2,0.3488372093023256,3.0,12.0,4.0
hungary,0.8571428571428571,0.2222222222222222,0.5454545454545454,6.0,21.0,1.0
india,0.25,0.04,0.12195121951219512,1.0,24.0,3.0
indonesia,0.0,0.0,0.0,0.0,16.0,3.0
jamaica,0.375,0.1875,0.3125,3.0,13.0,5.0
jordan,0.6666666666666666,0.35294117647058826,0.5660377358490566,6.0,11.0,3.0
kazakhstan,0.0,0.0,0.0,0.0,9.0,1.0
latvia,0.75,0.3333333333333333,0.6,3.0,6.0,1.0
lithuania,0.6666666666666666,0.18181818181818182,0.43478260869565216,2.0,9.0,1.0
macedonia,0.6666666666666666,0.25,0.5,2.0,6.0,1.0
mauritius,0.0,0.0,0.0,0.0,27.0,2.0
mexico,0.4444444444444444,0.21052631578947367,0.36363636363636365,4.0,15.0,5.0
morocco,0.5555555555555556,0.21739130434782608,0.423728813559322,5.0,18.0,4.0
pakistan,0.25,0.10526315789473684,0.19607843137254902,2.0,17.0,6.0
panama,0.42857142857142855,0.2,0.3488372093023256,3.0,12.0,4.0
paraguay,0.5,0.18181818181818182,0.37037037037037035,2.0,9.0,2.0
peru,0.7368421052631579,0.5384615384615384,0.6862745098039216,14.0,12.0,5.0
philippines,0.5,0.15384615384615385,0.3448275862068966,4.0,22.0,4.0
poland,0.3333333333333333,0.0625,0.17857142857142858,1.0,15.0,2.0
romania,0.8181818181818182,0.5,0.7258064516129032,9.0,9.0,2.0
russia,1.0,0.2,0.5555555555555556,4.0,16.0,0.0
serbia,0.6666666666666666,0.2,0.45454545454545453,2.0,8.0,1.0
south-africa,0.5,0.07142857142857142,0.22727272727272727,2.0,26.0,2.0
sri-lanka,0.7692307692307693,0.38461538461538464,0.6410256410256411,10.0,16.0,3.0
thailand,0.5,0.09090909090909091,0.2631578947368421,2.0,20.0,2.0
tunisia,0.8,0.17391304347826086,0.46511627906976744,4.0,19.0,1.0
turkey,0.3333333333333333,0.10526315789473684,0.23255813953488372,2.0,17.0,4.0
ukraine,0.6,0.375,0.5357142857142857,3.0,5.0,2.0
uruguay,0.25,0.2222222222222222,0.24390243902439024,2.0,7.0,6.0
venezuela,0.3333333333333333,0.09090909090909091,0.21739130434782608,1.0,10.0,2.0
vietnam,0.8,0.17391304347826086,0.46511627906976744,4.0,19.0,1.0
aggregate,0.5392491467576792,0.18436406067677946,0.3893543617545589,158.0,699.0,135.0
