,recall,precision,fscore,tp,fp,fn
albania,0.75,0.15789473684210525,0.42857142857142855,3.0,16.0,1.0
algeria,1.0,0.041666666666666664,0.17857142857142858,1.0,23.0,0.0
angola,1.0,0.08,0.30303030303030304,2.0,23.0,0.0
argentina,0.5833333333333334,0.2692307692307692,0.47297297297297297,7.0,19.0,5.0
armenia,0.3333333333333333,0.16666666666666666,0.2777777777777778,1.0,5.0,2.0
azerbaijan,0.0,0.0,0.0,0.0,7.0,1.0
belarus,0.0,0.0,0.0,0.0,10.0,2.0
bosnia-herzegovina,0.75,0.3333333333333333,0.6,3.0,6.0,1.0
brazil,0.7272727272727273,0.2962962962962963,0.5633802816901409,8.0,19.0,3.0
bulgaria,0.75,0.21428571428571427,0.5,3.0,11.0,1.0
chile,0.6666666666666666,0.2222222222222222,0.47619047619047616,6.0,21.0,3.0
china,0.0,0.0,0.0,0.0,16.0,1.0
colombia,0.6666666666666666,0.2,0.45454545454545453,6.0,24.0,3.0
costa-rica,0.5,0.18181818181818182,0.37037037037037035,4.0,18.0,4.0
croatia,1.0,0.21052631578947367,0.5714285714285714,4.0,15.0,0.0
dominican-republic,0.4,0.5,0.4166666666666667,2.0,2.0,3.0
ecuador,0.625,0.22727272727272727,0.46296296296296297,5.0,17.0,3.0
egypt,0.75,0.17647058823529413,0.45454545454545453,6.0,28.0,2.0
el-salvador,0.0,0.0,0.0,0.0,8.0,7.0
georgia,0.8571428571428571,0.1935483870967742,0.5084745762711864,6.0,25.0,1.0
guatemala,0.625,0.23809523809523808,0.4716981132075472,5.0,16.0,3.0
hungary,0.8571428571428571,0.2608695652173913,0.5882352941176471,6.0,17.0,1.0
india,0.25,0.034482758620689655,0.1111111111111111,1.0,28.0,3.0
indonesia,0.0,0.0,0.0,0.0,24.0,3.0
jamaica,0.6,0.3,0.5,6.0,14.0,4.0
jordan,0.8181818181818182,0.42857142857142855,0.6923076923076923,9.0,12.0,2.0
kazakhstan,1.0,0.058823529411764705,0.23809523809523808,1.0,16.0,0.0
latvia,0.8,0.25,0.5555555555555556,4.0,12.0,1.0
lithuania,0.6666666666666666,0.125,0.35714285714285715,2.0,14.0,1.0
macedonia,0.75,0.3333333333333333,0.6,3.0,6.0,1.0
mauritius,0.0,0.0,0.0,0.0,28.0,2.0
mexico,0.7647058823529411,0.5,0.6914893617021277,13.0,13.0,4.0
morocco,0.7692307692307693,0.2857142857142857,0.5747126436781609,10.0,25.0,3.0
pakistan,0.3333333333333333,0.11538461538461539,0.24193548387096775,3.0,23.0,6.0
panama,0.42857142857142855,0.15789473684210525,0.3191489361702128,3.0,16.0,4.0
paraguay,0.5,0.1111111111111111,0.29411764705882354,2.0,16.0,2.0
peru,0.7058823529411765,0.5454545454545454,0.6666666666666666,12.0,10.0,5.0
philippines,0.7272727272727273,0.25806451612903225,0.5333333333333333,8.0,23.0,3.0
poland,0.5,0.08695652173913043,0.2564102564102564,2.0,21.0,2.0
romania,0.8181818181818182,0.4090909090909091,0.6818181818181818,9.0,13.0,2.0
russia,1.0,0.17391304347826086,0.5128205128205128,4.0,19.0,0.0
serbia,0.5,0.1111111111111111,0.29411764705882354,1.0,8.0,1.0
south-africa,0.5,0.06896551724137931,0.2222222222222222,2.0,27.0,2.0
sri-lanka,0.8571428571428571,0.4444444444444444,0.7228915662650602,12.0,15.0,2.0
thailand,0.5,0.09090909090909091,0.2631578947368421,2.0,20.0,2.0
tunisia,0.75,0.0967741935483871,0.3191489361702128,3.0,28.0,1.0
turkey,0.4,0.07692307692307693,0.21739130434782608,2.0,24.0,3.0
ukraine,0.6666666666666666,0.2857142857142857,0.5263157894736842,4.0,10.0,2.0
uruguay,0.375,0.23076923076923078,0.3333333333333333,3.0,10.0,5.0
venezuela,0.5,0.08,0.24390243902439024,2.0,23.0,2.0
vietnam,0.8,0.12121212121212122,0.37735849056603776,4.0,29.0,1.0
aggregate,0.6386292834890965,0.1901669758812616,0.43395427603725656,205.0,873.0,116.0
