,recall,precision,fscore,tp,fp,fn
albania,0.8,0.25,0.5555555555555556,4.0,12.0,1.0
algeria,1.0,0.047619047619047616,0.2,1.0,20.0,0.0
angola,0.0,0.0,0.0,0.0,17.0,2.0
argentina,0.5454545454545454,0.23076923076923078,0.42857142857142855,6.0,20.0,5.0
armenia,0.0,0.0,0.0,0.0,5.0,3.0
azerbaijan,0.0,0.0,0.0,0.0,11.0,1.0
belarus,0.5,0.2,0.38461538461538464,1.0,4.0,1.0
bosnia-herzegovina,0.3333333333333333,0.25,0.3125,1.0,3.0,2.0
brazil,0.6666666666666666,0.2727272727272727,0.5172413793103449,6.0,16.0,3.0
bulgaria,0.75,0.16666666666666666,0.4411764705882353,3.0,15.0,1.0
chile,0.6,0.20689655172413793,0.43478260869565216,6.0,23.0,4.0
china,0.0,0.0,0.0,0.0,22.0,1.0
colombia,0.6666666666666666,0.23076923076923078,0.4838709677419355,6.0,20.0,3.0
costa-rica,0.5,0.17391304347826086,0.36363636363636365,4.0,19.0,4.0
croatia,0.75,0.2727272727272727,0.5555555555555556,3.0,8.0,1.0
dominican-republic,0.4,0.5,0.4166666666666667,2.0,2.0,3.0
ecuador,0.5714285714285714,0.16666666666666666,0.38461538461538464,4.0,20.0,3.0
egypt,0.75,0.2,0.4838709677419355,6.0,24.0,2.0
el-salvador,0.2857142857142857,0.18181818181818182,0.2564102564102564,2.0,9.0,5.0
georgia,0.8571428571428571,0.23076923076923078,0.5555555555555556,6.0,20.0,1.0
guatemala,0.5714285714285714,0.2222222222222222,0.43478260869565216,4.0,14.0,3.0
hungary,0.8333333333333334,0.23809523809523808,0.5555555555555556,5.0,16.0,1.0
india,0.25,0.034482758620689655,0.1111111111111111,1.0,28.0,3.0
indonesia,0.0,0.0,0.0,0.0,23.0,3.0
jamaica,0.5555555555555556,0.2777777777777778,0.46296296296296297,5.0,13.0,4.0
jordan,0.625,0.3125,0.5208333333333334,5.0,11.0,3.0
kazakhstan,0.0,0.0,0.0,0.0,13.0,1.0
latvia,0.8333333333333334,0.4166666666666667,0.6944444444444444,5.0,7.0,1.0
lithuania,1.0,0.25,0.625,4.0,12.0,0.0
macedonia,0.6666666666666666,0.2857142857142857,0.5263157894736842,2.0,5.0,1.0
mauritius,0.0,0.0,0.0,0.0,25.0,2.0
mexico,0.7142857142857143,0.43478260869565216,0.6329113924050633,10.0,13.0,4.0
morocco,0.7272727272727273,0.27586206896551724,0.547945205479452,8.0,21.0,3.0
pakistan,0.25,0.1111111111111111,0.2,2.0,16.0,6.0
panama,0.2857142857142857,0.09523809523809523,0.20408163265306123,2.0,19.0,5.0
paraguay,0.5,0.15384615384615385,0.3448275862068966,2.0,11.0,2.0
peru,0.7222222222222222,0.52,0.6701030927835051,13.0,12.0,5.0
philippines,0.625,0.1724137931034483,0.4098360655737705,5.0,24.0,3.0
poland,0.0,0.0,0.0,0.0,14.0,3.0
romania,0.6666666666666666,0.35294117647058826,0.5660377358490566,6.0,11.0,3.0
russia,1.0,0.15,0.46875,3.0,17.0,0.0
serbia,1.0,0.3333333333333333,0.7142857142857143,3.0,6.0,0.0
south-africa,0.6666666666666666,0.12121212121212122,0.3508771929824561,4.0,29.0,2.0
sri-lanka,0.8181818181818182,0.4090909090909091,0.6818181818181818,9.0,13.0,2.0
thailand,0.5,0.08333333333333333,0.25,2.0,22.0,2.0
tunisia,0.5,0.07407407407407407,0.23255813953488372,2.0,25.0,2.0
turkey,0.2,0.043478260869565216,0.11627906976744186,1.0,22.0,4.0
ukraine,0.4,0.2222222222222222,0.3448275862068966,2.0,7.0,3.0
uruguay,0.42857142857142855,0.2727272727272727,0.38461538461538464,3.0,8.0,4.0
venezuela,0.5,0.1111111111111111,0.29411764705882354,2.0,16.0,2.0
vietnam,0.75,0.12,0.36585365853658536,3.0,22.0,1.0
aggregate,0.5838926174496645,0.18143899895724713,0.40446304044630405,174.0,785.0,124.0
